frequency	e'	e''	u'	u''
4480000000.0000	   6.3235	   4.7560	   1.0448	   0.0382
4560000000.0000	   6.2786	   4.7279	   1.0417	   0.0333
4640000000.0000	   6.2094	   4.6830	   1.0498	   0.0392
4720000000.0000	   6.1346	   4.6800	   1.0572	   0.0372
4800000000.0000	   6.1045	   4.6469	   1.0554	   0.0346
4880000000.0000	   6.0195	   4.6221	   1.0683	   0.0408
4960000000.0000	   5.9842	   4.6273	   1.0657	   0.0303
5040000000.0000	   5.9405	   4.5736	   1.0684	   0.0385
5120000000.0000	   5.8654	   4.5886	   1.0777	   0.0363
5200000000.0000	   5.8600	   4.5526	   1.0692	   0.0318
5280000000.0000	   5.7787	   4.5293	   1.0801	   0.0403
5360000000.0000	   5.7654	   4.5447	   1.0744	   0.0279
5440000000.0000	   5.7275	   4.4907	   1.0714	   0.0339
5520000000.0000	   5.6675	   4.5148	   1.0767	   0.0311
5600000000.0000	   5.6804	   4.4841	   1.0631	   0.0267
5680000000.0000	   5.6103	   4.4579	   1.0717	   0.0325
5760000000.0000	   5.6015	   4.4801	   1.0608	   0.0213
5840000000.0000	   5.5754	   4.4298	   1.0567	   0.0257
5920000000.0000	   5.5252	   4.4481	   1.0608	   0.0216
6000000000.0000	   5.5406	   4.4124	   1.0474	   0.0145
6080000000.0000	   5.4718	   4.3984	   1.0506	   0.0173
6160000000.0000	   5.4776	   4.4047	   1.0432	   0.0106
6240000000.0000	   5.4568	   4.3570	   1.0408	   0.0102
6320000000.0000	   5.4030	   4.3601	   1.0422	   0.0062
6400000000.0000	   5.4083	   4.3449	   1.0322	   0.0008
6480000000.0000	   5.3672	   4.3060	   1.0363	   0.0030
6560000000.0000	   5.3419	   4.3028	   1.0335	  -0.0040
6640000000.0000	   5.3245	   4.2724	   1.0288	  -0.0059
6720000000.0000	   5.2714	   4.2598	   1.0330	  -0.0041
6800000000.0000	   5.2725	   4.2591	   1.0276	  -0.0124
6880000000.0000	   5.2307	   4.2022	   1.0296	  -0.0075
6960000000.0000	   5.1865	   4.2128	   1.0322	  -0.0131
7040000000.0000	   5.1986	   4.1795	   1.0263	  -0.0159
7120000000.0000	   5.1248	   4.1400	   1.0331	  -0.0111
7200000000.0000	   5.1273	   4.1574	   1.0306	  -0.0209
7280000000.0000	   5.0990	   4.0879	   1.0319	  -0.0133
7360000000.0000	   5.0357	   4.1040	   1.0396	  -0.0197
7440000000.0000	   5.0641	   4.0711	   1.0319	  -0.0209
7520000000.0000	   4.9767	   4.0371	   1.0439	  -0.0141
7600000000.0000	   4.9778	   4.0550	   1.0407	  -0.0240
7680000000.0000	   4.9522	   3.9791	   1.0428	  -0.0138
7760000000.0000	   4.8790	   3.9946	   1.0518	  -0.0172
7840000000.0000	   4.9070	   3.9565	   1.0465	  -0.0181
7920000000.0000	   4.8197	   3.9259	   1.0579	  -0.0113
8000000000.0000	   4.8135	   3.9457	   1.0560	  -0.0191
8080000000.0000	   4.7910	   3.8845	   1.0587	  -0.0103
8160000000.0000	   4.7181	   3.8945	   1.0677	  -0.0124
8240000000.0000	   4.7373	   3.8776	   1.0625	  -0.0124
8320000000.0000	   4.6700	   3.8345	   1.0743	  -0.0048
8400000000.0000	   4.6415	   3.8503	   1.0749	  -0.0121
8480000000.0000	   4.6265	   3.8143	   1.0754	  -0.0074
8560000000.0000	   4.5538	   3.8097	   1.0831	  -0.0047
8640000000.0000	   4.5576	   3.8060	   1.0811	  -0.0089
8720000000.0000	   4.4966	   3.7724	   1.0887	  -0.0023
8800000000.0000	   4.4517	   3.7991	   1.0920	  -0.0088
8880000000.0000	   4.4505	   3.7783	   1.0892	  -0.0063
8960000000.0000	   4.3783	   3.7549	   1.0991	  -0.0033
9040000000.0000	   4.3692	   3.7876	   1.0966	  -0.0127
9120000000.0000	   4.3362	   3.7411	   1.0999	  -0.0049
9200000000.0000	   4.2710	   3.7657	   1.1054	  -0.0136
9280000000.0000	   4.2893	   3.7540	   1.0991	  -0.0118
9360000000.0000	   4.2023	   3.7277	   1.1115	  -0.0088
9440000000.0000	   4.2023	   3.7699	   1.1057	  -0.0212
9520000000.0000	   4.1748	   3.7005	   1.1082	  -0.0106
9600000000.0000	   4.1071	   3.7285	   1.1135	  -0.0187
9680000000.0000	   4.1408	   3.7069	   1.1052	  -0.0167
9760000000.0000	   4.0603	   3.6638	   1.1175	  -0.0110
9840000000.0000	   4.0465	   3.6833	   1.1133	  -0.0201
9920000000.0000	   4.0243	   3.6174	   1.1171	  -0.0090
10000000000.0000	   3.9638	   3.6263	   1.1239	  -0.0138
10080000000.0000	   3.9949	   3.5904	   1.1175	  -0.0090
10160000000.0000	   3.9158	   3.5383	   1.1301	  -0.0014
10240000000.0000	   3.9037	   3.5341	   1.1263	  -0.0041
10320000000.0000	   3.8855	   3.4620	   1.1307	   0.0095
10400000000.0000	   3.8261	   3.4276	   1.1374	   0.0138
10480000000.0000	   3.8397	   3.3775	   1.1322	   0.0214
10560000000.0000	   3.7897	   3.2955	   1.1415	   0.0375
10640000000.0000	   3.7677	   3.2620	   1.1381	   0.0416
10720000000.0000	   3.8017	   3.1921	   1.1293	   0.0561
10800000000.0000	   3.7648	   3.1232	   1.1305	   0.0658
10880000000.0000	   3.8096	   3.1072	   1.1149	   0.0639
10960000000.0000	   3.8270	   3.0356	   1.1089	   0.0758
11040000000.0000	   3.8221	   3.0466	   1.1030	   0.0658
11120000000.0000	   3.8923	   3.0281	   1.0879	   0.0637
11200000000.0000	   3.8434	   3.0142	   1.0944	   0.0623
11280000000.0000	   3.8811	   3.0689	   1.0839	   0.0442
11360000000.0000	   3.8823	   3.0337	   1.0857	   0.0488
11440000000.0000	   3.8305	   3.0929	   1.0919	   0.0316
11520000000.0000	   3.8790	   3.1013	   1.0820	   0.0281
11600000000.0000	   3.8021	   3.0948	   1.0966	   0.0261
11680000000.0000	   3.8016	   3.1618	   1.0922	   0.0118
11760000000.0000	   3.7685	   3.0905	   1.0974	   0.0265
11840000000.0000	   3.6916	   3.1439	   1.1012	   0.0105
11920000000.0000	   3.7662	   3.1191	   1.0783	   0.0134
12000000000.0000	   3.7257	   3.0795	   1.0830	   0.0038
12080000000.0000	   3.7482	   3.1893	   1.0816	  -0.0279
12160000000.0000	   3.7348	   3.1673	   1.0905	  -0.0234
12240000000.0000	   3.6576	   3.2064	   1.1034	  -0.0354
12320000000.0000	   3.6774	   3.2231	   1.0994	  -0.0373
12400000000.0000	   3.6164	   3.1866	   1.1124	  -0.0330
12480000000.0000	   3.5912	   3.2284	   1.1118	  -0.0452
12560000000.0000	   3.6010	   3.1978	   1.1115	  -0.0382
12640000000.0000	   3.5340	   3.1908	   1.1212	  -0.0427
12720000000.0000	   3.5567	   3.2182	   1.1144	  -0.0485
12800000000.0000	   3.5273	   3.1710	   1.1221	  -0.0402
12880000000.0000	   3.4888	   3.1964	   1.1252	  -0.0517
12960000000.0000	   3.5204	   3.1786	   1.1200	  -0.0464
13040000000.0000	   3.4598	   3.1401	   1.1326	  -0.0460
13120000000.0000	   3.4669	   3.1946	   1.1250	  -0.0583
13200000000.0000	   3.4741	   3.1208	   1.1286	  -0.0434
13280000000.0000	   3.4064	   3.1520	   1.1363	  -0.0580
13360000000.0000	   3.4659	   3.1598	   1.1230	  -0.0538
13440000000.0000	   3.3978	   3.1003	   1.1397	  -0.0486
13520000000.0000	   3.4157	   3.1809	   1.1283	  -0.0641
13600000000.0000	   3.4399	   3.0996	   1.1303	  -0.0459
13680000000.0000	   3.3658	   3.1328	   1.1407	  -0.0619
13760000000.0000	   3.4436	   3.1418	   1.1249	  -0.0570
13840000000.0000	   3.3871	   3.0796	   1.1409	  -0.0506
13920000000.0000	   3.3998	   3.1506	   1.1315	  -0.0637
14000000000.0000	   3.4203	   3.0808	   1.1335	  -0.0463
14080000000.0000	   3.3520	   3.1182	   1.1404	  -0.0593
14160000000.0000	   3.4093	   3.1202	   1.1274	  -0.0541
14240000000.0000	   3.3428	   3.0665	   1.1434	  -0.0495
14320000000.0000	   3.3461	   3.1131	   1.1368	  -0.0608
14400000000.0000	   3.3451	   3.0612	   1.1444	  -0.0515
14480000000.0000	   3.2779	   3.0526	   1.1596	  -0.0564
14560000000.0000	   3.2750	   3.0583	   1.1608	  -0.0553
14640000000.0000	   3.2367	   2.9912	   1.1729	  -0.0412
14720000000.0000	   3.1892	   2.9846	   1.1791	  -0.0434
14800000000.0000	   3.1850	   2.9557	   1.1809	  -0.0378
14880000000.0000	   3.1285	   2.9035	   1.1960	  -0.0341
14960000000.0000	   3.0833	   2.9184	   1.2052	  -0.0439
15040000000.0000	   3.0726	   2.8644	   1.2152	  -0.0324
15120000000.0000	   2.9815	   2.8510	   1.2378	  -0.0392
15200000000.0000	   2.9740	   2.8486	   1.2408	  -0.0384
15280000000.0000	   2.9065	   2.7698	   1.2671	  -0.0261
15360000000.0000	   2.8418	   2.7923	   1.2789	  -0.0399
15440000000.0000	   2.8302	   2.7200	   1.2922	  -0.0196
15520000000.0000	   2.7267	   2.6942	   1.3218	  -0.0275
15600000000.0000	   2.7341	   2.6859	   1.3218	  -0.0194
15680000000.0000	   2.6618	   2.5851	   1.3557	  -0.0002
15760000000.0000	   2.6101	   2.6036	   1.3662	  -0.0104
15840000000.0000	   2.6145	   2.5103	   1.3785	   0.0231
15920000000.0000	   2.5257	   2.4703	   1.4099	   0.0243
16000000000.0000	   2.5550	   2.4386	   1.4041	   0.0458
16080000000.0000	   2.5003	   2.3262	   1.4374	   0.0800
16160000000.0000	   2.4859	   2.3160	   1.4393	   0.0873
16240000000.0000	   2.5086	   2.2107	   1.4452	   0.1372
16320000000.0000	   2.4722	   2.1521	   1.4609	   0.1584
16400000000.0000	   2.5185	   2.0868	   1.4449	   0.1973
16480000000.0000	   2.5145	   1.9860	   1.4499	   0.2445
16560000000.0000	   2.5432	   1.9395	   1.4338	   0.2715
16640000000.0000	   2.5937	   1.8394	   1.4117	   0.3239
16720000000.0000	   2.6096	   1.7664	   1.3965	   0.3582
16800000000.0000	   2.6699	   1.7053	   1.3594	   0.3900
16880000000.0000	   2.7126	   1.6160	   1.3300	   0.4298
16960000000.0000	   2.7567	   1.5646	   1.2985	   0.4465
17040000000.0000	   2.8290	   1.5019	   1.2537	   0.4682
17120000000.0000	   2.8673	   1.4314	   1.2243	   0.4910
17200000000.0000	   2.9261	   1.4071	   1.1886	   0.4896
17280000000.0000	   2.9960	   1.3427	   1.1478	   0.5044
17360000000.0000	   3.0172	   1.3182	   1.1309	   0.5021
17440000000.0000	   3.1032	   1.2992	   1.0905	   0.4947
17520000000.0000	   3.1186	   1.2430	   1.0741	   0.5043
17600000000.0000	   3.1707	   1.2678	   1.0537	   0.4816
17680000000.0000	   3.2335	   1.2119	   1.0234	   0.4874
17760000000.0000	   3.2285	   1.2235	   1.0237	   0.4746
17840000000.0000	   3.3139	   1.2218	   0.9928	   0.4599
17920000000.0000	   3.3032	   1.1802	   0.9911	   0.4659
18000000000.0000	   3.3484	   1.2356	   0.9813	   0.4381
