frequency	e'	e''	u'	u''
4960000000.0000	   4.7220	   2.7320	   1.0633	   0.1647
5040000000.0000	   4.6970	   2.7182	   1.0659	   0.1702
5120000000.0000	   4.6469	   2.7114	   1.0811	   0.1784
5200000000.0000	   4.6161	   2.7146	   1.0834	   0.1744
5280000000.0000	   4.5863	   2.6978	   1.0890	   0.1827
5360000000.0000	   4.5545	   2.7026	   1.0921	   0.1777
5440000000.0000	   4.5298	   2.6947	   1.0861	   0.1804
5520000000.0000	   4.5035	   2.6967	   1.0892	   0.1847
5600000000.0000	   4.4904	   2.6968	   1.0803	   0.1828
5680000000.0000	   4.4686	   2.6805	   1.0824	   0.1855
5760000000.0000	   4.4492	   2.6922	   1.0714	   0.1796
5840000000.0000	   4.4301	   2.6854	   1.0647	   0.1812
5920000000.0000	   4.4286	   2.6940	   1.0615	   0.1749
6000000000.0000	   4.4136	   2.6786	   1.0484	   0.1709
6080000000.0000	   4.3959	   2.6937	   1.0428	   0.1639
6160000000.0000	   4.4003	   2.6891	   1.0301	   0.1627
6240000000.0000	   4.3807	   2.6863	   1.0279	   0.1554
6320000000.0000	   4.3766	   2.6918	   1.0166	   0.1441
6400000000.0000	   4.3640	   2.6853	   1.0051	   0.1430
6480000000.0000	   4.3530	   2.6898	   1.0025	   0.1318
6560000000.0000	   4.3447	   2.6799	   0.9928	   0.1260
6640000000.0000	   4.3231	   2.6923	   0.9890	   0.1157
6720000000.0000	   4.3241	   2.6929	   0.9794	   0.1063
6800000000.0000	   4.3073	   2.6893	   0.9768	   0.1010
6880000000.0000	   4.2899	   2.6928	   0.9756	   0.0891
6960000000.0000	   4.2746	   2.6869	   0.9748	   0.0834
7040000000.0000	   4.2595	   2.6938	   0.9746	   0.0737
7120000000.0000	   4.2393	   2.6789	   0.9727	   0.0698
7200000000.0000	   4.2244	   2.6828	   0.9773	   0.0649
7280000000.0000	   4.2065	   2.6653	   0.9760	   0.0618
7360000000.0000	   4.1759	   2.6604	   0.9829	   0.0574
7440000000.0000	   4.1685	   2.6566	   0.9801	   0.0551
7520000000.0000	   4.1371	   2.6384	   0.9865	   0.0577
7600000000.0000	   4.1215	   2.6348	   0.9899	   0.0528
7680000000.0000	   4.0997	   2.6084	   0.9923	   0.0589
7760000000.0000	   4.0730	   2.6089	   1.0008	   0.0588
7840000000.0000	   4.0658	   2.5803	   1.0021	   0.0617
7920000000.0000	   4.0284	   2.5699	   1.0100	   0.0679
8000000000.0000	   4.0178	   2.5638	   1.0126	   0.0690
8080000000.0000	   3.9968	   2.5392	   1.0161	   0.0774
8160000000.0000	   3.9740	   2.5343	   1.0203	   0.0812
8240000000.0000	   3.9620	   2.5186	   1.0203	   0.0909
8320000000.0000	   3.9399	   2.5071	   1.0302	   0.0957
8400000000.0000	   3.9267	   2.4941	   1.0304	   0.0978
8480000000.0000	   3.9041	   2.4856	   1.0307	   0.1050
8560000000.0000	   3.8871	   2.4829	   1.0295	   0.1133
8640000000.0000	   3.8694	   2.4700	   1.0326	   0.1183
8720000000.0000	   3.8482	   2.4755	   1.0351	   0.1196
8800000000.0000	   3.8287	   2.4733	   1.0336	   0.1249
8880000000.0000	   3.8125	   2.4816	   1.0327	   0.1255
8960000000.0000	   3.7945	   2.4714	   1.0322	   0.1299
9040000000.0000	   3.7707	   2.4894	   1.0357	   0.1260
9120000000.0000	   3.7601	   2.4903	   1.0306	   0.1252
9200000000.0000	   3.7293	   2.4962	   1.0341	   0.1236
9280000000.0000	   3.7202	   2.5123	   1.0301	   0.1204
9360000000.0000	   3.6967	   2.5130	   1.0318	   0.1195
9440000000.0000	   3.6761	   2.5318	   1.0309	   0.1104
9520000000.0000	   3.6582	   2.5295	   1.0283	   0.1079
9600000000.0000	   3.6302	   2.5439	   1.0279	   0.1027
9680000000.0000	   3.6288	   2.5457	   1.0214	   0.0982
9760000000.0000	   3.6007	   2.5395	   1.0240	   0.0997
9840000000.0000	   3.5775	   2.5461	   1.0236	   0.0904
9920000000.0000	   3.5580	   2.5347	   1.0230	   0.0916
10000000000.0000	   3.5418	   2.5447	   1.0250	   0.0847
10080000000.0000	   3.5404	   2.5247	   1.0204	   0.0861
10160000000.0000	   3.5130	   2.5239	   1.0247	   0.0830
10240000000.0000	   3.5035	   2.5121	   1.0185	   0.0804
10320000000.0000	   3.4843	   2.4964	   1.0214	   0.0835
10400000000.0000	   3.4736	   2.4902	   1.0202	   0.0815
10480000000.0000	   3.4636	   2.4641	   1.0187	   0.0841
10560000000.0000	   3.4456	   2.4592	   1.0243	   0.0851
10640000000.0000	   3.4301	   2.4409	   1.0228	   0.0877
10720000000.0000	   3.4272	   2.4346	   1.0221	   0.0895
10800000000.0000	   3.4073	   2.4143	   1.0239	   0.0924
10880000000.0000	   3.3934	   2.4090	   1.0238	   0.0916
10960000000.0000	   3.3891	   2.3909	   1.0233	   0.0954
11040000000.0000	   3.3674	   2.3842	   1.0247	   0.0955
11120000000.0000	   3.3687	   2.3778	   1.0235	   0.0930
11200000000.0000	   3.3404	   2.3655	   1.0258	   0.0983
11280000000.0000	   3.3351	   2.3805	   1.0271	   0.0908
11360000000.0000	   3.3319	   2.3670	   1.0286	   0.0938
11440000000.0000	   3.3011	   2.3847	   1.0361	   0.0894
11520000000.0000	   3.3055	   2.3898	   1.0326	   0.0857
11600000000.0000	   3.2705	   2.3930	   1.0431	   0.0905
11680000000.0000	   3.2579	   2.4267	   1.0459	   0.0857
11760000000.0000	   3.2228	   2.4045	   1.0435	   0.1000
11840000000.0000	   3.1683	   2.4384	   1.0452	   0.0928
11920000000.0000	   3.1717	   2.4178	   1.0218	   0.0866
12000000000.0000	   3.1353	   2.3828	   1.0252	   0.0659
12080000000.0000	   3.1441	   2.4121	   1.0459	   0.0427
12160000000.0000	   3.1300	   2.4152	   1.0589	   0.0505
12240000000.0000	   3.0999	   2.4358	   1.0727	   0.0498
12320000000.0000	   3.0833	   2.4350	   1.0752	   0.0540
12400000000.0000	   3.0459	   2.4328	   1.0830	   0.0591
12480000000.0000	   3.0272	   2.4394	   1.0847	   0.0571
12560000000.0000	   3.0050	   2.4247	   1.0864	   0.0643
12640000000.0000	   2.9747	   2.4213	   1.0910	   0.0630
12720000000.0000	   2.9571	   2.4121	   1.0908	   0.0648
12800000000.0000	   2.9366	   2.4030	   1.0938	   0.0707
12880000000.0000	   2.9125	   2.3918	   1.0991	   0.0712
12960000000.0000	   2.9042	   2.3806	   1.0997	   0.0728
13040000000.0000	   2.8809	   2.3557	   1.1039	   0.0776
13120000000.0000	   2.8671	   2.3573	   1.1048	   0.0746
13200000000.0000	   2.8657	   2.3250	   1.1015	   0.0853
13280000000.0000	   2.8321	   2.3173	   1.1090	   0.0842
13360000000.0000	   2.8457	   2.3159	   1.1006	   0.0860
13440000000.0000	   2.8224	   2.2823	   1.1041	   0.0973
13520000000.0000	   2.8273	   2.2973	   1.1020	   0.0933
13600000000.0000	   2.8420	   2.2608	   1.0955	   0.1054
13680000000.0000	   2.8204	   2.2564	   1.1004	   0.1062
13760000000.0000	   2.8448	   2.2463	   1.0897	   0.1085
13840000000.0000	   2.8361	   2.2161	   1.0902	   0.1198
13920000000.0000	   2.8512	   2.2255	   1.0832	   0.1190
14000000000.0000	   2.8621	   2.1954	   1.0739	   0.1328
14080000000.0000	   2.8552	   2.2053	   1.0692	   0.1326
14160000000.0000	   2.8765	   2.1912	   1.0532	   0.1383
14240000000.0000	   2.8585	   2.1762	   1.0508	   0.1435
14320000000.0000	   2.8782	   2.1693	   1.0385	   0.1415
14400000000.0000	   2.8820	   2.1394	   1.0366	   0.1480
14480000000.0000	   2.8831	   2.1321	   1.0334	   0.1546
14560000000.0000	   2.8822	   2.1186	   1.0280	   0.1630
14640000000.0000	   2.8725	   2.1102	   1.0163	   0.1710
14720000000.0000	   2.8650	   2.0834	   1.0011	   0.1789
14800000000.0000	   2.8520	   2.0679	   0.9947	   0.1776
14880000000.0000	   2.8544	   2.0410	   0.9838	   0.1793
14960000000.0000	   2.8385	   2.0240	   0.9862	   0.1787
15040000000.0000	   2.8524	   2.0095	   0.9771	   0.1791
15120000000.0000	   2.8325	   1.9848	   0.9755	   0.1861
15200000000.0000	   2.8308	   1.9891	   0.9743	   0.1788
15280000000.0000	   2.8302	   1.9591	   0.9669	   0.1860
15360000000.0000	   2.8071	   1.9605	   0.9694	   0.1807
15440000000.0000	   2.8203	   1.9459	   0.9600	   0.1817
15520000000.0000	   2.7897	   1.9306	   0.9631	   0.1817
15600000000.0000	   2.8038	   1.9369	   0.9573	   0.1751
15680000000.0000	   2.7899	   1.9027	   0.9540	   0.1810
15760000000.0000	   2.7828	   1.9204	   0.9577	   0.1690
15840000000.0000	   2.7961	   1.8976	   0.9455	   0.1703
15920000000.0000	   2.7738	   1.8960	   0.9507	   0.1674
16000000000.0000	   2.8029	   1.9004	   0.9414	   0.1617
16080000000.0000	   2.7905	   1.8768	   0.9418	   0.1633
16160000000.0000	   2.8004	   1.8924	   0.9373	   0.1539
16240000000.0000	   2.8163	   1.8765	   0.9285	   0.1583
16320000000.0000	   2.8203	   1.8781	   0.9290	   0.1521
16400000000.0000	   2.8416	   1.8672	   0.9219	   0.1499
16480000000.0000	   2.8435	   1.8595	   0.9161	   0.1489
16560000000.0000	   2.8663	   1.8637	   0.9095	   0.1450
16640000000.0000	   2.8810	   1.8511	   0.9032	   0.1465
16720000000.0000	   2.8944	   1.8440	   0.8977	   0.1427
16800000000.0000	   2.9041	   1.8360	   0.8903	   0.1430
16880000000.0000	   2.9164	   1.8336	   0.8850	   0.1410
16960000000.0000	   2.9332	   1.8197	   0.8783	   0.1396
17040000000.0000	   2.9387	   1.8224	   0.8745	   0.1366
17120000000.0000	   2.9550	   1.8067	   0.8668	   0.1378
17200000000.0000	   2.9490	   1.8057	   0.8664	   0.1345
17280000000.0000	   2.9737	   1.8016	   0.8565	   0.1314
17360000000.0000	   2.9649	   1.7889	   0.8580	   0.1322
17440000000.0000	   2.9749	   1.8049	   0.8544	   0.1261
17520000000.0000	   2.9764	   1.7817	   0.8507	   0.1275
17600000000.0000	   2.9661	   1.7971	   0.8515	   0.1212
17680000000.0000	   2.9871	   1.7840	   0.8446	   0.1207
17760000000.0000	   2.9672	   1.7842	   0.8502	   0.1190
17840000000.0000	   2.9872	   1.7948	   0.8443	   0.1118
17920000000.0000	   2.9768	   1.7714	   0.8453	   0.1146
18000000000.0000	   2.9766	   1.8011	   0.8479	   0.1069
