frequency	e'	e''	u'	u''
2000000000.0000	  11.8148	   9.5861	   1.1780	   0.2409
2080000000.0000	  11.6048	   9.4564	   1.1748	   0.2416
2160000000.0000	  11.4448	   9.3486	   1.1833	   0.2335
2240000000.0000	  11.2945	   9.2097	   1.1885	   0.2369
2320000000.0000	  11.1162	   9.1046	   1.1921	   0.2326
2400000000.0000	  11.0198	   9.0013	   1.1899	   0.2361
2480000000.0000	  10.8767	   8.8963	   1.1847	   0.2493
2560000000.0000	  10.7904	   8.8237	   1.1789	   0.2511
2640000000.0000	  10.6878	   8.7395	   1.1576	   0.2727
2720000000.0000	  10.5985	   8.7107	   1.1482	   0.2802
2800000000.0000	  10.5463	   8.6677	   1.1140	   0.2902
2880000000.0000	  10.4236	   8.6640	   1.0852	   0.2970
2960000000.0000	  10.3541	   8.6822	   1.0458	   0.2851
3040000000.0000	  10.2127	   8.6614	   1.0104	   0.2786
3120000000.0000	  10.0542	   8.7037	   0.9827	   0.2459
3200000000.0000	   9.8932	   8.6722	   0.9487	   0.2153
3280000000.0000	   9.6887	   8.6764	   0.9445	   0.1871
3360000000.0000	   9.5261	   8.6208	   0.9365	   0.1459
3440000000.0000	   9.3038	   8.5240	   0.9414	   0.1269
3520000000.0000	   9.1436	   8.4655	   0.9541	   0.1037
3600000000.0000	   8.9897	   8.3221	   0.9647	   0.0909
3680000000.0000	   8.8228	   8.2210	   0.9838	   0.0810
3760000000.0000	   8.6998	   8.0949	   0.9899	   0.0747
3840000000.0000	   8.5633	   7.9732	   1.0051	   0.0784
3920000000.0000	   8.4657	   7.8689	   1.0142	   0.0781
4000000000.0000	   8.3610	   7.7485	   1.0245	   0.0823
4080000000.0000	   8.2583	   7.6596	   1.0328	   0.0869
4160000000.0000	   8.1714	   7.5653	   1.0398	   0.0922
4240000000.0000	   8.1007	   7.4932	   1.0480	   0.0980
4320000000.0000	   8.0163	   7.3972	   1.0519	   0.1039
4400000000.0000	   7.9380	   7.3387	   1.0586	   0.1080
4480000000.0000	   7.8573	   7.2724	   1.0596	   0.1139
4560000000.0000	   7.7665	   7.2254	   1.0656	   0.1191
4640000000.0000	   7.6990	   7.1832	   1.0677	   0.1219
4720000000.0000	   7.6014	   7.1371	   1.0733	   0.1282
4800000000.0000	   7.5291	   7.1327	   1.0753	   0.1260
4880000000.0000	   7.4554	   7.0800	   1.0769	   0.1304
4960000000.0000	   7.3596	   7.0845	   1.0805	   0.1257
5040000000.0000	   7.3071	   7.0559	   1.0773	   0.1267
5120000000.0000	   7.2029	   7.0382	   1.0829	   0.1279
5200000000.0000	   7.1413	   7.0344	   1.0809	   0.1209
5280000000.0000	   7.0562	   7.0074	   1.0818	   0.1224
5360000000.0000	   6.9859	   7.0165	   1.0816	   0.1127
5440000000.0000	   6.9108	   6.9898	   1.0779	   0.1093
5520000000.0000	   6.8348	   6.9947	   1.0790	   0.1051
5600000000.0000	   6.7788	   6.9774	   1.0726	   0.0993
5680000000.0000	   6.7034	   6.9514	   1.0753	   0.0952
5760000000.0000	   6.6430	   6.9525	   1.0688	   0.0866
5840000000.0000	   6.5740	   6.9226	   1.0671	   0.0827
5920000000.0000	   6.5224	   6.9199	   1.0665	   0.0751
6000000000.0000	   6.4735	   6.8763	   1.0618	   0.0681
6080000000.0000	   6.3930	   6.8716	   1.0613	   0.0610
6160000000.0000	   6.3758	   6.8426	   1.0563	   0.0577
6240000000.0000	   6.3024	   6.8087	   1.0596	   0.0511
6320000000.0000	   6.2656	   6.7863	   1.0558	   0.0434
6400000000.0000	   6.2072	   6.7522	   1.0545	   0.0410
6480000000.0000	   6.1682	   6.7259	   1.0558	   0.0346
6560000000.0000	   6.1315	   6.6700	   1.0542	   0.0324
6640000000.0000	   6.0598	   6.6494	   1.0561	   0.0273
6720000000.0000	   6.0272	   6.6126	   1.0544	   0.0262
6800000000.0000	   5.9735	   6.5867	   1.0569	   0.0236
6880000000.0000	   5.9267	   6.5385	   1.0584	   0.0219
6960000000.0000	   5.8715	   6.5025	   1.0609	   0.0211
7040000000.0000	   5.8288	   6.4758	   1.0621	   0.0181
7120000000.0000	   5.7764	   6.4128	   1.0636	   0.0204
7200000000.0000	   5.7212	   6.3945	   1.0679	   0.0190
7280000000.0000	   5.6794	   6.3311	   1.0689	   0.0222
7360000000.0000	   5.6033	   6.2984	   1.0760	   0.0214
7440000000.0000	   5.5703	   6.2591	   1.0748	   0.0229
7520000000.0000	   5.4887	   6.2012	   1.0822	   0.0274
7600000000.0000	   5.4452	   6.1724	   1.0838	   0.0262
7680000000.0000	   5.3871	   6.0908	   1.0883	   0.0341
7760000000.0000	   5.3027	   6.0591	   1.0953	   0.0357
7840000000.0000	   5.2705	   5.9924	   1.0970	   0.0402
7920000000.0000	   5.1734	   5.9371	   1.1058	   0.0457
8000000000.0000	   5.1272	   5.8940	   1.1076	   0.0486
8080000000.0000	   5.0561	   5.8130	   1.1143	   0.0577
8160000000.0000	   4.9855	   5.7716	   1.1194	   0.0610
8240000000.0000	   4.9361	   5.6971	   1.1221	   0.0711
8320000000.0000	   4.8572	   5.6289	   1.1321	   0.0776
8400000000.0000	   4.8015	   5.5623	   1.1346	   0.0829
8480000000.0000	   4.7276	   5.4962	   1.1400	   0.0911
8560000000.0000	   4.6726	   5.4331	   1.1419	   0.1007
8640000000.0000	   4.6208	   5.3545	   1.1458	   0.1088
8720000000.0000	   4.5570	   5.2879	   1.1492	   0.1166
8800000000.0000	   4.5080	   5.2239	   1.1503	   0.1246
8880000000.0000	   4.4680	   5.1627	   1.1485	   0.1323
