frequency	e'	e''	u'	u''
2000000000.0000	   5.7347	   9.7956	   0.3297	   0.6703
2080000000.0000	   5.6176	   9.5028	   0.1760	   0.6400
2160000000.0000	   5.5313	   9.2139	   0.0311	   0.6175
2240000000.0000	   5.4328	   8.9393	  -0.1039	   0.5910
2320000000.0000	   5.3397	   8.7052	  -0.2097	   0.5734
2400000000.0000	   5.2882	   8.4618	  -0.3159	   0.5471
2480000000.0000	   5.2024	   8.2481	  -0.4060	   0.5198
2560000000.0000	   5.1573	   8.0342	  -0.4880	   0.5016
2640000000.0000	   5.0910	   7.8263	   0.5592	  -0.4629
2720000000.0000	   5.0331	   7.6460	   0.6276	  -0.4418
2800000000.0000	   5.0285	   7.4398	   0.6753	  -0.4076
2880000000.0000	   4.9832	   7.2700	   0.7238	  -0.3811
2960000000.0000	   5.0069	   7.1198	   0.7556	  -0.3703
3040000000.0000	   4.9786	   6.9560	   0.7970	  -0.3475
3120000000.0000	   4.9619	   6.8568	   0.8333	  -0.3435
3200000000.0000	   4.9615	   6.7149	   0.8574	  -0.3251
3280000000.0000	   4.9214	   6.6186	   0.8995	  -0.3055
3360000000.0000	   4.9270	   6.5133	   0.9193	  -0.3014
3440000000.0000	   4.8812	   6.3931	   0.9474	  -0.2771
3520000000.0000	   4.8722	   6.3266	   0.9722	  -0.2679
3600000000.0000	   4.8521	   6.2039	   0.9910	  -0.2521
3680000000.0000	   4.8022	   6.1330	   1.0178	  -0.2399
3760000000.0000	   4.7883	   6.0519	   1.0255	  -0.2326
3840000000.0000	   4.7394	   5.9610	   1.0477	  -0.2141
3920000000.0000	   4.7112	   5.9033	   1.0611	  -0.2090
4000000000.0000	   4.6758	   5.8086	   1.0764	  -0.1986
4080000000.0000	   4.6201	   5.7514	   1.0934	  -0.1883
4160000000.0000	   4.5939	   5.6819	   1.1043	  -0.1830
4240000000.0000	   4.5470	   5.6085	   1.1237	  -0.1711
4320000000.0000	   4.4984	   5.5466	   1.1369	  -0.1678
4400000000.0000	   4.4619	   5.4734	   1.1511	  -0.1615
4480000000.0000	   4.3995	   5.4076	   1.1661	  -0.1536
4560000000.0000	   4.3566	   5.3553	   1.1787	  -0.1501
4640000000.0000	   4.3142	   5.2846	   1.1933	  -0.1418
4720000000.0000	   4.2537	   5.2304	   1.2097	  -0.1365
4800000000.0000	   4.2239	   5.1845	   1.2201	  -0.1337
4880000000.0000	   4.1714	   5.1109	   1.2367	  -0.1243
4960000000.0000	   4.1304	   5.0821	   1.2465	  -0.1264
5040000000.0000	   4.1130	   5.0119	   1.2560	  -0.1168
5120000000.0000	   4.0537	   4.9701	   1.2713	  -0.1122
5200000000.0000	   4.0465	   4.9275	   1.2748	  -0.1122
5280000000.0000	   4.0072	   4.8628	   1.2878	  -0.1009
5360000000.0000	   3.9884	   4.8434	   1.2926	  -0.1049
5440000000.0000	   3.9774	   4.7818	   1.2957	  -0.0966
5520000000.0000	   3.9471	   4.7590	   1.3039	  -0.0934
5600000000.0000	   3.9616	   4.7263	   1.2999	  -0.0909
5680000000.0000	   3.9382	   4.6764	   1.3088	  -0.0839
5760000000.0000	   3.9346	   4.6722	   1.3033	  -0.0871
5840000000.0000	   3.9365	   4.6279	   1.3033	  -0.0801
5920000000.0000	   3.9234	   4.6191	   1.3062	  -0.0804
6000000000.0000	   3.9385	   4.5932	   1.2999	  -0.0817
6080000000.0000	   3.9112	   4.5769	   1.3017	  -0.0794
6160000000.0000	   3.9249	   4.5712	   1.2985	  -0.0803
6240000000.0000	   3.9150	   4.5435	   1.2999	  -0.0797
6320000000.0000	   3.8956	   4.5334	   1.2991	  -0.0809
