frequency	e'	e''	u'	u''
5520000000.0000	   5.0312	   4.4165	   1.1932	   0.0265
5600000000.0000	   5.0070	   4.3958	   1.1879	   0.0238
5680000000.0000	   4.9567	   4.3648	   1.1931	   0.0256
5760000000.0000	   4.9263	   4.3640	   1.1870	   0.0198
5840000000.0000	   4.8930	   4.3309	   1.1857	   0.0218
5920000000.0000	   4.8611	   4.3254	   1.1865	   0.0184
6000000000.0000	   4.8462	   4.2941	   1.1807	   0.0149
6080000000.0000	   4.7986	   4.2865	   1.1799	   0.0134
6160000000.0000	   4.7950	   4.2702	   1.1750	   0.0123
6240000000.0000	   4.7591	   4.2441	   1.1755	   0.0097
6320000000.0000	   4.7318	   4.2304	   1.1721	   0.0057
6400000000.0000	   4.7089	   4.2148	   1.1682	   0.0047
6480000000.0000	   4.6825	   4.1912	   1.1688	   0.0022
6560000000.0000	   4.6590	   4.1652	   1.1666	  -0.0000
6640000000.0000	   4.6234	   4.1555	   1.1650	  -0.0035
6720000000.0000	   4.5980	   4.1355	   1.1637	  -0.0029
6800000000.0000	   4.5716	   4.1266	   1.1634	  -0.0065
6880000000.0000	   4.5392	   4.0926	   1.1629	  -0.0067
6960000000.0000	   4.5027	   4.0775	   1.1652	  -0.0084
7040000000.0000	   4.4832	   4.0599	   1.1633	  -0.0114
7120000000.0000	   4.4404	   4.0185	   1.1656	  -0.0089
7200000000.0000	   4.4105	   4.0167	   1.1677	  -0.0130
7280000000.0000	   4.3849	   3.9695	   1.1683	  -0.0090
7360000000.0000	   4.3298	   3.9551	   1.1749	  -0.0122
7440000000.0000	   4.3199	   3.9284	   1.1719	  -0.0117
7520000000.0000	   4.2617	   3.8891	   1.1802	  -0.0073
7600000000.0000	   4.2373	   3.8767	   1.1810	  -0.0118
7680000000.0000	   4.2052	   3.8185	   1.1847	  -0.0043
7760000000.0000	   4.1489	   3.8050	   1.1917	  -0.0048
7840000000.0000	   4.1400	   3.7603	   1.1924	  -0.0018
7920000000.0000	   4.0764	   3.7228	   1.2023	   0.0030
8000000000.0000	   4.0536	   3.7051	   1.2034	   0.0024
8080000000.0000	   4.0180	   3.6506	   1.2094	   0.0107
8160000000.0000	   3.9715	   3.6280	   1.2162	   0.0120
8240000000.0000	   3.9562	   3.5898	   1.2174	   0.0183
8320000000.0000	   3.9096	   3.5477	   1.2275	   0.0237
8400000000.0000	   3.8798	   3.5213	   1.2304	   0.0251
8480000000.0000	   3.8469	   3.4843	   1.2349	   0.0318
8560000000.0000	   3.8084	   3.4540	   1.2395	   0.0382
8640000000.0000	   3.7874	   3.4213	   1.2427	   0.0418
8720000000.0000	   3.7454	   3.3877	   1.2485	   0.0483
8800000000.0000	   3.7126	   3.3699	   1.2519	   0.0513
8880000000.0000	   3.6943	   3.3441	   1.2514	   0.0569
8960000000.0000	   3.6625	   3.3041	   1.2559	   0.0640
9040000000.0000	   3.6384	   3.2943	   1.2558	   0.0638
9120000000.0000	   3.6219	   3.2581	   1.2545	   0.0716
9200000000.0000	   3.5885	   3.2405	   1.2561	   0.0717
9280000000.0000	   3.5896	   3.2182	   1.2486	   0.0772
9360000000.0000	   3.5540	   3.1851	   1.2518	   0.0828
9440000000.0000	   3.5514	   3.1848	   1.2442	   0.0785
9520000000.0000	   3.5454	   3.1338	   1.2386	   0.0869
9600000000.0000	   3.5247	   3.1308	   1.2344	   0.0841
9680000000.0000	   3.5498	   3.1052	   1.2218	   0.0873
9760000000.0000	   3.5303	   3.0732	   1.2209	   0.0901
9840000000.0000	   3.5329	   3.0640	   1.2104	   0.0845
9920000000.0000	   3.5323	   3.0277	   1.2056	   0.0883
10000000000.0000	   3.5322	   3.0324	   1.2001	   0.0814
10080000000.0000	   3.5606	   3.0014	   1.1896	   0.0822
10160000000.0000	   3.5379	   2.9899	   1.1903	   0.0783
10240000000.0000	   3.5509	   2.9816	   1.1809	   0.0731
10320000000.0000	   3.5452	   2.9583	   1.1806	   0.0728
10400000000.0000	   3.5404	   2.9555	   1.1781	   0.0673
10480000000.0000	   3.5458	   2.9322	   1.1753	   0.0651
10560000000.0000	   3.5214	   2.9248	   1.1812	   0.0621
10640000000.0000	   3.5094	   2.9097	   1.1807	   0.0587
10720000000.0000	   3.5060	   2.9030	   1.1819	   0.0564
10800000000.0000	   3.4754	   2.8831	   1.1876	   0.0546
10880000000.0000	   3.4633	   2.8817	   1.1891	   0.0495
10960000000.0000	   3.4473	   2.8564	   1.1937	   0.0520
11040000000.0000	   3.4138	   2.8529	   1.2005	   0.0467
11120000000.0000	   3.4121	   2.8391	   1.2014	   0.0453
11200000000.0000	   3.3613	   2.8178	   1.2127	   0.0473
11280000000.0000	   3.3496	   2.8308	   1.2134	   0.0397
11360000000.0000	   3.3305	   2.7950	   1.2215	   0.0455
11440000000.0000	   3.2853	   2.8064	   1.2308	   0.0385
11520000000.0000	   3.2927	   2.7869	   1.2288	   0.0420
11600000000.0000	   3.2392	   2.7694	   1.2428	   0.0435
11680000000.0000	   3.2295	   2.7851	   1.2425	   0.0412
11760000000.0000	   3.1949	   2.7226	   1.2499	   0.0579
11840000000.0000	   3.1442	   2.7392	   1.2507	   0.0506
11920000000.0000	   3.1825	   2.6987	   1.2307	   0.0603
12000000000.0000	   3.1600	   2.6615	   1.2324	   0.0503
12080000000.0000	   3.1745	   2.7061	   1.2341	   0.0290
12160000000.0000	   3.1534	   2.6822	   1.2449	   0.0345
12240000000.0000	   3.1200	   2.6967	   1.2527	   0.0294
12320000000.0000	   3.1203	   2.6792	   1.2525	   0.0349
12400000000.0000	   3.0859	   2.6574	   1.2610	   0.0393
12480000000.0000	   3.0729	   2.6567	   1.2594	   0.0368
12560000000.0000	   3.0665	   2.6294	   1.2609	   0.0446
12640000000.0000	   3.0394	   2.6143	   1.2643	   0.0440
12720000000.0000	   3.0415	   2.6033	   1.2616	   0.0454
12800000000.0000	   3.0278	   2.5734	   1.2644	   0.0523
12880000000.0000	   3.0111	   2.5669	   1.2656	   0.0493
12960000000.0000	   3.0221	   2.5422	   1.2617	   0.0555
13040000000.0000	   2.9979	   2.5087	   1.2676	   0.0587
13120000000.0000	   3.0025	   2.5173	   1.2618	   0.0544
13200000000.0000	   3.0106	   2.4684	   1.2604	   0.0674
13280000000.0000	   2.9780	   2.4650	   1.2651	   0.0613
13360000000.0000	   3.0143	   2.4542	   1.2528	   0.0669
13440000000.0000	   2.9837	   2.4109	   1.2613	   0.0743
13520000000.0000	   3.0077	   2.4348	   1.2508	   0.0669
13600000000.0000	   3.0302	   2.3754	   1.2474	   0.0834
13680000000.0000	   3.0037	   2.3796	   1.2516	   0.0764
13760000000.0000	   3.0551	   2.3602	   1.2372	   0.0835
13840000000.0000	   3.0394	   2.3192	   1.2439	   0.0912
13920000000.0000	   3.0701	   2.3339	   1.2327	   0.0879
14000000000.0000	   3.0858	   2.2788	   1.2299	   0.1046
14080000000.0000	   3.0783	   2.2928	   1.2280	   0.0995
14160000000.0000	   3.1230	   2.2621	   1.2145	   0.1099
14240000000.0000	   3.1021	   2.2307	   1.2196	   0.1154
14320000000.0000	   3.1393	   2.2282	   1.2072	   0.1155
14400000000.0000	   3.1514	   2.1883	   1.2080	   0.1257
14480000000.0000	   3.1485	   2.1825	   1.2096	   0.1284
14560000000.0000	   3.1560	   2.1644	   1.2062	   0.1369
14640000000.0000	   3.1489	   2.1361	   1.2031	   0.1477
14720000000.0000	   3.1430	   2.1081	   1.1972	   0.1554
14800000000.0000	   3.1472	   2.0820	   1.1919	   0.1584
14880000000.0000	   3.1468	   2.0470	   1.1892	   0.1641
14960000000.0000	   3.1360	   2.0349	   1.1916	   0.1622
15040000000.0000	   3.1573	   2.0091	   1.1863	   0.1680
15120000000.0000	   3.1334	   1.9906	   1.1922	   0.1706
15200000000.0000	   3.1500	   1.9919	   1.1866	   0.1681
15280000000.0000	   3.1371	   1.9530	   1.1901	   0.1785
15360000000.0000	   3.1277	   1.9695	   1.1906	   0.1699
15440000000.0000	   3.1465	   1.9375	   1.1846	   0.1792
15520000000.0000	   3.1083	   1.9401	   1.1932	   0.1742
15600000000.0000	   3.1457	   1.9448	   1.1809	   0.1735
15680000000.0000	   3.1174	   1.9055	   1.1884	   0.1818
15760000000.0000	   3.1233	   1.9438	   1.1829	   0.1681
15840000000.0000	   3.1417	   1.9058	   1.1759	   0.1791
15920000000.0000	   3.1120	   1.9230	   1.1816	   0.1708
16000000000.0000	   3.1598	   1.9187	   1.1654	   0.1725
16080000000.0000	   3.1301	   1.8909	   1.1730	   0.1777
16160000000.0000	   3.1526	   1.9234	   1.1622	   0.1673
16240000000.0000	   3.1675	   1.8901	   1.1584	   0.1783
16320000000.0000	   3.1633	   1.9044	   1.1566	   0.1703
16400000000.0000	   3.1972	   1.8826	   1.1455	   0.1758
16480000000.0000	   3.1843	   1.8723	   1.1466	   0.1778
16560000000.0000	   3.2185	   1.8769	   1.1359	   0.1759
16640000000.0000	   3.2277	   1.8442	   1.1328	   0.1842
16720000000.0000	   3.2352	   1.8373	   1.1283	   0.1839
16800000000.0000	   3.2506	   1.8184	   1.1218	   0.1894
16880000000.0000	   3.2570	   1.7970	   1.1188	   0.1941
16960000000.0000	   3.2716	   1.7760	   1.1139	   0.1970
17040000000.0000	   3.2820	   1.7603	   1.1091	   0.2002
17120000000.0000	   3.2882	   1.7267	   1.1064	   0.2089
17200000000.0000	   3.2862	   1.7198	   1.1053	   0.2081
17280000000.0000	   3.3112	   1.6915	   1.0963	   0.2158
17360000000.0000	   3.2907	   1.6738	   1.1025	   0.2181
17440000000.0000	   3.3170	   1.6709	   1.0934	   0.2184
17520000000.0000	   3.3052	   1.6278	   1.0953	   0.2290
17600000000.0000	   3.3064	   1.6430	   1.0938	   0.2224
17680000000.0000	   3.3321	   1.6026	   1.0854	   0.2332
17760000000.0000	   3.2984	   1.5995	   1.0940	   0.2314
17840000000.0000	   3.3422	   1.5938	   1.0798	   0.2322
17920000000.0000	   3.3163	   1.5533	   1.0873	   0.2422
18000000000.0000	   3.3282	   1.5898	   1.0829	   0.2306
