frequency	e'	e''	u'	u''
4560000000.0000	   4.1902	   4.1296	   1.0850	   0.0453
4640000000.0000	   4.1574	   4.0885	   1.0896	   0.0473
4720000000.0000	   4.1107	   4.0384	   1.0985	   0.0543
4800000000.0000	   4.0740	   4.0157	   1.1036	   0.0533
4880000000.0000	   4.0403	   3.9653	   1.1089	   0.0586
4960000000.0000	   3.9939	   3.9443	   1.1154	   0.0560
5040000000.0000	   3.9734	   3.9090	   1.1149	   0.0593
5120000000.0000	   3.9267	   3.8782	   1.1244	   0.0629
5200000000.0000	   3.8990	   3.8602	   1.1244	   0.0580
5280000000.0000	   3.8702	   3.8262	   1.1273	   0.0616
5360000000.0000	   3.8388	   3.8124	   1.1289	   0.0551
5440000000.0000	   3.8146	   3.7852	   1.1247	   0.0545
5520000000.0000	   3.7858	   3.7706	   1.1277	   0.0540
5600000000.0000	   3.7715	   3.7520	   1.1211	   0.0509
5680000000.0000	   3.7466	   3.7221	   1.1236	   0.0500
5760000000.0000	   3.7264	   3.7166	   1.1161	   0.0439
5840000000.0000	   3.7047	   3.6923	   1.1131	   0.0434
5920000000.0000	   3.6954	   3.6844	   1.1113	   0.0367
6000000000.0000	   3.6795	   3.6543	   1.1042	   0.0325
6080000000.0000	   3.6534	   3.6496	   1.1005	   0.0259
6160000000.0000	   3.6582	   3.6301	   1.0939	   0.0246
6240000000.0000	   3.6308	   3.6089	   1.0946	   0.0179
6320000000.0000	   3.6219	   3.5964	   1.0873	   0.0088
6400000000.0000	   3.6038	   3.5740	   1.0826	   0.0078
6480000000.0000	   3.5911	   3.5598	   1.0832	  -0.0015
6560000000.0000	   3.5816	   3.5305	   1.0796	  -0.0055
6640000000.0000	   3.5516	   3.5201	   1.0794	  -0.0119
6720000000.0000	   3.5509	   3.5019	   1.0753	  -0.0164
6800000000.0000	   3.5298	   3.4821	   1.0766	  -0.0184
6880000000.0000	   3.5121	   3.4586	   1.0765	  -0.0246
6960000000.0000	   3.4984	   3.4345	   1.0777	  -0.0262
7040000000.0000	   3.4866	   3.4196	   1.0784	  -0.0313
7120000000.0000	   3.4709	   3.3843	   1.0776	  -0.0317
7200000000.0000	   3.4565	   3.3699	   1.0810	  -0.0339
7280000000.0000	   3.4474	   3.3364	   1.0807	  -0.0333
7360000000.0000	   3.4221	   3.3149	   1.0858	  -0.0358
7440000000.0000	   3.4193	   3.2945	   1.0830	  -0.0360
7520000000.0000	   3.3964	   3.2644	   1.0879	  -0.0332
7600000000.0000	   3.3878	   3.2493	   1.0890	  -0.0365
7680000000.0000	   3.3736	   3.2125	   1.0912	  -0.0318
7760000000.0000	   3.3501	   3.2023	   1.0961	  -0.0328
7840000000.0000	   3.3470	   3.1687	   1.0972	  -0.0306
7920000000.0000	   3.3139	   3.1490	   1.1040	  -0.0286
8000000000.0000	   3.3046	   3.1371	   1.1049	  -0.0288
8080000000.0000	   3.2845	   3.1061	   1.1095	  -0.0235
8160000000.0000	   3.2616	   3.0944	   1.1133	  -0.0237
8240000000.0000	   3.2480	   3.0717	   1.1153	  -0.0188
8320000000.0000	   3.2239	   3.0541	   1.1237	  -0.0178
8400000000.0000	   3.2066	   3.0349	   1.1253	  -0.0182
8480000000.0000	   3.1792	   3.0171	   1.1296	  -0.0156
8560000000.0000	   3.1590	   3.0051	   1.1314	  -0.0121
8640000000.0000	   3.1367	   2.9830	   1.1371	  -0.0109
8720000000.0000	   3.1086	   2.9763	   1.1420	  -0.0110
8800000000.0000	   3.0839	   2.9627	   1.1456	  -0.0093
8880000000.0000	   3.0632	   2.9586	   1.1477	  -0.0097
8960000000.0000	   3.0427	   2.9374	   1.1519	  -0.0077
9040000000.0000	   3.0133	   2.9398	   1.1569	  -0.0116
9120000000.0000	   3.0000	   2.9280	   1.1572	  -0.0114
9200000000.0000	   2.9695	   2.9198	   1.1627	  -0.0138
9280000000.0000	   2.9581	   2.9194	   1.1618	  -0.0147
9360000000.0000	   2.9325	   2.9081	   1.1669	  -0.0143
9440000000.0000	   2.9135	   2.9141	   1.1678	  -0.0215
9520000000.0000	   2.8994	   2.8967	   1.1673	  -0.0211
9600000000.0000	   2.8744	   2.8989	   1.1690	  -0.0248
9680000000.0000	   2.8749	   2.8915	   1.1652	  -0.0250
9760000000.0000	   2.8518	   2.8747	   1.1701	  -0.0240
9840000000.0000	   2.8332	   2.8709	   1.1696	  -0.0293
9920000000.0000	   2.8175	   2.8538	   1.1715	  -0.0270
10000000000.0000	   2.8056	   2.8600	   1.1725	  -0.0319
10080000000.0000	   2.8071	   2.8373	   1.1706	  -0.0296
10160000000.0000	   2.7802	   2.8298	   1.1754	  -0.0317
10240000000.0000	   2.7751	   2.8170	   1.1721	  -0.0326
10320000000.0000	   2.7549	   2.7993	   1.1769	  -0.0304
10400000000.0000	   2.7415	   2.7910	   1.1777	  -0.0321
10480000000.0000	   2.7305	   2.7675	   1.1801	  -0.0300
10560000000.0000	   2.7054	   2.7578	   1.1878	  -0.0294
10640000000.0000	   2.6845	   2.7387	   1.1910	  -0.0280
10720000000.0000	   2.6726	   2.7287	   1.1947	  -0.0268
10800000000.0000	   2.6445	   2.7054	   1.2017	  -0.0244
10880000000.0000	   2.6195	   2.6979	   1.2079	  -0.0255
10960000000.0000	   2.6018	   2.6746	   1.2133	  -0.0212
11040000000.0000	   2.5651	   2.6595	   1.2219	  -0.0202
11120000000.0000	   2.5521	   2.6415	   1.2273	  -0.0194
11200000000.0000	   2.5083	   2.6168	   1.2389	  -0.0127
11280000000.0000	   2.4830	   2.6159	   1.2445	  -0.0144
11360000000.0000	   2.4636	   2.5840	   1.2539	  -0.0056
11440000000.0000	   2.4160	   2.5765	   1.2661	  -0.0048
11520000000.0000	   2.4077	   2.5568	   1.2676	   0.0027
11600000000.0000	   2.3612	   2.5280	   1.2831	   0.0122
11680000000.0000	   2.3423	   2.5266	   1.2852	   0.0180
11760000000.0000	   2.3132	   2.4723	   1.2889	   0.0414
11840000000.0000	   2.2618	   2.4667	   1.2893	   0.0428
11920000000.0000	   2.2721	   2.4277	   1.2668	   0.0542
12000000000.0000	   2.2455	   2.3721	   1.2676	   0.0464
12080000000.0000	   2.2509	   2.3733	   1.2748	   0.0343
12160000000.0000	   2.2454	   2.3409	   1.2814	   0.0487
12240000000.0000	   2.2319	   2.3291	   1.2844	   0.0526
12320000000.0000	   2.2375	   2.3050	   1.2781	   0.0628
12400000000.0000	   2.2253	   2.2846	   1.2777	   0.0694
12480000000.0000	   2.2245	   2.2752	   1.2701	   0.0692
12560000000.0000	   2.2237	   2.2534	   1.2661	   0.0751
12640000000.0000	   2.2133	   2.2419	   1.2644	   0.0739
12720000000.0000	   2.2122	   2.2319	   1.2599	   0.0741
12800000000.0000	   2.2042	   2.2184	   1.2602	   0.0784
12880000000.0000	   2.1912	   2.2039	   1.2619	   0.0771
12960000000.0000	   2.1887	   2.1899	   1.2593	   0.0795
13040000000.0000	   2.1729	   2.1638	   1.2627	   0.0835
13120000000.0000	   2.1647	   2.1598	   1.2610	   0.0814
13200000000.0000	   2.1654	   2.1245	   1.2585	   0.0941
13280000000.0000	   2.1375	   2.1087	   1.2635	   0.0931
13360000000.0000	   2.1508	   2.0970	   1.2533	   0.0995
13440000000.0000	   2.1350	   2.0575	   1.2568	   0.1112
13520000000.0000	   2.1370	   2.0582	   1.2499	   0.1097
13600000000.0000	   2.1529	   2.0143	   1.2423	   0.1262
13680000000.0000	   2.1377	   1.9950	   1.2435	   0.1276
13760000000.0000	   2.1655	   1.9711	   1.2285	   0.1362
13840000000.0000	   2.1630	   1.9321	   1.2269	   0.1475
13920000000.0000	   2.1825	   1.9242	   1.2143	   0.1491
14000000000.0000	   2.1976	   1.8819	   1.2027	   0.1659
14080000000.0000	   2.2005	   1.8736	   1.1930	   0.1660
14160000000.0000	   2.2280	   1.8428	   1.1740	   0.1745
14240000000.0000	   2.2281	   1.8152	   1.1667	   0.1799
14320000000.0000	   2.2589	   1.7911	   1.1490	   0.1808
14400000000.0000	   2.2764	   1.7527	   1.1426	   0.1868
14480000000.0000	   2.2935	   1.7341	   1.1345	   0.1912
14560000000.0000	   2.3096	   1.7106	   1.1253	   0.1979
14640000000.0000	   2.3217	   1.6911	   1.1104	   0.2031
14720000000.0000	   2.3341	   1.6603	   1.0950	   0.2093
14800000000.0000	   2.3420	   1.6411	   1.0848	   0.2057
14880000000.0000	   2.3634	   1.6117	   1.0721	   0.2056
14960000000.0000	   2.3681	   1.5966	   1.0702	   0.2012
15040000000.0000	   2.3978	   1.5811	   1.0587	   0.1990
15120000000.0000	   2.3988	   1.5614	   1.0561	   0.2003
15200000000.0000	   2.4169	   1.5664	   1.0502	   0.1901
15280000000.0000	   2.4313	   1.5440	   1.0432	   0.1935
15360000000.0000	   2.4282	   1.5508	   1.0424	   0.1828
15440000000.0000	   2.4524	   1.5406	   1.0321	   0.1805
15520000000.0000	   2.4434	   1.5394	   1.0345	   0.1741
15600000000.0000	   2.4691	   1.5504	   1.0261	   0.1649
15680000000.0000	   2.4680	   1.5312	   1.0242	   0.1648
15760000000.0000	   2.4748	   1.5587	   1.0235	   0.1488
15840000000.0000	   2.4950	   1.5460	   1.0130	   0.1475
15920000000.0000	   2.4840	   1.5568	   1.0172	   0.1377
16000000000.0000	   2.5165	   1.5685	   1.0073	   0.1297
16080000000.0000	   2.5080	   1.5600	   1.0095	   0.1261
16160000000.0000	   2.5229	   1.5841	   1.0042	   0.1133
16240000000.0000	   2.5368	   1.5784	   0.9993	   0.1133
16320000000.0000	   2.5413	   1.5910	   0.9995	   0.1028
16400000000.0000	   2.5602	   1.5864	   0.9943	   0.0989
16480000000.0000	   2.5592	   1.5877	   0.9926	   0.0942
16560000000.0000	   2.5807	   1.5955	   0.9884	   0.0884
16640000000.0000	   2.5884	   1.5894	   0.9871	   0.0873
16720000000.0000	   2.5973	   1.5878	   0.9851	   0.0819
16800000000.0000	   2.6042	   1.5814	   0.9828	   0.0808
16880000000.0000	   2.6096	   1.5786	   0.9823	   0.0782
16960000000.0000	   2.6184	   1.5669	   0.9808	   0.0765
17040000000.0000	   2.6208	   1.5710	   0.9808	   0.0732
17120000000.0000	   2.6317	   1.5532	   0.9793	   0.0758
17200000000.0000	   2.6233	   1.5537	   0.9824	   0.0717
17280000000.0000	   2.6428	   1.5453	   0.9777	   0.0716
17360000000.0000	   2.6330	   1.5352	   0.9840	   0.0722
17440000000.0000	   2.6416	   1.5450	   0.9824	   0.0686
17520000000.0000	   2.6391	   1.5211	   0.9850	   0.0720
17600000000.0000	   2.6340	   1.5330	   0.9866	   0.0660
17680000000.0000	   2.6506	   1.5185	   0.9835	   0.0695
17760000000.0000	   2.6332	   1.5212	   0.9915	   0.0671
17840000000.0000	   2.6530	   1.5253	   0.9854	   0.0644
17920000000.0000	   2.6416	   1.5065	   0.9908	   0.0678
18000000000.0000	   2.6461	   1.5362	   0.9903	   0.0601
