frequency	e'	e''	u'	u''
2000000000.0000	  14.9625	  15.3931	   1.2998	   0.0642
2080000000.0000	  14.6707	  15.1846	   1.2926	   0.0627
2160000000.0000	  14.4381	  15.0577	   1.2991	   0.0485
2240000000.0000	  14.2208	  14.8751	   1.2999	   0.0423
2320000000.0000	  13.9398	  14.7331	   1.3015	   0.0268
2400000000.0000	  13.7673	  14.6059	   1.2994	   0.0166
2480000000.0000	  13.5121	  14.4361	   1.2957	   0.0120
2560000000.0000	  13.3364	  14.3286	   1.2974	  -0.0030
2640000000.0000	  13.1270	  14.1694	   1.2876	   0.0015
2720000000.0000	  12.9330	  14.0827	   1.2955	  -0.0091
2800000000.0000	  12.7978	  13.9498	   1.2863	  -0.0109
2880000000.0000	  12.5880	  13.8534	   1.2885	  -0.0119
2960000000.0000	  12.4803	  13.7947	   1.2826	  -0.0204
3040000000.0000	  12.3008	  13.6615	   1.2802	  -0.0159
3120000000.0000	  12.1362	  13.6384	   1.2791	  -0.0251
3200000000.0000	  11.9807	  13.5322	   1.2657	  -0.0232
3280000000.0000	  11.7708	  13.5202	   1.2698	  -0.0220
3360000000.0000	  11.6499	  13.4678	   1.2584	  -0.0317
3440000000.0000	  11.3975	  13.3630	   1.2537	  -0.0273
3520000000.0000	  11.2086	  13.3688	   1.2515	  -0.0329
3600000000.0000	  11.0136	  13.2505	   1.2465	  -0.0341
3680000000.0000	  10.7700	  13.1899	   1.2487	  -0.0405
3760000000.0000	  10.5731	  13.0821	   1.2408	  -0.0451
3840000000.0000	  10.3210	  12.9883	   1.2444	  -0.0455
3920000000.0000	  10.1237	  12.9016	   1.2445	  -0.0512
4000000000.0000	   9.9039	  12.7659	   1.2479	  -0.0545
4080000000.0000	   9.6753	  12.6627	   1.2510	  -0.0560
4160000000.0000	   9.4597	  12.5451	   1.2563	  -0.0587
4240000000.0000	   9.2669	  12.4487	   1.2645	  -0.0610
4320000000.0000	   9.0726	  12.3032	   1.2690	  -0.0627
4400000000.0000	   8.8801	  12.2029	   1.2780	  -0.0655
4480000000.0000	   8.6989	  12.0697	   1.2812	  -0.0650
4560000000.0000	   8.4946	  11.9617	   1.2910	  -0.0654
4640000000.0000	   8.3399	  11.8642	   1.2959	  -0.0668
4720000000.0000	   8.1426	  11.7435	   1.3058	  -0.0652
4800000000.0000	   7.9722	  11.6962	   1.3119	  -0.0701
4880000000.0000	   7.8293	  11.5753	   1.3178	  -0.0685
4960000000.0000	   7.6439	  11.5274	   1.3240	  -0.0749
5040000000.0000	   7.5334	  11.4523	   1.3247	  -0.0748
5120000000.0000	   7.3553	  11.3713	   1.3327	  -0.0762
5200000000.0000	   7.2311	  11.3391	   1.3319	  -0.0831
5280000000.0000	   7.0922	  11.2466	   1.3352	  -0.0820
5360000000.0000	   6.9454	  11.2301	   1.3360	  -0.0917
5440000000.0000	   6.8306	  11.1631	   1.3332	  -0.0946
5520000000.0000	   6.6974	  11.1361	   1.3334	  -0.1008
5600000000.0000	   6.5996	  11.0787	   1.3270	  -0.1048
5680000000.0000	   6.4668	  11.0170	   1.3294	  -0.1102
5760000000.0000	   6.3593	  10.9930	   1.3215	  -0.1180
5840000000.0000	   6.2405	  10.9190	   1.3205	  -0.1222
5920000000.0000	   6.1346	  10.8810	   1.3178	  -0.1304
6000000000.0000	   6.0510	  10.8073	   1.3129	  -0.1370
6080000000.0000	   5.9125	  10.7636	   1.3106	  -0.1451
6160000000.0000	   5.8740	  10.7125	   1.3048	  -0.1489
