frequency	e'	e''	u'	u''
7200000000.0000	   3.4528	   3.3573	   1.0830	  -0.0281
7280000000.0000	   3.4444	   3.3252	   1.0818	  -0.0278
7360000000.0000	   3.4210	   3.3036	   1.0870	  -0.0303
7440000000.0000	   3.4193	   3.2852	   1.0841	  -0.0301
7520000000.0000	   3.3959	   3.2562	   1.0891	  -0.0275
7600000000.0000	   3.3880	   3.2419	   1.0901	  -0.0309
7680000000.0000	   3.3727	   3.2054	   1.0926	  -0.0261
7760000000.0000	   3.3498	   3.1965	   1.0973	  -0.0267
7840000000.0000	   3.3469	   3.1620	   1.0984	  -0.0247
7920000000.0000	   3.3124	   3.1429	   1.1050	  -0.0225
8000000000.0000	   3.3038	   3.1312	   1.1057	  -0.0228
8080000000.0000	   3.2829	   3.1001	   1.1101	  -0.0177
8160000000.0000	   3.2593	   3.0885	   1.1141	  -0.0176
8240000000.0000	   3.2455	   3.0659	   1.1160	  -0.0126
8320000000.0000	   3.2205	   3.0488	   1.1247	  -0.0116
8400000000.0000	   3.2037	   3.0292	   1.1262	  -0.0120
8480000000.0000	   3.1764	   3.0120	   1.1302	  -0.0091
8560000000.0000	   3.1558	   2.9989	   1.1321	  -0.0057
8640000000.0000	   3.1336	   2.9762	   1.1379	  -0.0043
8720000000.0000	   3.1050	   2.9698	   1.1426	  -0.0046
8800000000.0000	   3.0806	   2.9554	   1.1461	  -0.0028
8880000000.0000	   3.0605	   2.9510	   1.1486	  -0.0026
8960000000.0000	   3.0400	   2.9292	   1.1523	  -0.0005
9040000000.0000	   3.0110	   2.9310	   1.1574	  -0.0041
9120000000.0000	   2.9981	   2.9191	   1.1575	  -0.0040
9200000000.0000	   2.9663	   2.9102	   1.1626	  -0.0066
9280000000.0000	   2.9564	   2.9105	   1.1620	  -0.0074
9360000000.0000	   2.9304	   2.8978	   1.1664	  -0.0066
9440000000.0000	   2.9121	   2.9036	   1.1674	  -0.0136
9520000000.0000	   2.8981	   2.8865	   1.1668	  -0.0133
9600000000.0000	   2.8741	   2.8874	   1.1684	  -0.0166
9680000000.0000	   2.8753	   2.8799	   1.1642	  -0.0173
9760000000.0000	   2.8516	   2.8621	   1.1692	  -0.0156
9840000000.0000	   2.8330	   2.8589	   1.1682	  -0.0211
9920000000.0000	   2.8173	   2.8415	   1.1700	  -0.0187
10000000000.0000	   2.8061	   2.8458	   1.1709	  -0.0234
10080000000.0000	   2.8088	   2.8233	   1.1687	  -0.0211
10160000000.0000	   2.7825	   2.8155	   1.1733	  -0.0229
10240000000.0000	   2.7767	   2.8021	   1.1695	  -0.0241
10320000000.0000	   2.7581	   2.7841	   1.1738	  -0.0216
10400000000.0000	   2.7450	   2.7758	   1.1746	  -0.0232
10480000000.0000	   2.7342	   2.7513	   1.1768	  -0.0210
10560000000.0000	   2.7113	   2.7414	   1.1843	  -0.0202
10640000000.0000	   2.6891	   2.7219	   1.1862	  -0.0189
10720000000.0000	   2.6763	   2.7124	   1.1901	  -0.0178
10800000000.0000	   2.6511	   2.6868	   1.1969	  -0.0156
10880000000.0000	   2.6287	   2.6790	   1.2020	  -0.0162
10960000000.0000	   2.6127	   2.6576	   1.2071	  -0.0117
11040000000.0000	   2.5760	   2.6421	   1.2150	  -0.0110
11120000000.0000	   2.5649	   2.6266	   1.2198	  -0.0100
11200000000.0000	   2.5229	   2.5990	   1.2303	  -0.0033
11280000000.0000	   2.4996	   2.5991	   1.2354	  -0.0057
11360000000.0000	   2.4819	   2.5673	   1.2438	   0.0030
11440000000.0000	   2.4359	   2.5614	   1.2554	   0.0036
11520000000.0000	   2.4282	   2.5423	   1.2557	   0.0101
11600000000.0000	   2.3856	   2.5152	   1.2702	   0.0192
11680000000.0000	   2.3668	   2.5153	   1.2716	   0.0239
11760000000.0000	   2.3389	   2.4633	   1.2743	   0.0461
11840000000.0000	   2.2914	   2.4612	   1.2739	   0.0462
11920000000.0000	   2.3021	   2.4246	   1.2509	   0.0560
12000000000.0000	   2.2770	   2.3741	   1.2512	   0.0460
12080000000.0000	   2.2818	   2.3786	   1.2595	   0.0319
12160000000.0000	   2.2754	   2.3488	   1.2665	   0.0438
12240000000.0000	   2.2577	   2.3427	   1.2704	   0.0466
12320000000.0000	   2.2624	   2.3206	   1.2661	   0.0550
12400000000.0000	   2.2432	   2.3010	   1.2684	   0.0612
12480000000.0000	   2.2411	   2.2917	   1.2627	   0.0613
12560000000.0000	   2.2383	   2.2689	   1.2601	   0.0681
12640000000.0000	   2.2218	   2.2587	   1.2596	   0.0669
12720000000.0000	   2.2219	   2.2452	   1.2560	   0.0687
12800000000.0000	   2.2109	   2.2272	   1.2561	   0.0738
12880000000.0000	   2.1994	   2.2132	   1.2578	   0.0728
12960000000.0000	   2.1968	   2.1974	   1.2551	   0.0763
13040000000.0000	   2.1825	   2.1700	   1.2580	   0.0808
13120000000.0000	   2.1721	   2.1649	   1.2558	   0.0788
13200000000.0000	   2.1770	   2.1299	   1.2524	   0.0908
13280000000.0000	   2.1506	   2.1135	   1.2566	   0.0899
13360000000.0000	   2.1638	   2.1036	   1.2462	   0.0953
13440000000.0000	   2.1475	   2.0647	   1.2488	   0.1064
13520000000.0000	   2.1530	   2.0652	   1.2419	   0.1041
13600000000.0000	   2.1679	   2.0228	   1.2342	   0.1191
13680000000.0000	   2.1532	   2.0064	   1.2356	   0.1197
13760000000.0000	   2.1818	   1.9847	   1.2213	   0.1270
13840000000.0000	   2.1773	   1.9477	   1.2202	   0.1379
13920000000.0000	   2.1985	   1.9430	   1.2084	   0.1386
14000000000.0000	   2.2130	   1.9007	   1.1982	   0.1540
14080000000.0000	   2.2119	   1.8950	   1.1891	   0.1536
14160000000.0000	   2.2405	   1.8666	   1.1717	   0.1619
14240000000.0000	   2.2383	   1.8390	   1.1658	   0.1670
14320000000.0000	   2.2664	   1.8185	   1.1496	   0.1680
14400000000.0000	   2.2827	   1.7815	   1.1441	   0.1740
14480000000.0000	   2.2973	   1.7624	   1.1371	   0.1784
14560000000.0000	   2.3111	   1.7396	   1.1294	   0.1853
14640000000.0000	   2.3212	   1.7209	   1.1158	   0.1913
14720000000.0000	   2.3302	   1.6902	   1.1013	   0.1981
14800000000.0000	   2.3365	   1.6714	   1.0919	   0.1951
14880000000.0000	   2.3556	   1.6400	   1.0796	   0.1961
14960000000.0000	   2.3578	   1.6241	   1.0785	   0.1927
15040000000.0000	   2.3867	   1.6073	   1.0675	   0.1911
15120000000.0000	   2.3844	   1.5882	   1.0655	   0.1937
15200000000.0000	   2.4010	   1.5917	   1.0601	   0.1836
15280000000.0000	   2.4124	   1.5663	   1.0528	   0.1879
15360000000.0000	   2.4095	   1.5732	   1.0524	   0.1779
15440000000.0000	   2.4308	   1.5617	   1.0424	   0.1767
15520000000.0000	   2.4202	   1.5567	   1.0448	   0.1715
15600000000.0000	   2.4461	   1.5677	   1.0361	   0.1622
15680000000.0000	   2.4433	   1.5449	   1.0346	   0.1633
15760000000.0000	   2.4469	   1.5686	   1.0337	   0.1474
15840000000.0000	   2.4689	   1.5553	   1.0231	   0.1471
15920000000.0000	   2.4563	   1.5632	   1.0271	   0.1381
16000000000.0000	   2.4876	   1.5734	   1.0173	   0.1305
16080000000.0000	   2.4788	   1.5623	   1.0188	   0.1275
16160000000.0000	   2.4958	   1.5852	   1.0128	   0.1148
16240000000.0000	   2.5111	   1.5747	   1.0081	   0.1162
16320000000.0000	   2.5153	   1.5867	   1.0077	   0.1064
16400000000.0000	   2.5351	   1.5816	   1.0026	   0.1025
16480000000.0000	   2.5372	   1.5822	   0.9999	   0.0984
16560000000.0000	   2.5584	   1.5884	   0.9953	   0.0927
16640000000.0000	   2.5673	   1.5793	   0.9934	   0.0924
16720000000.0000	   2.5775	   1.5782	   0.9909	   0.0874
16800000000.0000	   2.5836	   1.5720	   0.9879	   0.0860
16880000000.0000	   2.5917	   1.5703	   0.9867	   0.0834
16960000000.0000	   2.6031	   1.5605	   0.9849	   0.0819
17040000000.0000	   2.6064	   1.5622	   0.9844	   0.0783
17120000000.0000	   2.6173	   1.5438	   0.9822	   0.0808
17200000000.0000	   2.6093	   1.5448	   0.9849	   0.0763
17280000000.0000	   2.6292	   1.5391	   0.9798	   0.0760
17360000000.0000	   2.6165	   1.5276	   0.9857	   0.0758
17440000000.0000	   2.6262	   1.5375	   0.9836	   0.0718
17520000000.0000	   2.6227	   1.5150	   0.9859	   0.0745
17600000000.0000	   2.6182	   1.5255	   0.9880	   0.0686
17680000000.0000	   2.6320	   1.5107	   0.9848	   0.0717
17760000000.0000	   2.6144	   1.5114	   0.9927	   0.0691
17840000000.0000	   2.6335	   1.5156	   0.9870	   0.0661
17920000000.0000	   2.6202	   1.4953	   0.9927	   0.0693
18000000000.0000	   2.6257	   1.5212	   0.9928	   0.0620
