frequency	e'	e''	u'	u''
2000000000.0000	  12.7460	  14.7966	   1.1682	   0.1051
2080000000.0000	  12.3950	  14.5473	   1.1603	   0.1058
2160000000.0000	  12.1073	  14.3436	   1.1688	   0.0924
2240000000.0000	  11.8369	  14.1030	   1.1714	   0.0919
2320000000.0000	  11.5330	  13.9010	   1.1730	   0.0778
2400000000.0000	  11.3283	  13.7124	   1.1680	   0.0696
2480000000.0000	  11.0622	  13.4969	   1.1637	   0.0711
2560000000.0000	  10.8559	  13.3415	   1.1650	   0.0569
2640000000.0000	  10.6398	  13.1369	   1.1497	   0.0635
2720000000.0000	  10.4271	  12.9945	   1.1576	   0.0553
2800000000.0000	  10.2778	  12.8213	   1.1434	   0.0534
2880000000.0000	  10.0573	  12.6671	   1.1435	   0.0536
2960000000.0000	   9.9285	  12.5465	   1.1350	   0.0425
3040000000.0000	   9.7522	  12.3520	   1.1313	   0.0491
3120000000.0000	   9.5797	  12.2613	   1.1302	   0.0388
3200000000.0000	   9.4459	  12.0898	   1.1123	   0.0397
3280000000.0000	   9.2593	  11.9857	   1.1179	   0.0444
3360000000.0000	   9.1522	  11.8638	   1.1057	   0.0332
3440000000.0000	   8.9629	  11.6952	   1.0992	   0.0424
3520000000.0000	   8.8322	  11.6152	   1.0960	   0.0384
3600000000.0000	   8.7014	  11.4526	   1.0894	   0.0412
3680000000.0000	   8.5288	  11.3393	   1.0919	   0.0387
3760000000.0000	   8.4039	  11.2099	   1.0800	   0.0353
3840000000.0000	   8.2387	  11.0789	   1.0805	   0.0405
3920000000.0000	   8.1021	  10.9765	   1.0778	   0.0372
4000000000.0000	   7.9569	  10.8337	   1.0800	   0.0379
4080000000.0000	   7.7972	  10.7296	   1.0808	   0.0382
4160000000.0000	   7.6549	  10.6073	   1.0823	   0.0367
4240000000.0000	   7.5181	  10.5049	   1.0888	   0.0384
4320000000.0000	   7.3760	  10.3781	   1.0915	   0.0367
4400000000.0000	   7.2375	  10.2732	   1.0993	   0.0355
4480000000.0000	   7.0968	  10.1563	   1.1014	   0.0375
4560000000.0000	   6.9470	  10.0506	   1.1108	   0.0381
4640000000.0000	   6.8300	   9.9558	   1.1165	   0.0384
4720000000.0000	   6.6846	   9.8438	   1.1268	   0.0422
4800000000.0000	   6.5604	   9.7786	   1.1340	   0.0385
4880000000.0000	   6.4483	   9.6614	   1.1412	   0.0432
4960000000.0000	   6.3132	   9.5992	   1.1493	   0.0378
5040000000.0000	   6.2394	   9.5123	   1.1508	   0.0406
5120000000.0000	   6.1071	   9.4280	   1.1619	   0.0439
5200000000.0000	   6.0204	   9.3695	   1.1635	   0.0388
5280000000.0000	   5.9270	   9.2735	   1.1676	   0.0449
5360000000.0000	   5.8301	   9.2366	   1.1713	   0.0372
5440000000.0000	   5.7601	   9.1565	   1.1677	   0.0384
5520000000.0000	   5.6715	   9.1170	   1.1706	   0.0382
5600000000.0000	   5.6183	   9.0570	   1.1634	   0.0352
5680000000.0000	   5.5389	   8.9843	   1.1668	   0.0361
5760000000.0000	   5.4776	   8.9587	   1.1582	   0.0301
5840000000.0000	   5.4148	   8.8928	   1.1545	   0.0309
5920000000.0000	   5.3620	   8.8577	   1.1523	   0.0267
6000000000.0000	   5.3208	   8.7964	   1.1439	   0.0213
6080000000.0000	   5.2365	   8.7598	   1.1400	   0.0173
6160000000.0000	   5.2215	   8.7218	   1.1314	   0.0152
6240000000.0000	   5.1460	   8.6587	   1.1319	   0.0104
6320000000.0000	   5.1058	   8.6197	   1.1232	   0.0029
6400000000.0000	   5.0474	   8.5662	   1.1180	   0.0010
6480000000.0000	   4.9995	   8.5270	   1.1166	  -0.0063
6560000000.0000	   4.9631	   8.4569	   1.1105	  -0.0097
6640000000.0000	   4.8839	   8.4130	   1.1093	  -0.0162
6720000000.0000	   4.8457	   8.3589	   1.1041	  -0.0183
6800000000.0000	   4.7776	   8.3120	   1.1050	  -0.0235
6880000000.0000	   4.7301	   8.2480	   1.1030	  -0.0276
6960000000.0000	   4.6687	   8.1824	   1.1038	  -0.0305
7040000000.0000	   4.6190	   8.1393	   1.1028	  -0.0372
7120000000.0000	   4.5677	   8.0499	   1.1023	  -0.0371
7200000000.0000	   4.5030	   8.0083	   1.1061	  -0.0421
7280000000.0000	   4.4702	   7.9228	   1.1054	  -0.0419
7360000000.0000	   4.3873	   7.8563	   1.1125	  -0.0453
7440000000.0000	   4.3648	   7.7982	   1.1102	  -0.0469
7520000000.0000	   4.2927	   7.7074	   1.1178	  -0.0445
7600000000.0000	   4.2547	   7.6609	   1.1191	  -0.0499
7680000000.0000	   4.2226	   7.5546	   1.1231	  -0.0439
7760000000.0000	   4.1476	   7.4964	   1.1305	  -0.0448
7840000000.0000	   4.1376	   7.4136	   1.1326	  -0.0426
7920000000.0000	   4.0598	   7.3327	   1.1415	  -0.0392
8000000000.0000	   4.0341	   7.2801	   1.1434	  -0.0388
8080000000.0000	   3.9907	   7.1828	   1.1504	  -0.0313
8160000000.0000	   3.9384	   7.1312	   1.1554	  -0.0299
8240000000.0000	   3.9177	   7.0562	   1.1576	  -0.0216
8320000000.0000	   3.8682	   6.9790	   1.1676	  -0.0169
8400000000.0000	   3.8352	   6.9192	   1.1686	  -0.0149
8480000000.0000	   3.7841	   6.8556	   1.1731	  -0.0100
8560000000.0000	   3.7462	   6.8080	   1.1737	  -0.0047
8640000000.0000	   3.7163	   6.7539	   1.1768	  -0.0030
8720000000.0000	   3.6608	   6.7078	   1.1810	  -0.0013
8800000000.0000	   3.6071	   6.6734	   1.1840	  -0.0009
8880000000.0000	   3.5597	   6.6425	   1.1851	  -0.0003
8960000000.0000	   3.5181	   6.5934	   1.1877	   0.0022
9040000000.0000	   3.4503	   6.5725	   1.1920	  -0.0020
9120000000.0000	   3.4139	   6.5342	   1.1912	  -0.0016
9200000000.0000	   3.3441	   6.4994	   1.1952	  -0.0052
9280000000.0000	   3.3109	   6.4810	   1.1923	  -0.0064
9360000000.0000	   3.2422	   6.4270	   1.1985	  -0.0055
9440000000.0000	   3.1866	   6.4280	   1.1976	  -0.0164
9520000000.0000	   3.1624	   6.3656	   1.1955	  -0.0142
9600000000.0000	   3.0954	   6.3447	   1.1960	  -0.0203
9680000000.0000	   3.0879	   6.3171	   1.1898	  -0.0218
9760000000.0000	   3.0290	   6.2574	   1.1953	  -0.0226
9840000000.0000	   2.9940	   6.2262	   1.1923	  -0.0302
9920000000.0000	   2.9638	   6.1620	   1.1945	  -0.0281
10000000000.0000	   2.9240	   6.1442	   1.1950	  -0.0357
10080000000.0000	   2.9378	   6.0894	   1.1911	  -0.0343
10160000000.0000	   2.8818	   6.0337	   1.1980	  -0.0369
10240000000.0000	   2.8770	   5.9950	   1.1931	  -0.0407
10320000000.0000	   2.8497	   5.9276	   1.1991	  -0.0385
10400000000.0000	   2.8281	   5.8901	   1.2002	  -0.0416
10480000000.0000	   2.8241	   5.8244	   1.2022	  -0.0400
10560000000.0000	   2.7809	   5.7639	   1.2127	  -0.0389
10640000000.0000	   2.7662	   5.7102	   1.2152	  -0.0387
10720000000.0000	   2.7506	   5.6631	   1.2205	  -0.0374
10800000000.0000	   2.7213	   5.5903	   1.2280	  -0.0340
10880000000.0000	   2.6894	   5.5535	   1.2345	  -0.0364
10960000000.0000	   2.6812	   5.4931	   1.2415	  -0.0295
11040000000.0000	   2.6338	   5.4435	   1.2511	  -0.0306
11120000000.0000	   2.6292	   5.4049	   1.2551	  -0.0293
11200000000.0000	   2.5799	   5.3274	   1.2686	  -0.0206
11280000000.0000	   2.5459	   5.3144	   1.2729	  -0.0244
11360000000.0000	   2.5363	   5.2457	   1.2826	  -0.0133
11440000000.0000	   2.4614	   5.2086	   1.2965	  -0.0148
11520000000.0000	   2.4701	   5.1692	   1.2959	  -0.0068
11600000000.0000	   2.4082	   5.0996	   1.3127	   0.0024
11680000000.0000	   2.3782	   5.0865	   1.3141	   0.0068
11760000000.0000	   2.3791	   4.9757	   1.3172	   0.0343
11840000000.0000	   2.3079	   4.9525	   1.3166	   0.0355
11920000000.0000	   2.3692	   4.9128	   1.2857	   0.0488
12000000000.0000	   2.3452	   4.8467	   1.2806	   0.0389
12080000000.0000	   2.3238	   4.8707	   1.2849	   0.0165
12160000000.0000	   2.3236	   4.8109	   1.2888	   0.0294
12240000000.0000	   2.2972	   4.7903	   1.2894	   0.0291
12320000000.0000	   2.3222	   4.7636	   1.2774	   0.0342
12400000000.0000	   2.3033	   4.7292	   1.2748	   0.0352
12480000000.0000	   2.3039	   4.7289	   1.2643	   0.0261
12560000000.0000	   2.3034	   4.7090	   1.2591	   0.0234
12640000000.0000	   2.2738	   4.6935	   1.2579	   0.0127
12720000000.0000	   2.2651	   4.6880	   1.2540	   0.0041
12800000000.0000	   2.2431	   4.6577	   1.2570	   0.0011
12880000000.0000	   2.2148	   4.6376	   1.2616	  -0.0098
12960000000.0000	   2.2119	   4.6176	   1.2613	  -0.0138
13040000000.0000	   2.1890	   4.5669	   1.2695	  -0.0173
13120000000.0000	   2.1636	   4.5654	   1.2713	  -0.0277
13200000000.0000	   2.1790	   4.5137	   1.2729	  -0.0214
13280000000.0000	   2.1335	   4.4799	   1.2832	  -0.0306
13360000000.0000	   2.1543	   4.4831	   1.2768	  -0.0319
