frequency	e'	e''	u'	u''
6800000000.0000	   3.9602	   2.8827	   1.0372	  -0.0431
6880000000.0000	   3.9451	   2.8637	   1.0390	  -0.0472
6960000000.0000	   3.9336	   2.8452	   1.0412	  -0.0471
7040000000.0000	   3.9254	   2.8340	   1.0420	  -0.0508
7120000000.0000	   3.9124	   2.8039	   1.0419	  -0.0494
7200000000.0000	   3.9048	   2.7974	   1.0457	  -0.0505
7280000000.0000	   3.8983	   2.7684	   1.0447	  -0.0487
7360000000.0000	   3.8789	   2.7556	   1.0497	  -0.0496
7440000000.0000	   3.8794	   2.7415	   1.0463	  -0.0491
7520000000.0000	   3.8601	   2.7208	   1.0505	  -0.0454
7600000000.0000	   3.8552	   2.7134	   1.0508	  -0.0477
7680000000.0000	   3.8430	   2.6837	   1.0515	  -0.0422
7760000000.0000	   3.8235	   2.6844	   1.0553	  -0.0423
7840000000.0000	   3.8240	   2.6588	   1.0546	  -0.0405
7920000000.0000	   3.7945	   2.6502	   1.0592	  -0.0377
8000000000.0000	   3.7893	   2.6460	   1.0585	  -0.0384
8080000000.0000	   3.7719	   2.6254	   1.0603	  -0.0334
8160000000.0000	   3.7516	   2.6219	   1.0629	  -0.0337
8240000000.0000	   3.7420	   2.6092	   1.0628	  -0.0297
8320000000.0000	   3.7179	   2.6024	   1.0693	  -0.0292
8400000000.0000	   3.7027	   2.5933	   1.0694	  -0.0304
8480000000.0000	   3.6799	   2.5874	   1.0713	  -0.0286
8560000000.0000	   3.6577	   2.5839	   1.0725	  -0.0260
8640000000.0000	   3.6360	   2.5721	   1.0764	  -0.0260
8720000000.0000	   3.6090	   2.5754	   1.0797	  -0.0271
8800000000.0000	   3.5856	   2.5722	   1.0817	  -0.0266
8880000000.0000	   3.5665	   2.5762	   1.0829	  -0.0281
8960000000.0000	   3.5445	   2.5625	   1.0856	  -0.0272
9040000000.0000	   3.5170	   2.5732	   1.0892	  -0.0317
9120000000.0000	   3.5044	   2.5669	   1.0886	  -0.0325
9200000000.0000	   3.4722	   2.5653	   1.0927	  -0.0358
9280000000.0000	   3.4632	   2.5697	   1.0907	  -0.0375
9360000000.0000	   3.4362	   2.5640	   1.0951	  -0.0376
9440000000.0000	   3.4213	   2.5725	   1.0948	  -0.0454
9520000000.0000	   3.4039	   2.5560	   1.0942	  -0.0455
9600000000.0000	   3.3831	   2.5610	   1.0946	  -0.0488
9680000000.0000	   3.3866	   2.5531	   1.0909	  -0.0496
9760000000.0000	   3.3629	   2.5369	   1.0943	  -0.0488
9840000000.0000	   3.3468	   2.5344	   1.0923	  -0.0544
9920000000.0000	   3.3356	   2.5179	   1.0930	  -0.0517
10000000000.0000	   3.3307	   2.5234	   1.0925	  -0.0564
10080000000.0000	   3.3391	   2.4969	   1.0886	  -0.0540
10160000000.0000	   3.3182	   2.4926	   1.0912	  -0.0556
10240000000.0000	   3.3197	   2.4787	   1.0858	  -0.0571
10320000000.0000	   3.3095	   2.4625	   1.0879	  -0.0553
10400000000.0000	   3.3065	   2.4574	   1.0858	  -0.0572
10480000000.0000	   3.3034	   2.4334	   1.0852	  -0.0559
10560000000.0000	   3.2890	   2.4306	   1.0893	  -0.0566
10640000000.0000	   3.2783	   2.4185	   1.0879	  -0.0570
10720000000.0000	   3.2817	   2.4156	   1.0881	  -0.0569
10800000000.0000	   3.2634	   2.4004	   1.0905	  -0.0570
10880000000.0000	   3.2509	   2.4026	   1.0919	  -0.0598
10960000000.0000	   3.2409	   2.3906	   1.0939	  -0.0583
11040000000.0000	   3.2172	   2.3898	   1.0970	  -0.0611
11120000000.0000	   3.2182	   2.3852	   1.0971	  -0.0629
11200000000.0000	   3.1805	   2.3761	   1.1036	  -0.0614
11280000000.0000	   3.1702	   2.3912	   1.1040	  -0.0677
11360000000.0000	   3.1571	   2.3763	   1.1087	  -0.0648
11440000000.0000	   3.1230	   2.3930	   1.1147	  -0.0693
11520000000.0000	   3.1249	   2.3858	   1.1127	  -0.0690
11600000000.0000	   3.0803	   2.3837	   1.1232	  -0.0677
11680000000.0000	   3.0693	   2.4071	   1.1216	  -0.0707
11760000000.0000	   3.0319	   2.3689	   1.1242	  -0.0588
11840000000.0000	   2.9898	   2.3938	   1.1222	  -0.0659
11920000000.0000	   3.0062	   2.3627	   1.1037	  -0.0639
12000000000.0000	   2.9818	   2.3301	   1.1049	  -0.0799
12080000000.0000	   2.9989	   2.3618	   1.1125	  -0.0996
12160000000.0000	   2.9807	   2.3584	   1.1223	  -0.0969
12240000000.0000	   2.9561	   2.3767	   1.1294	  -0.1001
12320000000.0000	   2.9505	   2.3692	   1.1304	  -0.0976
12400000000.0000	   2.9203	   2.3628	   1.1367	  -0.0960
12480000000.0000	   2.9073	   2.3666	   1.1354	  -0.0994
12560000000.0000	   2.8975	   2.3507	   1.1371	  -0.0957
12640000000.0000	   2.8761	   2.3496	   1.1388	  -0.0982
12720000000.0000	   2.8749	   2.3434	   1.1370	  -0.0990
12800000000.0000	   2.8605	   2.3327	   1.1392	  -0.0962
12880000000.0000	   2.8456	   2.3272	   1.1408	  -0.0995
12960000000.0000	   2.8458	   2.3182	   1.1395	  -0.0984
13040000000.0000	   2.8292	   2.2980	   1.1428	  -0.0978
13120000000.0000	   2.8257	   2.3104	   1.1403	  -0.1030
13200000000.0000	   2.8324	   2.2824	   1.1387	  -0.0961
13280000000.0000	   2.8019	   2.2854	   1.1424	  -0.1025
13360000000.0000	   2.8257	   2.2873	   1.1344	  -0.1008
13440000000.0000	   2.8035	   2.2634	   1.1389	  -0.0976
13520000000.0000	   2.8173	   2.2884	   1.1330	  -0.1036
13600000000.0000	   2.8317	   2.2553	   1.1304	  -0.0949
13680000000.0000	   2.8126	   2.2625	   1.1334	  -0.1008
13760000000.0000	   2.8442	   2.2594	   1.1243	  -0.0987
13840000000.0000	   2.8349	   2.2390	   1.1271	  -0.0951
13920000000.0000	   2.8535	   2.2549	   1.1202	  -0.0982
14000000000.0000	   2.8594	   2.2321	   1.1174	  -0.0901
14080000000.0000	   2.8497	   2.2516	   1.1137	  -0.0955
14160000000.0000	   2.8715	   2.2405	   1.1050	  -0.0913
14240000000.0000	   2.8484	   2.2331	   1.1069	  -0.0925
14320000000.0000	   2.8684	   2.2291	   1.0990	  -0.0939
14400000000.0000	   2.8646	   2.2092	   1.1032	  -0.0924
14480000000.0000	   2.8600	   2.2076	   1.1044	  -0.0921
14560000000.0000	   2.8524	   2.1980	   1.1054	  -0.0887
14640000000.0000	   2.8386	   2.1877	   1.1031	  -0.0843
14720000000.0000	   2.8304	   2.1661	   1.0990	  -0.0796
14800000000.0000	   2.8144	   2.1565	   1.0987	  -0.0825
14880000000.0000	   2.8133	   2.1323	   1.0960	  -0.0809
14960000000.0000	   2.7884	   2.1283	   1.1022	  -0.0856
15040000000.0000	   2.8044	   2.1169	   1.0996	  -0.0845
15120000000.0000	   2.7749	   2.1012	   1.1062	  -0.0834
15200000000.0000	   2.7709	   2.1143	   1.1057	  -0.0904
15280000000.0000	   2.7611	   2.0867	   1.1083	  -0.0843
15360000000.0000	   2.7303	   2.1014	   1.1124	  -0.0935
15440000000.0000	   2.7375	   2.0875	   1.1108	  -0.0900
15520000000.0000	   2.6993	   2.0873	   1.1177	  -0.0958
15600000000.0000	   2.7100	   2.0974	   1.1138	  -0.0987
15680000000.0000	   2.6840	   2.0702	   1.1193	  -0.0966
15760000000.0000	   2.6649	   2.1008	   1.1202	  -0.1085
15840000000.0000	   2.6733	   2.0835	   1.1161	  -0.1037
15920000000.0000	   2.6399	   2.0911	   1.1221	  -0.1109
16000000000.0000	   2.6610	   2.0993	   1.1152	  -0.1124
16080000000.0000	   2.6294	   2.0795	   1.1218	  -0.1130
16160000000.0000	   2.6313	   2.1078	   1.1162	  -0.1213
16240000000.0000	   2.6349	   2.0908	   1.1164	  -0.1157
16320000000.0000	   2.6216	   2.1003	   1.1170	  -0.1235
16400000000.0000	   2.6323	   2.0872	   1.1138	  -0.1217
16480000000.0000	   2.6172	   2.0849	   1.1146	  -0.1233
16560000000.0000	   2.6288	   2.0903	   1.1113	  -0.1248
16640000000.0000	   2.6256	   2.0765	   1.1125	  -0.1228
16720000000.0000	   2.6231	   2.0700	   1.1112	  -0.1243
16800000000.0000	   2.6159	   2.0598	   1.1116	  -0.1228
16880000000.0000	   2.6119	   2.0524	   1.1120	  -0.1225
16960000000.0000	   2.6158	   2.0354	   1.1117	  -0.1221
17040000000.0000	   2.6043	   2.0270	   1.1133	  -0.1224
17120000000.0000	   2.6059	   2.0054	   1.1147	  -0.1181
17200000000.0000	   2.5843	   1.9974	   1.1189	  -0.1212
17280000000.0000	   2.5940	   1.9868	   1.1162	  -0.1181
17360000000.0000	   2.5697	   1.9637	   1.1253	  -0.1181
17440000000.0000	   2.5671	   1.9683	   1.1247	  -0.1193
17520000000.0000	   2.5521	   1.9336	   1.1310	  -0.1149
17600000000.0000	   2.5378	   1.9395	   1.1330	  -0.1206
17680000000.0000	   2.5428	   1.9135	   1.1338	  -0.1139
17760000000.0000	   2.5086	   1.9055	   1.1442	  -0.1182
17840000000.0000	   2.5230	   1.9037	   1.1390	  -0.1172
17920000000.0000	   2.4984	   1.8693	   1.1493	  -0.1135
18000000000.0000	   2.4906	   1.8923	   1.1491	  -0.1210
