frequency	e'	e''	u'	u''
2000000000.0000	   7.4311	   5.1215	   1.0503	   0.3914
2080000000.0000	   7.3398	   5.0360	   1.0391	   0.3982
2160000000.0000	   7.2722	   4.9502	   1.0324	   0.3948
2240000000.0000	   7.2063	   4.8616	   1.0272	   0.4007
2320000000.0000	   7.1273	   4.8074	   1.0126	   0.3906
2400000000.0000	   7.0943	   4.7403	   0.9919	   0.3866
2480000000.0000	   7.0306	   4.6900	   0.9701	   0.3853
2560000000.0000	   6.9939	   4.6543	   0.9469	   0.3701
2640000000.0000	   6.9511	   4.6123	   0.9159	   0.3659
2720000000.0000	   6.8984	   4.5968	   0.9006	   0.3441
2800000000.0000	   6.8792	   4.5633	   0.8647	   0.3240
2880000000.0000	   6.8099	   4.5532	   0.8468	   0.3043
2960000000.0000	   6.7813	   4.5443	   0.8218	   0.2662
3040000000.0000	   6.7137	   4.5119	   0.8097	   0.2457
3120000000.0000	   6.6481	   4.5221	   0.8057	   0.2037
3200000000.0000	   6.5900	   4.4870	   0.7899	   0.1725
3280000000.0000	   6.5083	   4.4767	   0.8023	   0.1506
3360000000.0000	   6.4513	   4.4518	   0.8018	   0.1152
3440000000.0000	   6.3588	   4.4054	   0.8129	   0.1018
3520000000.0000	   6.3015	   4.3879	   0.8282	   0.0813
3600000000.0000	   6.2311	   4.3169	   0.8395	   0.0715
3680000000.0000	   6.1487	   4.2813	   0.8620	   0.0633
3760000000.0000	   6.0931	   4.2326	   0.8688	   0.0539
3840000000.0000	   6.0255	   4.1746	   0.8855	   0.0569
3920000000.0000	   5.9723	   4.1312	   0.8965	   0.0541
4000000000.0000	   5.9131	   4.0689	   0.9114	   0.0591
4080000000.0000	   5.8586	   4.0307	   0.9243	   0.0617
4160000000.0000	   5.8133	   3.9814	   0.9332	   0.0635
4240000000.0000	   5.7730	   3.9354	   0.9459	   0.0735
4320000000.0000	   5.7232	   3.8909	   0.9561	   0.0783
4400000000.0000	   5.6850	   3.8503	   0.9670	   0.0848
4480000000.0000	   5.6385	   3.8162	   0.9747	   0.0926
4560000000.0000	   5.5985	   3.7908	   0.9844	   0.0997
4640000000.0000	   5.5727	   3.7627	   0.9915	   0.1075
4720000000.0000	   5.5248	   3.7424	   1.0026	   0.1176
4800000000.0000	   5.5026	   3.7386	   1.0073	   0.1193
4880000000.0000	   5.4685	   3.7104	   1.0134	   0.1318
4960000000.0000	   5.4337	   3.7238	   1.0171	   0.1320
5040000000.0000	   5.4212	   3.7056	   1.0141	   0.1418
5120000000.0000	   5.3745	   3.7123	   1.0212	   0.1515
5200000000.0000	   5.3594	   3.7181	   1.0140	   0.1503
5280000000.0000	   5.3250	   3.7128	   1.0121	   0.1619
5360000000.0000	   5.3010	   3.7362	   1.0054	   0.1563
5440000000.0000	   5.2765	   3.7351	   0.9911	   0.1588
5520000000.0000	   5.2402	   3.7622	   0.9841	   0.1582
5600000000.0000	   5.2261	   3.7748	   0.9649	   0.1502
5680000000.0000	   5.1845	   3.7777	   0.9591	   0.1456
5760000000.0000	   5.1509	   3.8100	   0.9434	   0.1286
5840000000.0000	   5.1112	   3.8094	   0.9331	   0.1182
5920000000.0000	   5.0715	   3.8324	   0.9311	   0.1023
6000000000.0000	   5.0366	   3.8196	   0.9221	   0.0846
6080000000.0000	   4.9793	   3.8312	   0.9226	   0.0712
6160000000.0000	   4.9547	   3.8237	   0.9200	   0.0590
6240000000.0000	   4.9052	   3.8063	   0.9250	   0.0462
6320000000.0000	   4.8657	   3.7967	   0.9262	   0.0337
6400000000.0000	   4.8325	   3.7763	   0.9264	   0.0264
6480000000.0000	   4.7977	   3.7525	   0.9334	   0.0177
6560000000.0000	   4.7663	   3.7216	   0.9360	   0.0119
6640000000.0000	   4.7299	   3.7065	   0.9402	   0.0051
6720000000.0000	   4.7086	   3.6806	   0.9427	   0.0035
6800000000.0000	   4.6822	   3.6585	   0.9472	  -0.0002
6880000000.0000	   4.6553	   3.6253	   0.9512	  -0.0015
6960000000.0000	   4.6285	   3.6021	   0.9562	  -0.0021
7040000000.0000	   4.6194	   3.5822	   0.9572	  -0.0055
7120000000.0000	   4.5892	   3.5402	   0.9601	  -0.0018
7200000000.0000	   4.5758	   3.5332	   0.9647	  -0.0043
7280000000.0000	   4.5642	   3.4906	   0.9640	  -0.0007
7360000000.0000	   4.5319	   3.4761	   0.9708	  -0.0007
7440000000.0000	   4.5344	   3.4553	   0.9668	  -0.0001
7520000000.0000	   4.4990	   3.4245	   0.9725	   0.0060
7600000000.0000	   4.4918	   3.4189	   0.9723	   0.0024
7680000000.0000	   4.4744	   3.3752	   0.9728	   0.0100
7760000000.0000	   4.4409	   3.3767	   0.9778	   0.0103
7840000000.0000	   4.4445	   3.3435	   0.9755	   0.0116
7920000000.0000	   4.4001	   3.3259	   0.9807	   0.0165
8000000000.0000	   4.3908	   3.3227	   0.9801	   0.0150
8080000000.0000	   4.3672	   3.2907	   0.9811	   0.0211
8160000000.0000	   4.3327	   3.2869	   0.9846	   0.0216
8240000000.0000	   4.3220	   3.2678	   0.9831	   0.0254
8320000000.0000	   4.2852	   3.2511	   0.9902	   0.0283
8400000000.0000	   4.2609	   3.2392	   0.9910	   0.0263
8480000000.0000	   4.2315	   3.2258	   0.9921	   0.0284
8560000000.0000	   4.1962	   3.2171	   0.9941	   0.0326
8640000000.0000	   4.1722	   3.2010	   0.9973	   0.0317
8720000000.0000	   4.1332	   3.1940	   1.0017	   0.0328
8800000000.0000	   4.0980	   3.1897	   1.0044	   0.0325
8880000000.0000	   4.0776	   3.1866	   1.0047	   0.0322
8960000000.0000	   4.0419	   3.1619	   1.0088	   0.0353
9040000000.0000	   4.0124	   3.1719	   1.0123	   0.0295
9120000000.0000	   3.9918	   3.1542	   1.0122	   0.0307
9200000000.0000	   3.9489	   3.1517	   1.0175	   0.0274
9280000000.0000	   3.9437	   3.1483	   1.0151	   0.0259
9360000000.0000	   3.9040	   3.1344	   1.0208	   0.0276
9440000000.0000	   3.8894	   3.1461	   1.0205	   0.0190
9520000000.0000	   3.8726	   3.1146	   1.0198	   0.0217
9600000000.0000	   3.8409	   3.1199	   1.0217	   0.0177
9680000000.0000	   3.8529	   3.1040	   1.0164	   0.0173
