frequency	e'	e''	u'	u''
2000000000.0000	  12.1816	   9.6257	   1.1020	   0.1428
2080000000.0000	  11.9605	   9.5067	   1.0953	   0.1421
2160000000.0000	  11.7898	   9.4140	   1.1030	   0.1315
2240000000.0000	  11.6257	   9.2886	   1.1058	   0.1310
2320000000.0000	  11.4226	   9.1946	   1.1095	   0.1206
2400000000.0000	  11.3105	   9.0955	   1.1064	   0.1163
2480000000.0000	  11.1376	   8.9919	   1.1032	   0.1202
2560000000.0000	  11.0279	   8.9158	   1.1044	   0.1122
2640000000.0000	  10.8964	   8.8151	   1.0911	   0.1220
2720000000.0000	  10.7771	   8.7620	   1.0945	   0.1198
2800000000.0000	  10.7051	   8.6815	   1.0782	   0.1223
2880000000.0000	  10.5782	   8.6288	   1.0724	   0.1272
2960000000.0000	  10.5179	   8.5956	   1.0588	   0.1209
3040000000.0000	  10.4050	   8.5212	   1.0466	   0.1284
3120000000.0000	  10.3031	   8.5218	   1.0381	   0.1192
3200000000.0000	  10.2054	   8.4702	   1.0139	   0.1166
3280000000.0000	  10.0721	   8.4767	   1.0095	   0.1166
3360000000.0000	   9.9782	   8.4440	   0.9916	   0.1001
3440000000.0000	   9.8073	   8.3941	   0.9814	   0.0990
3520000000.0000	   9.6863	   8.3942	   0.9753	   0.0862
3600000000.0000	   9.5470	   8.3102	   0.9676	   0.0777
3680000000.0000	   9.3828	   8.2665	   0.9712	   0.0660
3760000000.0000	   9.2515	   8.1906	   0.9654	   0.0555
3840000000.0000	   9.0958	   8.1152	   0.9712	   0.0518
3920000000.0000	   8.9750	   8.0462	   0.9743	   0.0433
4000000000.0000	   8.8382	   7.9472	   0.9822	   0.0404
4080000000.0000	   8.7103	   7.8813	   0.9901	   0.0387
4160000000.0000	   8.5900	   7.7975	   0.9982	   0.0379
4240000000.0000	   8.4952	   7.7352	   1.0083	   0.0394
4320000000.0000	   8.3889	   7.6420	   1.0144	   0.0411
4400000000.0000	   8.2895	   7.5831	   1.0252	   0.0435
4480000000.0000	   8.1883	   7.5148	   1.0293	   0.0476
4560000000.0000	   8.0830	   7.4609	   1.0377	   0.0528
4640000000.0000	   8.0010	   7.4151	   1.0430	   0.0562
4720000000.0000	   7.8932	   7.3602	   1.0504	   0.0628
4800000000.0000	   7.8169	   7.3519	   1.0546	   0.0622
4880000000.0000	   7.7360	   7.2931	   1.0582	   0.0681
4960000000.0000	   7.6351	   7.2903	   1.0623	   0.0656
5040000000.0000	   7.5814	   7.2583	   1.0601	   0.0684
5120000000.0000	   7.4777	   7.2380	   1.0661	   0.0712
5200000000.0000	   7.4175	   7.2342	   1.0637	   0.0655
5280000000.0000	   7.3351	   7.2005	   1.0647	   0.0687
5360000000.0000	   7.2614	   7.2135	   1.0646	   0.0606
5440000000.0000	   7.1941	   7.1858	   1.0598	   0.0591
5520000000.0000	   7.1204	   7.1940	   1.0594	   0.0555
5600000000.0000	   7.0681	   7.1786	   1.0523	   0.0505
5680000000.0000	   6.9935	   7.1573	   1.0538	   0.0472
5760000000.0000	   6.9384	   7.1637	   1.0461	   0.0393
5840000000.0000	   6.8715	   7.1378	   1.0433	   0.0358
5920000000.0000	   6.8237	   7.1413	   1.0416	   0.0280
6000000000.0000	   6.7799	   7.1032	   1.0358	   0.0208
6080000000.0000	   6.6982	   7.1083	   1.0344	   0.0137
6160000000.0000	   6.6856	   7.0854	   1.0284	   0.0093
6240000000.0000	   6.6115	   7.0584	   1.0308	   0.0023
6320000000.0000	   6.5752	   7.0408	   1.0262	  -0.0059
6400000000.0000	   6.5164	   7.0167	   1.0242	  -0.0096
6480000000.0000	   6.4784	   6.9992	   1.0255	  -0.0170
6560000000.0000	   6.4428	   6.9500	   1.0231	  -0.0203
6640000000.0000	   6.3679	   6.9363	   1.0250	  -0.0266
6720000000.0000	   6.3347	   6.9089	   1.0232	  -0.0286
6800000000.0000	   6.2761	   6.8892	   1.0260	  -0.0328
6880000000.0000	   6.2289	   6.8512	   1.0273	  -0.0354
6960000000.0000	   6.1691	   6.8187	   1.0302	  -0.0370
7040000000.0000	   6.1253	   6.8029	   1.0318	  -0.0409
7120000000.0000	   6.0697	   6.7421	   1.0334	  -0.0393
7200000000.0000	   6.0052	   6.7310	   1.0381	  -0.0411
7280000000.0000	   5.9618	   6.6723	   1.0392	  -0.0385
7360000000.0000	   5.8821	   6.6416	   1.0453	  -0.0391
7440000000.0000	   5.8547	   6.6004	   1.0428	  -0.0376
7520000000.0000	   5.7769	   6.5462	   1.0478	  -0.0344
7600000000.0000	   5.7436	   6.5255	   1.0463	  -0.0375
7680000000.0000	   5.6981	   6.4542	   1.0484	  -0.0332
7760000000.0000	   5.6195	   6.4483	   1.0534	  -0.0366
7840000000.0000	   5.5904	   6.4026	   1.0552	  -0.0368
7920000000.0000	   5.4868	   6.3708	   1.0643	  -0.0368
8000000000.0000	   5.4356	   6.3558	   1.0670	  -0.0386
8080000000.0000	   5.3488	   6.2968	   1.0754	  -0.0346
8160000000.0000	   5.2655	   6.2815	   1.0819	  -0.0366
8240000000.0000	   5.2010	   6.2299	   1.0875	  -0.0320
8320000000.0000	   5.1038	   6.1838	   1.0992	  -0.0314
8400000000.0000	   5.0300	   6.1397	   1.1053	  -0.0312
8480000000.0000	   4.9274	   6.0962	   1.1146	  -0.0296
8560000000.0000	   4.8455	   6.0514	   1.1212	  -0.0256
8640000000.0000	   4.7655	   5.9970	   1.1309	  -0.0240
8720000000.0000	   4.6634	   5.9446	   1.1416	  -0.0217
8800000000.0000	   4.5779	   5.8994	   1.1500	  -0.0199
8880000000.0000	   4.4946	   5.8541	   1.1581	  -0.0173
8960000000.0000	   4.4234	   5.7825	   1.1675	  -0.0127
9040000000.0000	   4.3345	   5.7457	   1.1774	  -0.0128
9120000000.0000	   4.2765	   5.6801	   1.1834	  -0.0073
9200000000.0000	   4.1896	   5.6150	   1.1943	  -0.0042
9280000000.0000	   4.1434	   5.5594	   1.1986	   0.0028
9360000000.0000	   4.0612	   5.4754	   1.2114	   0.0122
9440000000.0000	   4.0061	   5.4283	   1.2163	   0.0144
9520000000.0000	   3.9753	   5.3157	   1.2205	   0.0309
9600000000.0000	   3.9182	   5.2426	   1.2252	   0.0415
9680000000.0000	   3.9219	   5.1445	   1.2212	   0.0607
9760000000.0000	   3.8896	   5.0268	   1.2239	   0.0817
9840000000.0000	   3.8986	   4.9248	   1.2129	   0.0993
9920000000.0000	   3.9213	   4.7986	   1.2008	   0.1242
10000000000.0000	   3.9715	   4.7242	   1.1790	   0.1373
10080000000.0000	   4.0721	   4.6223	   1.1481	   0.1526
10160000000.0000	   4.1282	   4.5621	   1.1238	   0.1553
10240000000.0000	   4.2324	   4.5211	   1.0904	   0.1500
10320000000.0000	   4.3004	   4.4996	   1.0706	   0.1413
10400000000.0000	   4.3717	   4.5152	   1.0517	   0.1244
10480000000.0000	   4.4295	   4.5181	   1.0393	   0.1093
10560000000.0000	   4.4329	   4.5547	   1.0386	   0.0928
10640000000.0000	   4.4443	   4.5779	   1.0356	   0.0781
10720000000.0000	   4.4483	   4.6159	   1.0372	   0.0635
