frequency	e'	e''	u'	u''
2000000000.0000	   7.5624	   4.6611	   1.1101	   0.1717
2080000000.0000	   7.4516	   4.6076	   1.1047	   0.1697
2160000000.0000	   7.3654	   4.5470	   1.1086	   0.1637
2240000000.0000	   7.2815	   4.4810	   1.1123	   0.1670
2320000000.0000	   7.1811	   4.4416	   1.1100	   0.1549
2400000000.0000	   7.1296	   4.3846	   1.1044	   0.1539
2480000000.0000	   7.0443	   4.3392	   1.0984	   0.1566
2560000000.0000	   6.9919	   4.2949	   1.0941	   0.1478
2640000000.0000	   6.9313	   4.2467	   1.0790	   0.1561
2720000000.0000	   6.8686	   4.2143	   1.0804	   0.1487
2800000000.0000	   6.8470	   4.1673	   1.0614	   0.1487
2880000000.0000	   6.7819	   4.1337	   1.0565	   0.1515
2960000000.0000	   6.7666	   4.1041	   1.0403	   0.1423
3040000000.0000	   6.7147	   4.0528	   1.0333	   0.1502
3120000000.0000	   6.6753	   4.0464	   1.0268	   0.1392
3200000000.0000	   6.6510	   4.0028	   1.0043	   0.1384
3280000000.0000	   6.6043	   3.9914	   1.0027	   0.1435
3360000000.0000	   6.5825	   3.9669	   0.9848	   0.1314
3440000000.0000	   6.5256	   3.9370	   0.9759	   0.1367
3520000000.0000	   6.4995	   3.9383	   0.9669	   0.1290
3600000000.0000	   6.4614	   3.8946	   0.9548	   0.1283
3680000000.0000	   6.4028	   3.8902	   0.9550	   0.1251
3760000000.0000	   6.3657	   3.8773	   0.9403	   0.1154
3840000000.0000	   6.3068	   3.8561	   0.9375	   0.1154
3920000000.0000	   6.2602	   3.8491	   0.9313	   0.1071
4000000000.0000	   6.2009	   3.8216	   0.9321	   0.1048
4080000000.0000	   6.1430	   3.8203	   0.9330	   0.0993
4160000000.0000	   6.0898	   3.8002	   0.9318	   0.0915
4240000000.0000	   6.0339	   3.7836	   0.9368	   0.0912
4320000000.0000	   5.9691	   3.7656	   0.9414	   0.0862
4400000000.0000	   5.9112	   3.7457	   0.9483	   0.0830
4480000000.0000	   5.8445	   3.7307	   0.9538	   0.0816
4560000000.0000	   5.7834	   3.7195	   0.9621	   0.0800
4640000000.0000	   5.7322	   3.7013	   0.9690	   0.0794
4720000000.0000	   5.6623	   3.6870	   0.9812	   0.0814
