frequency	e'	e''	u'	u''
2000000000.0000	  10.4998	  12.4952	   1.0765	   0.1786
2080000000.0000	  10.3044	  12.2126	   1.0652	   0.1810
2160000000.0000	  10.1478	  11.9848	   1.0698	   0.1715
2240000000.0000	  10.0124	  11.7259	   1.0678	   0.1710
2320000000.0000	   9.8343	  11.5086	   1.0659	   0.1605
2400000000.0000	   9.7374	  11.3080	   1.0599	   0.1542
2480000000.0000	   9.5857	  11.0938	   1.0523	   0.1564
2560000000.0000	   9.4862	  10.9305	   1.0497	   0.1446
2640000000.0000	   9.3703	  10.7352	   1.0327	   0.1520
2720000000.0000	   9.2570	  10.5977	   1.0360	   0.1449
2800000000.0000	   9.1988	  10.4367	   1.0182	   0.1431
2880000000.0000	   9.0728	  10.2938	   1.0134	   0.1449
2960000000.0000	   9.0153	  10.1822	   1.0021	   0.1345
3040000000.0000	   8.9166	  10.0223	   0.9919	   0.1398
3120000000.0000	   8.8174	   9.9463	   0.9859	   0.1277
3200000000.0000	   8.7404	   9.8150	   0.9637	   0.1246
3280000000.0000	   8.6185	   9.7378	   0.9622	   0.1255
3360000000.0000	   8.5460	   9.6445	   0.9467	   0.1086
3440000000.0000	   8.4047	   9.5189	   0.9370	   0.1087
3520000000.0000	   8.2944	   9.4557	   0.9333	   0.0966
3600000000.0000	   8.1840	   9.3193	   0.9264	   0.0891
3680000000.0000	   8.0365	   9.2159	   0.9308	   0.0787
3760000000.0000	   7.9194	   9.0901	   0.9254	   0.0684
3840000000.0000	   7.7831	   8.9587	   0.9317	   0.0653
3920000000.0000	   7.6767	   8.8328	   0.9358	   0.0587
4000000000.0000	   7.5665	   8.6774	   0.9454	   0.0571
4080000000.0000	   7.4567	   8.5515	   0.9533	   0.0577
4160000000.0000	   7.3654	   8.4129	   0.9620	   0.0593
4240000000.0000	   7.2907	   8.3031	   0.9722	   0.0635
4320000000.0000	   7.2133	   8.1662	   0.9779	   0.0686
4400000000.0000	   7.1387	   8.0648	   0.9872	   0.0737
4480000000.0000	   7.0697	   7.9571	   0.9891	   0.0796
4560000000.0000	   6.9871	   7.8674	   0.9966	   0.0870
4640000000.0000	   6.9317	   7.7900	   0.9996	   0.0914
4720000000.0000	   6.8486	   7.7031	   1.0049	   0.0997
4800000000.0000	   6.7828	   7.6659	   1.0077	   0.0989
4880000000.0000	   6.7234	   7.5807	   1.0094	   0.1051
4960000000.0000	   6.6403	   7.5494	   1.0123	   0.1029
5040000000.0000	   6.5986	   7.4911	   1.0086	   0.1047
5120000000.0000	   6.5108	   7.4432	   1.0137	   0.1076
5200000000.0000	   6.4599	   7.4142	   1.0106	   0.1013
5280000000.0000	   6.3922	   7.3541	   1.0109	   0.1042
5360000000.0000	   6.3285	   7.3372	   1.0106	   0.0957
5440000000.0000	   6.2752	   7.2853	   1.0050	   0.0930
5520000000.0000	   6.2134	   7.2620	   1.0053	   0.0897
5600000000.0000	   6.1739	   7.2215	   0.9976	   0.0844
5680000000.0000	   6.1119	   7.1702	   0.9997	   0.0812
5760000000.0000	   6.0707	   7.1479	   0.9918	   0.0732
5840000000.0000	   6.0167	   7.0979	   0.9890	   0.0701
5920000000.0000	   5.9820	   7.0716	   0.9879	   0.0628
6000000000.0000	   5.9522	   7.0125	   0.9816	   0.0555
6080000000.0000	   5.8907	   6.9894	   0.9801	   0.0489
6160000000.0000	   5.8931	   6.9410	   0.9739	   0.0458
6240000000.0000	   5.8375	   6.8903	   0.9762	   0.0390
6320000000.0000	   5.8203	   6.8519	   0.9706	   0.0306
6400000000.0000	   5.7839	   6.8014	   0.9682	   0.0288
6480000000.0000	   5.7633	   6.7617	   0.9689	   0.0220
6560000000.0000	   5.7496	   6.6909	   0.9655	   0.0193
6640000000.0000	   5.6975	   6.6555	   0.9667	   0.0142
6720000000.0000	   5.6907	   6.6087	   0.9632	   0.0122
6800000000.0000	   5.6570	   6.5672	   0.9646	   0.0097
6880000000.0000	   5.6360	   6.5111	   0.9640	   0.0071
6960000000.0000	   5.6077	   6.4612	   0.9649	   0.0062
7040000000.0000	   5.5907	   6.4263	   0.9645	   0.0023
7120000000.0000	   5.5656	   6.3557	   0.9638	   0.0041
7200000000.0000	   5.5338	   6.3304	   0.9666	   0.0022
7280000000.0000	   5.5210	   6.2651	   0.9652	   0.0035
7360000000.0000	   5.4717	   6.2270	   0.9701	   0.0020
7440000000.0000	   5.4687	   6.1843	   0.9669	   0.0026
7520000000.0000	   5.4171	   6.1288	   0.9719	   0.0056
7600000000.0000	   5.4001	   6.0990	   0.9713	   0.0027
7680000000.0000	   5.3695	   6.0205	   0.9731	   0.0089
7760000000.0000	   5.3157	   5.9972	   0.9773	   0.0082
7840000000.0000	   5.3094	   5.9338	   0.9771	   0.0100
7920000000.0000	   5.2413	   5.8902	   0.9828	   0.0126
8000000000.0000	   5.2226	   5.8616	   0.9827	   0.0125
8080000000.0000	   5.1746	   5.7984	   0.9866	   0.0175
8160000000.0000	   5.1305	   5.7702	   0.9893	   0.0171
8240000000.0000	   5.1040	   5.7172	   0.9903	   0.0225
8320000000.0000	   5.0488	   5.6723	   0.9979	   0.0236
8400000000.0000	   5.0146	   5.6267	   0.9993	   0.0239
8480000000.0000	   4.9568	   5.5902	   1.0036	   0.0258
8560000000.0000	   4.9157	   5.5542	   1.0047	   0.0291
8640000000.0000	   4.8758	   5.5046	   1.0093	   0.0307
8720000000.0000	   4.8178	   5.4743	   1.0140	   0.0309
8800000000.0000	   4.7710	   5.4431	   1.0170	   0.0316
8880000000.0000	   4.7299	   5.4185	   1.0189	   0.0319
8960000000.0000	   4.6974	   5.3693	   1.0217	   0.0342
9040000000.0000	   4.6471	   5.3563	   1.0257	   0.0308
9120000000.0000	   4.6235	   5.3184	   1.0253	   0.0314
9200000000.0000	   4.5758	   5.2859	   1.0291	   0.0299
9280000000.0000	   4.5622	   5.2689	   1.0273	   0.0296
9360000000.0000	   4.5150	   5.2306	   1.0321	   0.0310
9440000000.0000	   4.4966	   5.2304	   1.0305	   0.0236
9520000000.0000	   4.4864	   5.1686	   1.0289	   0.0274
9600000000.0000	   4.4512	   5.1610	   1.0290	   0.0237
9680000000.0000	   4.4693	   5.1306	   1.0234	   0.0249
9760000000.0000	   4.4391	   5.0892	   1.0261	   0.0263
9840000000.0000	   4.4313	   5.0662	   1.0227	   0.0225
9920000000.0000	   4.4182	   5.0176	   1.0231	   0.0262
10000000000.0000	   4.4176	   5.0165	   1.0207	   0.0222
10080000000.0000	   4.4458	   4.9649	   1.0153	   0.0257
10160000000.0000	   4.4146	   4.9401	   1.0178	   0.0250
10240000000.0000	   4.4350	   4.9067	   1.0105	   0.0247
10320000000.0000	   4.4171	   4.8673	   1.0121	   0.0273
10400000000.0000	   4.4227	   4.8466	   1.0086	   0.0264
10480000000.0000	   4.4275	   4.7985	   1.0069	   0.0285
10560000000.0000	   4.3921	   4.7832	   1.0115	   0.0280
10640000000.0000	   4.3878	   4.7439	   1.0092	   0.0294
10720000000.0000	   4.3845	   4.7277	   1.0087	   0.0289
10800000000.0000	   4.3618	   4.6855	   1.0106	   0.0307
10880000000.0000	   4.3429	   4.6778	   1.0110	   0.0274
10960000000.0000	   4.3372	   4.6379	   1.0122	   0.0301
11040000000.0000	   4.3019	   4.6223	   1.0148	   0.0278
11120000000.0000	   4.3031	   4.6064	   1.0143	   0.0258
11200000000.0000	   4.2482	   4.5615	   1.0210	   0.0291
11280000000.0000	   4.2325	   4.5870	   1.0205	   0.0212
11360000000.0000	   4.2182	   4.5453	   1.0246	   0.0254
11440000000.0000	   4.1485	   4.5603	   1.0325	   0.0187
11520000000.0000	   4.1629	   4.5373	   1.0290	   0.0198
11600000000.0000	   4.0906	   4.5176	   1.0404	   0.0198
11680000000.0000	   4.0732	   4.5373	   1.0397	   0.0165
11760000000.0000	   4.0349	   4.4444	   1.0431	   0.0317
11840000000.0000	   3.9678	   4.4605	   1.0437	   0.0248
11920000000.0000	   4.0334	   4.4096	   1.0222	   0.0299
12000000000.0000	   4.0217	   4.3814	   1.0198	   0.0154
12080000000.0000	   4.0269	   4.4724	   1.0242	  -0.0100
12160000000.0000	   3.9842	   4.4433	   1.0361	  -0.0069
12240000000.0000	   3.9280	   4.4651	   1.0442	  -0.0132
12320000000.0000	   3.9196	   4.4398	   1.0454	  -0.0098
12400000000.0000	   3.8699	   4.4213	   1.0523	  -0.0084
12480000000.0000	   3.8598	   4.4130	   1.0512	  -0.0105
12560000000.0000	   3.8489	   4.3763	   1.0525	  -0.0062
12640000000.0000	   3.8158	   4.3595	   1.0548	  -0.0079
12720000000.0000	   3.8208	   4.3482	   1.0516	  -0.0083
12800000000.0000	   3.7983	   4.3193	   1.0543	  -0.0048
12880000000.0000	   3.7855	   4.3087	   1.0549	  -0.0080
12960000000.0000	   3.7950	   4.2892	   1.0521	  -0.0064
13040000000.0000	   3.7741	   4.2532	   1.0554	  -0.0060
13120000000.0000	   3.7663	   4.2703	   1.0522	  -0.0117
13200000000.0000	   3.7845	   4.2210	   1.0499	  -0.0046
13280000000.0000	   3.7447	   4.2160	   1.0538	  -0.0108
13360000000.0000	   3.7845	   4.2237	   1.0443	  -0.0106
13440000000.0000	   3.7522	   4.1686	   1.0503	  -0.0057
13520000000.0000	   3.7703	   4.2195	   1.0436	  -0.0147
13600000000.0000	   3.8074	   4.1562	   1.0403	  -0.0042
13680000000.0000	   3.7730	   4.1727	   1.0442	  -0.0116
13760000000.0000	   3.8387	   4.1663	   1.0331	  -0.0086
13840000000.0000	   3.8185	   4.1232	   1.0382	  -0.0037
13920000000.0000	   3.8559	   4.1572	   1.0290	  -0.0082
14000000000.0000	   3.8753	   4.1045	   1.0264	   0.0027
14080000000.0000	   3.8619	   4.1335	   1.0231	  -0.0034
14160000000.0000	   3.9103	   4.1128	   1.0127	   0.0022
14240000000.0000	   3.8700	   4.0868	   1.0166	   0.0025
14320000000.0000	   3.9114	   4.0885	   1.0073	   0.0014
14400000000.0000	   3.9129	   4.0533	   1.0103	   0.0034
14480000000.0000	   3.9035	   4.0399	   1.0125	   0.0045
14560000000.0000	   3.8936	   4.0007	   1.0151	   0.0106
14640000000.0000	   3.8856	   3.9653	   1.0133	   0.0178
14720000000.0000	   3.8914	   3.9126	   1.0099	   0.0262
14800000000.0000	   3.8842	   3.8917	   1.0082	   0.0258
14880000000.0000	   3.9009	   3.8416	   1.0048	   0.0314
14960000000.0000	   3.8556	   3.8281	   1.0123	   0.0278
15040000000.0000	   3.8873	   3.8109	   1.0072	   0.0299
15120000000.0000	   3.8476	   3.7699	   1.0149	   0.0341
15200000000.0000	   3.8469	   3.7974	   1.0137	   0.0269
15280000000.0000	   3.8399	   3.7403	   1.0156	   0.0358
15360000000.0000	   3.7870	   3.7573	   1.0215	   0.0275
15440000000.0000	   3.8067	   3.7381	   1.0179	   0.0321
15520000000.0000	   3.7425	   3.7189	   1.0277	   0.0291
15600000000.0000	   3.7627	   3.7556	   1.0210	   0.0239
15680000000.0000	   3.7282	   3.6874	   1.0274	   0.0311
15760000000.0000	   3.6899	   3.7422	   1.0292	   0.0172
15840000000.0000	   3.7144	   3.7035	   1.0230	   0.0248
15920000000.0000	   3.6586	   3.7127	   1.0311	   0.0177
16000000000.0000	   3.6938	   3.7312	   1.0214	   0.0159
16080000000.0000	   3.6493	   3.6851	   1.0294	   0.0185
16160000000.0000	   3.6515	   3.7349	   1.0233	   0.0094
16240000000.0000	   3.6600	   3.6989	   1.0220	   0.0164
16320000000.0000	   3.6379	   3.7187	   1.0228	   0.0088
16400000000.0000	   3.6715	   3.6978	   1.0168	   0.0125
