frequency	e'	e''	u'	u''
2000000000.0000	  15.4157	  15.6426	   1.3349	   0.1928
2080000000.0000	  15.1228	  15.4400	   1.3291	   0.1889
2160000000.0000	  14.8948	  15.3273	   1.3346	   0.1746
2240000000.0000	  14.6833	  15.1529	   1.3334	   0.1677
2320000000.0000	  14.4115	  15.0288	   1.3325	   0.1516
2400000000.0000	  14.2466	  14.9237	   1.3279	   0.1400
2480000000.0000	  14.0011	  14.7703	   1.3216	   0.1363
2560000000.0000	  13.8324	  14.6885	   1.3207	   0.1206
2640000000.0000	  13.6331	  14.5464	   1.3081	   0.1256
2720000000.0000	  13.4526	  14.4838	   1.3143	   0.1156
2800000000.0000	  13.3395	  14.3781	   1.3016	   0.1152
2880000000.0000	  13.1543	  14.3165	   1.3009	   0.1151
2960000000.0000	  13.0689	  14.3031	   1.2912	   0.1088
3040000000.0000	  12.9221	  14.2509	   1.2813	   0.1174
3120000000.0000	  12.7851	  14.3174	   1.2721	   0.1101
3200000000.0000	  12.6473	  14.3136	   1.2490	   0.1138
3280000000.0000	  12.4148	  14.4409	   1.2411	   0.1151
3360000000.0000	  12.2423	  14.5436	   1.2153	   0.1010
3440000000.0000	  11.8773	  14.6015	   1.1958	   0.0987
3520000000.0000	  11.5040	  14.7505	   1.1791	   0.0789
3600000000.0000	  11.0784	  14.7200	   1.1629	   0.0590
3680000000.0000	  10.5608	  14.6706	   1.1606	   0.0306
3760000000.0000	  10.0906	  14.4686	   1.1546	   0.0041
3840000000.0000	   9.6231	  14.1837	   1.1691	  -0.0157
3920000000.0000	   9.2962	  13.8801	   1.1832	  -0.0365
4000000000.0000	   9.0386	  13.5190	   1.2023	  -0.0469
4080000000.0000	   8.8307	  13.2080	   1.2213	  -0.0499
4160000000.0000	   8.6792	  12.9287	   1.2401	  -0.0513
4240000000.0000	   8.5716	  12.7255	   1.2573	  -0.0483
4320000000.0000	   8.4754	  12.5038	   1.2690	  -0.0443
4400000000.0000	   8.3670	  12.3687	   1.2809	  -0.0419
4480000000.0000	   8.2597	  12.2099	   1.2859	  -0.0359
4560000000.0000	   8.1204	  12.0905	   1.2959	  -0.0325
4640000000.0000	   8.0116	  11.9976	   1.3003	  -0.0311
4720000000.0000	   7.8658	  11.8864	   1.3091	  -0.0274
4800000000.0000	   7.7355	  11.8530	   1.3140	  -0.0304
4880000000.0000	   7.6254	  11.7648	   1.3177	  -0.0280
4960000000.0000	   7.4392	  11.7579	   1.3221	  -0.0342
5040000000.0000	   7.3198	  11.7085	   1.3208	  -0.0344
5120000000.0000	   7.1244	  11.6479	   1.3266	  -0.0377
5200000000.0000	   6.9822	  11.6269	   1.3244	  -0.0468
5280000000.0000	   6.8189	  11.5468	   1.3265	  -0.0491
5360000000.0000	   6.6521	  11.5313	   1.3268	  -0.0615
5440000000.0000	   6.5051	  11.4622	   1.3251	  -0.0679
5520000000.0000	   6.3493	  11.4235	   1.3268	  -0.0766
5600000000.0000	   6.2221	  11.3533	   1.3221	  -0.0833
5680000000.0000	   6.0693	  11.2699	   1.3259	  -0.0906
5760000000.0000	   5.9510	  11.2253	   1.3199	  -0.0999
5840000000.0000	   5.8201	  11.1331	   1.3205	  -0.1058
5920000000.0000	   5.7034	  11.0614	   1.3203	  -0.1151
6000000000.0000	   5.6094	  10.9705	   1.3172	  -0.1232
6080000000.0000	   5.4592	  10.8969	   1.3168	  -0.1316
6160000000.0000	   5.4242	  10.8275	   1.3133	  -0.1366
6240000000.0000	   5.2945	  10.7128	   1.3180	  -0.1455
6320000000.0000	   5.2229	  10.6393	   1.3133	  -0.1541
6400000000.0000	   5.1196	  10.5456	   1.3157	  -0.1582
6480000000.0000	   5.0537	  10.4681	   1.3169	  -0.1679
6560000000.0000	   5.0128	  10.3528	   1.3168	  -0.1709
6640000000.0000	   4.8925	  10.2607	   1.3206	  -0.1783
6720000000.0000	   4.8432	  10.1757	   1.3208	  -0.1804
6800000000.0000	   4.7558	  10.0920	   1.3262	  -0.1857
6880000000.0000	   4.7041	   9.9830	   1.3278	  -0.1885
6960000000.0000	   4.6208	   9.8905	   1.3333	  -0.1908
7040000000.0000	   4.5515	   9.8274	   1.3358	  -0.1962
7120000000.0000	   4.4860	   9.7108	   1.3394	  -0.1956
7200000000.0000	   4.3736	   9.6283	   1.3462	  -0.1993
7280000000.0000	   4.3276	   9.4983	   1.3500	  -0.1978
7360000000.0000	   4.2307	   9.3844	   1.3593	  -0.2016
7440000000.0000	   4.1979	   9.2865	   1.3601	  -0.2004
7520000000.0000	   4.1136	   9.1439	   1.3711	  -0.1988
7600000000.0000	   4.0670	   9.0686	   1.3733	  -0.2019
7680000000.0000	   4.0287	   8.9164	   1.3805	  -0.1963
7760000000.0000	   3.9380	   8.8143	   1.3889	  -0.1977
7840000000.0000	   3.9122	   8.7004	   1.3940	  -0.1941
7920000000.0000	   3.8179	   8.5792	   1.4062	  -0.1952
8000000000.0000	   3.7819	   8.4921	   1.4086	  -0.1955
8080000000.0000	   3.7103	   8.3560	   1.4198	  -0.1924
8160000000.0000	   3.6371	   8.2810	   1.4265	  -0.1968
8240000000.0000	   3.5956	   8.1634	   1.4343	  -0.1941
8320000000.0000	   3.5114	   8.0415	   1.4486	  -0.1968
8400000000.0000	   3.4496	   7.9350	   1.4565	  -0.1973
8480000000.0000	   3.3537	   7.8123	   1.4717	  -0.1977
8560000000.0000	   3.2998	   7.7124	   1.4806	  -0.1957
8640000000.0000	   3.2463	   7.5919	   1.4923	  -0.1956
8720000000.0000	   3.1776	   7.4734	   1.5045	  -0.1949
8800000000.0000	   3.1148	   7.3771	   1.5170	  -0.1961
8880000000.0000	   3.0602	   7.2838	   1.5266	  -0.1961
8960000000.0000	   3.0323	   7.1776	   1.5368	  -0.1948
9040000000.0000	   2.9675	   7.0953	   1.5476	  -0.1992
9120000000.0000	   2.9390	   7.0062	   1.5554	  -0.1971
9200000000.0000	   2.8849	   6.9135	   1.5667	  -0.2010
9280000000.0000	   2.8667	   6.8451	   1.5714	  -0.1985
9360000000.0000	   2.8172	   6.7368	   1.5877	  -0.1971
9440000000.0000	   2.7731	   6.6931	   1.5923	  -0.2052
9520000000.0000	   2.7809	   6.5851	   1.5988	  -0.1966
9600000000.0000	   2.7338	   6.5198	   1.6085	  -0.1993
9680000000.0000	   2.7515	   6.4472	   1.6120	  -0.1917
9760000000.0000	   2.7219	   6.3441	   1.6285	  -0.1875
9840000000.0000	   2.7159	   6.2669	   1.6329	  -0.1837
9920000000.0000	   2.7150	   6.1584	   1.6479	  -0.1705
10000000000.0000	   2.7032	   6.0947	   1.6577	  -0.1658
10080000000.0000	   2.7424	   5.9946	   1.6660	  -0.1464
10160000000.0000	   2.7288	   5.8810	   1.6835	  -0.1294
10240000000.0000	   2.7734	   5.7857	   1.6858	  -0.1021
10320000000.0000	   2.8124	   5.6587	   1.6942	  -0.0678
10400000000.0000	   2.8716	   5.5776	   1.6847	  -0.0357
10480000000.0000	   2.9433	   5.4802	   1.6680	  -0.0019
10560000000.0000	   2.9826	   5.4015	   1.6529	   0.0201
10640000000.0000	   3.0456	   5.3336	   1.6270	   0.0350
10720000000.0000	   3.1065	   5.2868	   1.6059	   0.0419
10800000000.0000	   3.1558	   5.2212	   1.5905	   0.0483
10880000000.0000	   3.2008	   5.2046	   1.5725	   0.0450
10960000000.0000	   3.2617	   5.1661	   1.5563	   0.0492
11040000000.0000	   3.2778	   5.1504	   1.5450	   0.0420
11120000000.0000	   3.3334	   5.1566	   1.5265	   0.0335
11200000000.0000	   3.3318	   5.1235	   1.5235	   0.0304
11280000000.0000	   3.3415	   5.1699	   1.5097	   0.0106
11360000000.0000	   3.3614	   5.1485	   1.5062	   0.0053
11440000000.0000	   3.3034	   5.1799	   1.5087	  -0.0167
11520000000.0000	   3.3296	   5.1944	   1.4982	  -0.0258
11600000000.0000	   3.2573	   5.1812	   1.5118	  -0.0414
11680000000.0000	   3.2304	   5.2230	   1.5087	  -0.0567
11760000000.0000	   3.2177	   5.1419	   1.5165	  -0.0478
11840000000.0000	   3.1314	   5.1694	   1.5174	  -0.0693
11920000000.0000	   3.1985	   5.1773	   1.4910	  -0.0677
12000000000.0000	   3.1480	   5.1769	   1.4893	  -0.0976
12080000000.0000	   3.0654	   5.2653	   1.4959	  -0.1435
12160000000.0000	   3.0085	   5.2062	   1.5186	  -0.1487
12240000000.0000	   2.9179	   5.1971	   1.5361	  -0.1672
