frequency	e'	e''	u'	u''
2000000000.0000	  16.5063	  21.4392	   1.1486	   0.2342
2080000000.0000	  16.2002	  20.9643	   1.1392	   0.2384
2160000000.0000	  15.9707	  20.6365	   1.1420	   0.2302
2240000000.0000	  15.7710	  20.2516	   1.1389	   0.2316
2320000000.0000	  15.5170	  19.9166	   1.1340	   0.2244
2400000000.0000	  15.3822	  19.6421	   1.1255	   0.2211
2480000000.0000	  15.1696	  19.3244	   1.1136	   0.2263
2560000000.0000	  15.0498	  19.1301	   1.1051	   0.2172
2640000000.0000	  14.8770	  18.8561	   1.0851	   0.2277
2720000000.0000	  14.7174	  18.7322	   1.0802	   0.2220
2800000000.0000	  14.6184	  18.5431	   1.0577	   0.2247
2880000000.0000	  14.3982	  18.4209	   1.0472	   0.2259
2960000000.0000	  14.2978	  18.3693	   1.0271	   0.2181
3040000000.0000	  14.0901	  18.2143	   1.0085	   0.2229
3120000000.0000	  13.8674	  18.2315	   0.9929	   0.2100
3200000000.0000	  13.6533	  18.1176	   0.9644	   0.2072
3280000000.0000	  13.2906	  18.1198	   0.9565	   0.2012
3360000000.0000	  13.0643	  18.0688	   0.9323	   0.1811
3440000000.0000	  12.6478	  17.9016	   0.9168	   0.1762
3520000000.0000	  12.2721	  17.8625	   0.9084	   0.1584
3600000000.0000	  11.9267	  17.6655	   0.8970	   0.1443
3680000000.0000	  11.5108	  17.4960	   0.8957	   0.1274
3760000000.0000	  11.1571	  17.2548	   0.8859	   0.1129
3840000000.0000	  10.7323	  17.0139	   0.8887	   0.1029
3920000000.0000	  10.3813	  16.7883	   0.8883	   0.0860
4000000000.0000	  10.0188	  16.4759	   0.8910	   0.0744
4080000000.0000	   9.6400	  16.1497	   0.8967	   0.0649
4160000000.0000	   9.2966	  15.8064	   0.9050	   0.0535
4240000000.0000	   8.9947	  15.4783	   0.9171	   0.0426
4320000000.0000	   8.7531	  15.0665	   0.9261	   0.0348
4400000000.0000	   8.5197	  14.7100	   0.9407	   0.0266
4480000000.0000	   8.3582	  14.3230	   0.9502	   0.0237
