frequency	e'	e''	u'	u''
2000000000.0000	  15.1862	  14.0860	   1.2741	  -0.0062
2080000000.0000	  14.8972	  13.9244	   1.2704	  -0.0068
2160000000.0000	  14.6732	  13.8228	   1.2801	  -0.0165
2240000000.0000	  14.4656	  13.6646	   1.2839	  -0.0185
2320000000.0000	  14.2008	  13.5550	   1.2873	  -0.0295
2400000000.0000	  14.0444	  13.4520	   1.2866	  -0.0342
2480000000.0000	  13.8154	  13.3240	   1.2844	  -0.0322
2560000000.0000	  13.6648	  13.2510	   1.2859	  -0.0416
2640000000.0000	  13.4709	  13.1419	   1.2744	  -0.0323
2720000000.0000	  13.3001	  13.0958	   1.2803	  -0.0383
2800000000.0000	  13.1760	  13.0151	   1.2681	  -0.0362
2880000000.0000	  12.9716	  12.9694	   1.2667	  -0.0345
2960000000.0000	  12.8595	  12.9538	   1.2584	  -0.0413
3040000000.0000	  12.6766	  12.8689	   1.2514	  -0.0358
3120000000.0000	  12.5042	  12.8950	   1.2468	  -0.0445
3200000000.0000	  12.3311	  12.8248	   1.2310	  -0.0443
3280000000.0000	  12.1006	  12.8457	   1.2338	  -0.0441
3360000000.0000	  11.9569	  12.8103	   1.2213	  -0.0557
3440000000.0000	  11.6826	  12.7294	   1.2158	  -0.0527
3520000000.0000	  11.4873	  12.7447	   1.2127	  -0.0594
3600000000.0000	  11.2752	  12.6326	   1.2085	  -0.0624
3680000000.0000	  11.0261	  12.5784	   1.2113	  -0.0689
3760000000.0000	  10.8158	  12.4826	   1.2043	  -0.0744
3840000000.0000	  10.5582	  12.3872	   1.2090	  -0.0740
3920000000.0000	  10.3559	  12.3121	   1.2103	  -0.0805
4000000000.0000	  10.1356	  12.1791	   1.2153	  -0.0830
4080000000.0000	   9.9051	  12.0803	   1.2197	  -0.0839
4160000000.0000	   9.6992	  11.9627	   1.2261	  -0.0858
4240000000.0000	   9.5144	  11.8716	   1.2348	  -0.0867
4320000000.0000	   9.3265	  11.7382	   1.2400	  -0.0870
4400000000.0000	   9.1456	  11.6449	   1.2491	  -0.0886
4480000000.0000	   8.9670	  11.5262	   1.2529	  -0.0870
4560000000.0000	   8.7742	  11.4323	   1.2622	  -0.0856
4640000000.0000	   8.6259	  11.3489	   1.2672	  -0.0860
4720000000.0000	   8.4415	  11.2385	   1.2762	  -0.0823
4800000000.0000	   8.2758	  11.2067	   1.2818	  -0.0856
4880000000.0000	   8.1413	  11.0992	   1.2869	  -0.0827
4960000000.0000	   7.9584	  11.0652	   1.2924	  -0.0878
5040000000.0000	   7.8523	  11.0027	   1.2919	  -0.0866
5120000000.0000	   7.6759	  10.9408	   1.2992	  -0.0867
5200000000.0000	   7.5539	  10.9141	   1.2978	  -0.0932
5280000000.0000	   7.4123	  10.8349	   1.3002	  -0.0914
5360000000.0000	   7.2734	  10.8228	   1.3000	  -0.0996
5440000000.0000	   7.1539	  10.7645	   1.2968	  -0.1021
5520000000.0000	   7.0240	  10.7449	   1.2962	  -0.1074
5600000000.0000	   6.9293	  10.6985	   1.2892	  -0.1113
5680000000.0000	   6.7995	  10.6409	   1.2906	  -0.1161
5760000000.0000	   6.6992	  10.6181	   1.2827	  -0.1230
5840000000.0000	   6.5780	  10.5598	   1.2810	  -0.1272
5920000000.0000	   6.4800	  10.5311	   1.2779	  -0.1353
6000000000.0000	   6.3973	  10.4660	   1.2721	  -0.1416
6080000000.0000	   6.2583	  10.4274	   1.2694	  -0.1491
6160000000.0000	   6.2244	  10.3800	   1.2633	  -0.1525
6240000000.0000	   6.0911	  10.3040	   1.2656	  -0.1607
6320000000.0000	   6.0229	  10.2585	   1.2591	  -0.1691
6400000000.0000	   5.9200	  10.1867	   1.2583	  -0.1726
6480000000.0000	   5.8463	  10.1316	   1.2578	  -0.1814
6560000000.0000	   5.7980	  10.0349	   1.2548	  -0.1842
6640000000.0000	   5.6747	   9.9650	   1.2562	  -0.1914
6720000000.0000	   5.6238	   9.8976	   1.2538	  -0.1940
6800000000.0000	   5.5234	   9.8309	   1.2571	  -0.1998
6880000000.0000	   5.4671	   9.7324	   1.2571	  -0.2028
6960000000.0000	   5.3890	   9.6452	   1.2606	  -0.2058
7040000000.0000	   5.3173	   9.5852	   1.2612	  -0.2113
7120000000.0000	   5.2653	   9.4671	   1.2632	  -0.2109
7200000000.0000	   5.1739	   9.4067	   1.2680	  -0.2154
7280000000.0000	   5.1326	   9.3000	   1.2702	  -0.2144
7360000000.0000	   5.0367	   9.2136	   1.2771	  -0.2187
7440000000.0000	   5.0058	   9.1390	   1.2764	  -0.2187
7520000000.0000	   4.9106	   9.0282	   1.2857	  -0.2187
7600000000.0000	   4.8623	   8.9707	   1.2863	  -0.2223
7680000000.0000	   4.8211	   8.8359	   1.2924	  -0.2174
7760000000.0000	   4.7220	   8.7593	   1.2992	  -0.2201
7840000000.0000	   4.6998	   8.6618	   1.3026	  -0.2180
7920000000.0000	   4.5986	   8.5622	   1.3121	  -0.2193
8000000000.0000	   4.5602	   8.4985	   1.3131	  -0.2197
8080000000.0000	   4.4845	   8.3809	   1.3228	  -0.2168
8160000000.0000	   4.4107	   8.3239	   1.3273	  -0.2207
8240000000.0000	   4.3689	   8.2227	   1.3329	  -0.2164
8320000000.0000	   4.2853	   8.1317	   1.3429	  -0.2186
8400000000.0000	   4.2309	   8.0484	   1.3472	  -0.2193
8480000000.0000	   4.1379	   7.9684	   1.3565	  -0.2214
8560000000.0000	   4.0826	   7.8962	   1.3609	  -0.2204
8640000000.0000	   4.0187	   7.8091	   1.3684	  -0.2222
8720000000.0000	   3.9328	   7.7269	   1.3767	  -0.2240
8800000000.0000	   3.8568	   7.6628	   1.3836	  -0.2271
8880000000.0000	   3.7880	   7.5995	   1.3886	  -0.2293
8960000000.0000	   3.7385	   7.5200	   1.3947	  -0.2305
9040000000.0000	   3.6554	   7.4634	   1.4008	  -0.2370
9120000000.0000	   3.6111	   7.3966	   1.4040	  -0.2380
9200000000.0000	   3.5370	   7.3273	   1.4104	  -0.2439
9280000000.0000	   3.5030	   7.2839	   1.4103	  -0.2447
9360000000.0000	   3.4324	   7.1936	   1.4209	  -0.2469
9440000000.0000	   3.3753	   7.1762	   1.4199	  -0.2575
9520000000.0000	   3.3692	   7.0800	   1.4216	  -0.2529
9600000000.0000	   3.3035	   7.0418	   1.4246	  -0.2605
9680000000.0000	   3.3179	   6.9942	   1.4208	  -0.2581
9760000000.0000	   3.2692	   6.9144	   1.4292	  -0.2608
9840000000.0000	   3.2478	   6.8673	   1.4265	  -0.2646
9920000000.0000	   3.2293	   6.7805	   1.4330	  -0.2614
10000000000.0000	   3.2013	   6.7598	   1.4327	  -0.2680
10080000000.0000	   3.2286	   6.6985	   1.4316	  -0.2638
10160000000.0000	   3.1782	   6.6272	   1.4398	  -0.2670
10240000000.0000	   3.1893	   6.5855	   1.4360	  -0.2664
10320000000.0000	   3.1674	   6.5026	   1.4447	  -0.2646
10400000000.0000	   3.1543	   6.4605	   1.4462	  -0.2663
10480000000.0000	   3.1521	   6.3838	   1.4516	  -0.2637
10560000000.0000	   3.1043	   6.3042	   1.4643	  -0.2642
10640000000.0000	   3.0987	   6.2326	   1.4690	  -0.2615
10720000000.0000	   3.0738	   6.1740	   1.4778	  -0.2610
10800000000.0000	   3.0572	   6.0836	   1.4880	  -0.2577
10880000000.0000	   3.0166	   6.0291	   1.4965	  -0.2601
10960000000.0000	   3.0155	   5.9373	   1.5067	  -0.2516
11040000000.0000	   2.9688	   5.8681	   1.5183	  -0.2528
11120000000.0000	   2.9774	   5.8056	   1.5226	  -0.2478
11200000000.0000	   2.9457	   5.6920	   1.5387	  -0.2374
11280000000.0000	   2.9317	   5.6635	   1.5395	  -0.2394
11360000000.0000	   2.9524	   5.5733	   1.5477	  -0.2259
11440000000.0000	   2.9065	   5.5298	   1.5550	  -0.2304
11520000000.0000	   2.9537	   5.4950	   1.5479	  -0.2211
11600000000.0000	   2.9108	   5.4320	   1.5608	  -0.2212
11680000000.0000	   2.9042	   5.4354	   1.5559	  -0.2240
11760000000.0000	   2.9258	   5.3309	   1.5627	  -0.2039
11840000000.0000	   2.8645	   5.3324	   1.5591	  -0.2147
11920000000.0000	   2.9574	   5.3323	   1.5288	  -0.2016
12000000000.0000	   2.9183	   5.3168	   1.5235	  -0.2236
12080000000.0000	   2.8477	   5.3816	   1.5250	  -0.2617
12160000000.0000	   2.8187	   5.3104	   1.5439	  -0.2606
12240000000.0000	   2.7583	   5.2851	   1.5557	  -0.2709
12320000000.0000	   2.7666	   5.2424	   1.5599	  -0.2652
12400000000.0000	   2.7286	   5.1856	   1.5735	  -0.2653
12480000000.0000	   2.7210	   5.1602	   1.5725	  -0.2668
12560000000.0000	   2.7209	   5.1124	   1.5786	  -0.2613
12640000000.0000	   2.6958	   5.0737	   1.5837	  -0.2640
12720000000.0000	   2.7043	   5.0539	   1.5816	  -0.2642
12800000000.0000	   2.7002	   5.0127	   1.5868	  -0.2599
12880000000.0000	   2.6838	   4.9839	   1.5900	  -0.2648
