frequency	e'	e''	u'	u''
15120000000.0000	   2.9818	   5.3307	   1.1792	  -0.1326
15200000000.0000	   2.9569	   5.3460	   1.1782	  -0.1414
15280000000.0000	   2.9728	   5.2748	   1.1821	  -0.1315
15360000000.0000	   2.9031	   5.2626	   1.1890	  -0.1417
15440000000.0000	   2.9296	   5.2380	   1.1860	  -0.1360
15520000000.0000	   2.8643	   5.1833	   1.1978	  -0.1405
15600000000.0000	   2.8645	   5.2222	   1.1909	  -0.1471
15680000000.0000	   2.8622	   5.1333	   1.1978	  -0.1383
15760000000.0000	   2.7947	   5.1643	   1.2002	  -0.1545
15840000000.0000	   2.8334	   5.1370	   1.1940	  -0.1461
15920000000.0000	   2.7609	   5.1139	   1.2039	  -0.1553
16000000000.0000	   2.7933	   5.1492	   1.1923	  -0.1570
16080000000.0000	   2.7675	   5.0777	   1.2015	  -0.1542
16160000000.0000	   2.7410	   5.1205	   1.1950	  -0.1651
16240000000.0000	   2.7686	   5.0936	   1.1937	  -0.1571
16320000000.0000	   2.7278	   5.0982	   1.1944	  -0.1667
16400000000.0000	   2.7710	   5.0882	   1.1873	  -0.1619
16480000000.0000	   2.7515	   5.0681	   1.1884	  -0.1628
16560000000.0000	   2.7579	   5.0886	   1.1830	  -0.1656
16640000000.0000	   2.7768	   5.0572	   1.1826	  -0.1604
16720000000.0000	   2.7794	   5.0531	   1.1792	  -0.1621
16800000000.0000	   2.7947	   5.0272	   1.1772	  -0.1570
16880000000.0000	   2.7980	   5.0089	   1.1762	  -0.1556
16960000000.0000	   2.8115	   4.9857	   1.1749	  -0.1532
17040000000.0000	   2.8033	   4.9698	   1.1751	  -0.1533
17120000000.0000	   2.8323	   4.9324	   1.1737	  -0.1455
17200000000.0000	   2.8070	   4.9040	   1.1774	  -0.1473
17280000000.0000	   2.8393	   4.9012	   1.1704	  -0.1432
17360000000.0000	   2.8144	   4.8304	   1.1819	  -0.1400
17440000000.0000	   2.8075	   4.8382	   1.1787	  -0.1426
17520000000.0000	   2.8223	   4.7635	   1.1845	  -0.1322
17600000000.0000	   2.7812	   4.7575	   1.1870	  -0.1396
17680000000.0000	   2.8198	   4.7304	   1.1834	  -0.1313
17760000000.0000	   2.7682	   4.6700	   1.1976	  -0.1324
17840000000.0000	   2.7886	   4.6897	   1.1881	  -0.1338
17920000000.0000	   2.7807	   4.6037	   1.1992	  -0.1254
18000000000.0000	   2.7380	   4.6203	   1.2005	  -0.1350
