frequency	e'	e''	u'	u''
2000000000.0000	   8.7616	   6.2769	   1.1070	   0.0815
2080000000.0000	   8.6312	   6.2065	   1.1017	   0.0791
2160000000.0000	   8.5181	   6.1057	   1.0996	   0.0787
2240000000.0000	   8.4029	   6.0270	   1.1105	   0.0775
2320000000.0000	   8.2924	   5.9525	   1.1001	   0.0697
2400000000.0000	   8.2000	   5.8665	   1.1007	   0.0716
2480000000.0000	   8.0962	   5.8147	   1.0975	   0.0694
2560000000.0000	   8.0246	   5.7293	   1.0884	   0.0672
2640000000.0000	   7.9213	   5.6727	   1.0870	   0.0724
2720000000.0000	   7.8522	   5.6252	   1.0810	   0.0649
2800000000.0000	   7.7848	   5.5461	   1.0731	   0.0695
2880000000.0000	   7.6983	   5.5218	   1.0748	   0.0666
2960000000.0000	   7.6622	   5.4546	   1.0578	   0.0612
3040000000.0000	   7.5634	   5.3997	   1.0646	   0.0686
3120000000.0000	   7.5163	   5.3850	   1.0554	   0.0556
3200000000.0000	   7.4399	   5.3033	   1.0436	   0.0594
3280000000.0000	   7.3623	   5.3066	   1.0528	   0.0587
3360000000.0000	   7.3311	   5.2391	   1.0343	   0.0503
3440000000.0000	   7.2198	   5.1934	   1.0426	   0.0583
3520000000.0000	   7.1900	   5.1900	   1.0352	   0.0491
3600000000.0000	   7.1217	   5.0988	   1.0307	   0.0550
3680000000.0000	   7.0360	   5.1034	   1.0405	   0.0515
3760000000.0000	   7.0018	   5.0466	   1.0228	   0.0465
3840000000.0000	   6.9001	   5.0097	   1.0326	   0.0540
3920000000.0000	   6.8574	   5.0038	   1.0268	   0.0449
4000000000.0000	   6.7880	   4.9295	   1.0251	   0.0483
4080000000.0000	   6.6983	   4.9362	   1.0344	   0.0472
4160000000.0000	   6.6600	   4.8901	   1.0260	   0.0405
4240000000.0000	   6.5778	   4.8545	   1.0367	   0.0469
4320000000.0000	   6.5159	   4.8410	   1.0377	   0.0397
4400000000.0000	   6.4626	   4.7834	   1.0384	   0.0413
4480000000.0000	   6.3675	   4.7708	   1.0488	   0.0431
4560000000.0000	   6.3247	   4.7439	   1.0461	   0.0389
4640000000.0000	   6.2532	   4.6960	   1.0538	   0.0448
4720000000.0000	   6.1806	   4.6981	   1.0616	   0.0426
4800000000.0000	   6.1490	   4.6637	   1.0591	   0.0400
4880000000.0000	   6.0645	   4.6404	   1.0723	   0.0464
4960000000.0000	   6.0319	   4.6464	   1.0692	   0.0363
5040000000.0000	   5.9907	   4.5896	   1.0716	   0.0444
5120000000.0000	   5.9153	   4.6075	   1.0811	   0.0423
5200000000.0000	   5.9130	   4.5743	   1.0717	   0.0379
5280000000.0000	   5.8316	   4.5519	   1.0827	   0.0466
5360000000.0000	   5.8191	   4.5682	   1.0772	   0.0347
5440000000.0000	   5.7835	   4.5165	   1.0732	   0.0405
5520000000.0000	   5.7263	   4.5449	   1.0785	   0.0381
5600000000.0000	   5.7378	   4.5140	   1.0644	   0.0337
5680000000.0000	   5.6684	   4.4912	   1.0732	   0.0394
5760000000.0000	   5.6603	   4.5157	   1.0616	   0.0279
5840000000.0000	   5.6357	   4.4676	   1.0567	   0.0325
5920000000.0000	   5.5837	   4.4914	   1.0608	   0.0282
6000000000.0000	   5.5994	   4.4581	   1.0466	   0.0207
6080000000.0000	   5.5302	   4.4461	   1.0498	   0.0233
6160000000.0000	   5.5344	   4.4588	   1.0421	   0.0161
6240000000.0000	   5.5116	   4.4117	   1.0393	   0.0155
6320000000.0000	   5.4588	   4.4185	   1.0401	   0.0112
6400000000.0000	   5.4621	   4.4088	   1.0299	   0.0051
6480000000.0000	   5.4155	   4.3714	   1.0338	   0.0070
6560000000.0000	   5.3877	   4.3728	   1.0310	  -0.0003
6640000000.0000	   5.3690	   4.3441	   1.0263	  -0.0027
6720000000.0000	   5.3097	   4.3337	   1.0306	  -0.0016
6800000000.0000	   5.3079	   4.3375	   1.0249	  -0.0106
6880000000.0000	   5.2622	   4.2827	   1.0274	  -0.0062
6960000000.0000	   5.2121	   4.2961	   1.0304	  -0.0126
7040000000.0000	   5.2209	   4.2619	   1.0246	  -0.0157
7120000000.0000	   5.1397	   4.2228	   1.0318	  -0.0115
7200000000.0000	   5.1364	   4.2389	   1.0296	  -0.0213
7280000000.0000	   5.1066	   4.1680	   1.0310	  -0.0140
7360000000.0000	   5.0383	   4.1816	   1.0395	  -0.0207
7440000000.0000	   5.0672	   4.1496	   1.0316	  -0.0225
7520000000.0000	   4.9748	   4.1146	   1.0444	  -0.0158
7600000000.0000	   4.9721	   4.1340	   1.0416	  -0.0262
7680000000.0000	   4.9444	   4.0541	   1.0440	  -0.0159
7760000000.0000	   4.8649	   4.0732	   1.0535	  -0.0195
7840000000.0000	   4.8919	   4.0311	   1.0484	  -0.0203
7920000000.0000	   4.8004	   3.9960	   1.0606	  -0.0136
8000000000.0000	   4.7915	   4.0162	   1.0589	  -0.0214
8080000000.0000	   4.7663	   3.9488	   1.0623	  -0.0124
8160000000.0000	   4.6911	   3.9560	   1.0715	  -0.0144
8240000000.0000	   4.7090	   3.9366	   1.0668	  -0.0142
8320000000.0000	   4.6389	   3.8905	   1.0788	  -0.0066
8400000000.0000	   4.6093	   3.9044	   1.0797	  -0.0137
8480000000.0000	   4.5969	   3.8642	   1.0805	  -0.0083
8560000000.0000	   4.5225	   3.8560	   1.0883	  -0.0056
8640000000.0000	   4.5273	   3.8510	   1.0861	  -0.0094
8720000000.0000	   4.4650	   3.8129	   1.0943	  -0.0022
8800000000.0000	   4.4188	   3.8395	   1.0975	  -0.0091
8880000000.0000	   4.4220	   3.8174	   1.0946	  -0.0060
8960000000.0000	   4.3479	   3.7899	   1.1045	  -0.0029
9040000000.0000	   4.3385	   3.8226	   1.1017	  -0.0122
9120000000.0000	   4.3073	   3.7741	   1.1050	  -0.0040
9200000000.0000	   4.2407	   3.7968	   1.1107	  -0.0127
9280000000.0000	   4.2602	   3.7860	   1.1039	  -0.0109
9360000000.0000	   4.1733	   3.7589	   1.1166	  -0.0076
9440000000.0000	   4.1734	   3.7996	   1.1107	  -0.0203
9520000000.0000	   4.1468	   3.7306	   1.1132	  -0.0096
9600000000.0000	   4.0780	   3.7563	   1.1186	  -0.0178
9680000000.0000	   4.1135	   3.7362	   1.1097	  -0.0159
9760000000.0000	   4.0319	   3.6911	   1.1226	  -0.0102
9840000000.0000	   4.0156	   3.7113	   1.1182	  -0.0197
9920000000.0000	   3.9940	   3.6465	   1.1221	  -0.0082
10000000000.0000	   3.9324	   3.6539	   1.1293	  -0.0134
10080000000.0000	   3.9622	   3.6178	   1.1230	  -0.0089
10160000000.0000	   3.8821	   3.5647	   1.1362	  -0.0011
10240000000.0000	   3.8652	   3.5588	   1.1335	  -0.0037
10320000000.0000	   3.8462	   3.4866	   1.1382	   0.0102
10400000000.0000	   3.7834	   3.4483	   1.1456	   0.0149
10480000000.0000	   3.7957	   3.3954	   1.1408	   0.0234
10560000000.0000	   3.7418	   3.3081	   1.1509	   0.0410
10640000000.0000	   3.7204	   3.2666	   1.1476	   0.0464
10720000000.0000	   3.7549	   3.1889	   1.1380	   0.0625
10800000000.0000	   3.7245	   3.1131	   1.1380	   0.0733
10880000000.0000	   3.7729	   3.0944	   1.1209	   0.0718
10960000000.0000	   3.7953	   3.0194	   1.1129	   0.0839
11040000000.0000	   3.7988	   3.0290	   1.1055	   0.0733
11120000000.0000	   3.8731	   3.0105	   1.0902	   0.0700
11200000000.0000	   3.8283	   2.9961	   1.0961	   0.0685
11280000000.0000	   3.8757	   3.0572	   1.0843	   0.0491
11360000000.0000	   3.8778	   3.0204	   1.0863	   0.0530
11440000000.0000	   3.8299	   3.0832	   1.0929	   0.0350
11520000000.0000	   3.8785	   3.0921	   1.0834	   0.0309
11600000000.0000	   3.8033	   3.0901	   1.0983	   0.0284
11680000000.0000	   3.8070	   3.1611	   1.0932	   0.0136
11760000000.0000	   3.7724	   3.0906	   1.0994	   0.0280
11840000000.0000	   3.6979	   3.1505	   1.1034	   0.0120
11920000000.0000	   3.7770	   3.1244	   1.0799	   0.0151
12000000000.0000	   3.7370	   3.0841	   1.0853	   0.0061
12080000000.0000	   3.7610	   3.2015	   1.0837	  -0.0263
12160000000.0000	   3.7433	   3.1803	   1.0926	  -0.0215
12240000000.0000	   3.6658	   3.2234	   1.1056	  -0.0336
12320000000.0000	   3.6859	   3.2403	   1.1017	  -0.0354
12400000000.0000	   3.6285	   3.2081	   1.1143	  -0.0309
12480000000.0000	   3.6000	   3.2509	   1.1135	  -0.0433
12560000000.0000	   3.6071	   3.2235	   1.1133	  -0.0364
12640000000.0000	   3.5384	   3.2188	   1.1229	  -0.0416
12720000000.0000	   3.5595	   3.2493	   1.1158	  -0.0470
12800000000.0000	   3.5298	   3.1980	   1.1235	  -0.0384
12880000000.0000	   3.4858	   3.2308	   1.1265	  -0.0512
12960000000.0000	   3.5168	   3.2139	   1.1209	  -0.0456
13040000000.0000	   3.4519	   3.1764	   1.1340	  -0.0462
13120000000.0000	   3.4581	   3.2340	   1.1258	  -0.0587
13200000000.0000	   3.4648	   3.1612	   1.1288	  -0.0440
13280000000.0000	   3.3862	   3.1896	   1.1378	  -0.0594
13360000000.0000	   3.4518	   3.2051	   1.1236	  -0.0560
13440000000.0000	   3.3779	   3.1376	   1.1412	  -0.0504
13520000000.0000	   3.3921	   3.2205	   1.1302	  -0.0666
13600000000.0000	   3.4159	   3.1391	   1.1318	  -0.0489
13680000000.0000	   3.3399	   3.1713	   1.1420	  -0.0654
13760000000.0000	   3.4108	   3.1808	   1.1273	  -0.0612
13840000000.0000	   3.3535	   3.1188	   1.1434	  -0.0547
13920000000.0000	   3.3641	   3.1862	   1.1343	  -0.0683
14000000000.0000	   3.3830	   3.1179	   1.1366	  -0.0512
14080000000.0000	   3.3133	   3.1505	   1.1440	  -0.0644
14160000000.0000	   3.3637	   3.1549	   1.1322	  -0.0598
14240000000.0000	   3.3037	   3.0983	   1.1474	  -0.0553
14320000000.0000	   3.3004	   3.1454	   1.1415	  -0.0670
14400000000.0000	   3.3011	   3.0952	   1.1490	  -0.0582
14480000000.0000	   3.2291	   3.0846	   1.1652	  -0.0636
14560000000.0000	   3.2257	   3.0910	   1.1664	  -0.0634
14640000000.0000	   3.1847	   3.0237	   1.1793	  -0.0493
14720000000.0000	   3.1357	   3.0167	   1.1863	  -0.0523
14800000000.0000	   3.1270	   2.9884	   1.1890	  -0.0475
14880000000.0000	   3.0677	   2.9380	   1.2055	  -0.0448
14960000000.0000	   3.0194	   2.9469	   1.2152	  -0.0539
15040000000.0000	   3.0042	   2.8933	   1.2267	  -0.0431
15120000000.0000	   2.9115	   2.8761	   1.2506	  -0.0503
15200000000.0000	   2.8982	   2.8724	   1.2549	  -0.0506
15280000000.0000	   2.8260	   2.7923	   1.2834	  -0.0387
15360000000.0000	   2.7573	   2.8076	   1.2971	  -0.0525
15440000000.0000	   2.7423	   2.7329	   1.3124	  -0.0314
15520000000.0000	   2.6326	   2.7016	   1.3457	  -0.0396
15600000000.0000	   2.6376	   2.6829	   1.3476	  -0.0298
15680000000.0000	   2.5634	   2.5774	   1.3845	  -0.0100
15760000000.0000	   2.5078	   2.5862	   1.3976	  -0.0192
15840000000.0000	   2.5099	   2.4868	   1.4131	   0.0178
15920000000.0000	   2.4225	   2.4357	   1.4474	   0.0212
16000000000.0000	   2.4477	   2.3928	   1.4447	   0.0473
16080000000.0000	   2.3977	   2.2722	   1.4799	   0.0856
16160000000.0000	   2.3840	   2.2503	   1.4838	   0.0975
16240000000.0000	   2.4104	   2.1380	   1.4887	   0.1544
16320000000.0000	   2.3789	   2.0694	   1.5049	   0.1806
16400000000.0000	   2.4288	   1.9919	   1.4869	   0.2270
16480000000.0000	   2.4339	   1.8837	   1.4881	   0.2810
16560000000.0000	   2.4696	   1.8283	   1.4674	   0.3128
16640000000.0000	   2.5284	   1.7225	   1.4382	   0.3695
16720000000.0000	   2.5540	   1.6452	   1.4166	   0.4058
16800000000.0000	   2.6249	   1.5772	   1.3724	   0.4391
16880000000.0000	   2.6774	   1.4845	   1.3358	   0.4784
16960000000.0000	   2.7325	   1.4319	   1.2981	   0.4934
17040000000.0000	   2.8148	   1.3687	   1.2480	   0.5115
17120000000.0000	   2.8607	   1.2985	   1.2155	   0.5308
17200000000.0000	   2.9314	   1.2742	   1.1761	   0.5248
17280000000.0000	   3.0095	   1.2101	   1.1329	   0.5367
17360000000.0000	   3.0420	   1.1894	   1.1153	   0.5307
17440000000.0000	   3.1418	   1.1727	   1.0737	   0.5198
17520000000.0000	   3.1626	   1.1242	   1.0572	   0.5262
17600000000.0000	   3.2277	   1.1517	   1.0369	   0.5009
17680000000.0000	   3.2960	   1.1008	   1.0064	   0.5044
17760000000.0000	   3.2986	   1.1219	   1.0078	   0.4901
17840000000.0000	   3.3958	   1.1231	   0.9768	   0.4735
17920000000.0000	   3.3863	   1.0948	   0.9760	   0.4781
18000000000.0000	   3.4420	   1.1606	   0.9664	   0.4481
