frequency	e'	e''	u'	u''
4560000000.0000	   3.2518	   1.0659	   0.5194	   0.2249
4640000000.0000	   3.2349	   1.0608	   0.5408	   0.2234
4720000000.0000	   3.2094	   1.0535	   0.5629	   0.2284
4800000000.0000	   3.1933	   1.0570	   0.5810	   0.2263
4880000000.0000	   3.1749	   1.0456	   0.5972	   0.2313
4960000000.0000	   3.1554	   1.0511	   0.6135	   0.2290
5040000000.0000	   3.1478	   1.0431	   0.6231	   0.2319
5120000000.0000	   3.1283	   1.0441	   0.6411	   0.2358
5200000000.0000	   3.1192	   1.0484	   0.6491	   0.2303
5280000000.0000	   3.1091	   1.0435	   0.6589	   0.2330
5360000000.0000	   3.1002	   1.0509	   0.6664	   0.2262
5440000000.0000	   3.0921	   1.0508	   0.6677	   0.2231
5520000000.0000	   3.0845	   1.0595	   0.6761	   0.2223
5600000000.0000	   3.0849	   1.0646	   0.6755	   0.2155
5680000000.0000	   3.0756	   1.0610	   0.6827	   0.2122
5760000000.0000	   3.0712	   1.0751	   0.6814	   0.2021
5840000000.0000	   3.0649	   1.0783	   0.6830	   0.1977
5920000000.0000	   3.0698	   1.0879	   0.6873	   0.1874
6000000000.0000	   3.0623	   1.0849	   0.6855	   0.1798
6080000000.0000	   3.0576	   1.0988	   0.6887	   0.1688
6160000000.0000	   3.0617	   1.1003	   0.6881	   0.1639
6240000000.0000	   3.0528	   1.1040	   0.6939	   0.1538
6320000000.0000	   3.0544	   1.1099	   0.6936	   0.1418
6400000000.0000	   3.0480	   1.1086	   0.6940	   0.1380
6480000000.0000	   3.0438	   1.1151	   0.7006	   0.1269
6560000000.0000	   3.0401	   1.1127	   0.7022	   0.1207
6640000000.0000	   3.0316	   1.1235	   0.7069	   0.1123
6720000000.0000	   3.0347	   1.1239	   0.7076	   0.1054
6800000000.0000	   3.0266	   1.1229	   0.7123	   0.1024
6880000000.0000	   3.0192	   1.1270	   0.7173	   0.0935
6960000000.0000	   3.0140	   1.1242	   0.7214	   0.0903
7040000000.0000	   3.0099	   1.1285	   0.7259	   0.0831
7120000000.0000	   3.0025	   1.1217	   0.7283	   0.0804
7200000000.0000	   3.0003	   1.1244	   0.7353	   0.0763
7280000000.0000	   2.9939	   1.1161	   0.7379	   0.0734
7360000000.0000	   2.9813	   1.1160	   0.7452	   0.0699
7440000000.0000	   2.9824	   1.1160	   0.7460	   0.0677
7520000000.0000	   2.9715	   1.1098	   0.7529	   0.0682
7600000000.0000	   2.9691	   1.1109	   0.7575	   0.0640
7680000000.0000	   2.9591	   1.1018	   0.7621	   0.0659
7760000000.0000	   2.9526	   1.1076	   0.7696	   0.0642
7840000000.0000	   2.9518	   1.0963	   0.7727	   0.0642
7920000000.0000	   2.9365	   1.0984	   0.7799	   0.0653
8000000000.0000	   2.9350	   1.1011	   0.7839	   0.0634
8080000000.0000	   2.9262	   1.0946	   0.7889	   0.0664
8160000000.0000	   2.9171	   1.0990	   0.7944	   0.0658
8240000000.0000	   2.9130	   1.0967	   0.7978	   0.0689
8320000000.0000	   2.9027	   1.1007	   0.8070	   0.0685
8400000000.0000	   2.8977	   1.0997	   0.8100	   0.0668
8480000000.0000	   2.8857	   1.1027	   0.8142	   0.0685
8560000000.0000	   2.8775	   1.1090	   0.8176	   0.0707
8640000000.0000	   2.8662	   1.1086	   0.8238	   0.0710
8720000000.0000	   2.8561	   1.1220	   0.8295	   0.0684
8800000000.0000	   2.8456	   1.1270	   0.8331	   0.0699
8880000000.0000	   2.8385	   1.1396	   0.8369	   0.0679
8960000000.0000	   2.8269	   1.1408	   0.8416	   0.0684
9040000000.0000	   2.8161	   1.1597	   0.8481	   0.0633
9120000000.0000	   2.8117	   1.1669	   0.8489	   0.0616
9200000000.0000	   2.7937	   1.1785	   0.8556	   0.0583
9280000000.0000	   2.7900	   1.1930	   0.8578	   0.0555
9360000000.0000	   2.7774	   1.2028	   0.8633	   0.0540
9440000000.0000	   2.7668	   1.2209	   0.8661	   0.0471
9520000000.0000	   2.7548	   1.2286	   0.8694	   0.0441
9600000000.0000	   2.7407	   1.2451	   0.8732	   0.0404
9680000000.0000	   2.7390	   1.2518	   0.8738	   0.0377
9760000000.0000	   2.7203	   1.2569	   0.8801	   0.0383
9840000000.0000	   2.7039	   1.2713	   0.8829	   0.0319
9920000000.0000	   2.6899	   1.2723	   0.8872	   0.0330
10000000000.0000	   2.6790	   1.2880	   0.8923	   0.0287
10080000000.0000	   2.6721	   1.2810	   0.8939	   0.0308
10160000000.0000	   2.6505	   1.2907	   0.9008	   0.0293
10240000000.0000	   2.6379	   1.2903	   0.9010	   0.0296
10320000000.0000	   2.6175	   1.2891	   0.9076	   0.0328
10400000000.0000	   2.6017	   1.2914	   0.9112	   0.0334
10480000000.0000	   2.5832	   1.2806	   0.9151	   0.0378
10560000000.0000	   2.5632	   1.2833	   0.9227	   0.0415
10640000000.0000	   2.5394	   1.2771	   0.9257	   0.0459
10720000000.0000	   2.5261	   1.2711	   0.9292	   0.0510
10800000000.0000	   2.5000	   1.2594	   0.9341	   0.0571
10880000000.0000	   2.4790	   1.2545	   0.9376	   0.0611
10960000000.0000	   2.4620	   1.2407	   0.9396	   0.0682
11040000000.0000	   2.4354	   1.2294	   0.9426	   0.0743
11120000000.0000	   2.4253	   1.2155	   0.9420	   0.0781
11200000000.0000	   2.3978	   1.2007	   0.9451	   0.0874
11280000000.0000	   2.3852	   1.1968	   0.9431	   0.0879
11360000000.0000	   2.3762	   1.1754	   0.9424	   0.0961
11440000000.0000	   2.3556	   1.1720	   0.9443	   0.0980
11520000000.0000	   2.3570	   1.1564	   0.9372	   0.1015
11600000000.0000	   2.3369	   1.1451	   0.9403	   0.1079
11680000000.0000	   2.3377	   1.1519	   0.9339	   0.1067
11760000000.0000	   2.3191	   1.1265	   0.9278	   0.1184
11840000000.0000	   2.2998	   1.1377	   0.9208	   0.1123
11920000000.0000	   2.3049	   1.1092	   0.8986	   0.1097
12000000000.0000	   2.2941	   1.0766	   0.8969	   0.0941
12080000000.0000	   2.3206	   1.0797	   0.9029	   0.0767
12160000000.0000	   2.3260	   1.0786	   0.9063	   0.0788
12240000000.0000	   2.3267	   1.0899	   0.9097	   0.0748
12320000000.0000	   2.3330	   1.0877	   0.9066	   0.0743
12400000000.0000	   2.3250	   1.0887	   0.9082	   0.0735
12480000000.0000	   2.3268	   1.0948	   0.9050	   0.0674
12560000000.0000	   2.3246	   1.0899	   0.9039	   0.0681
12640000000.0000	   2.3200	   1.0938	   0.9039	   0.0622
12720000000.0000	   2.3224	   1.0925	   0.9013	   0.0586
12800000000.0000	   2.3203	   1.0937	   0.9013	   0.0575
12880000000.0000	   2.3135	   1.0940	   0.9030	   0.0528
12960000000.0000	   2.3160	   1.0953	   0.9018	   0.0489
13040000000.0000	   2.3080	   1.0897	   0.9035	   0.0468
13120000000.0000	   2.3096	   1.0985	   0.9030	   0.0393
13200000000.0000	   2.3088	   1.0843	   0.9017	   0.0417
13280000000.0000	   2.2934	   1.0913	   0.9058	   0.0350
13360000000.0000	   2.3076	   1.0942	   0.9002	   0.0321
13440000000.0000	   2.2945	   1.0853	   0.9038	   0.0338
13520000000.0000	   2.3041	   1.0961	   0.9025	   0.0268
13600000000.0000	   2.3111	   1.0774	   0.9002	   0.0305
13680000000.0000	   2.2989	   1.0811	   0.9049	   0.0253
13760000000.0000	   2.3174	   1.0765	   0.8995	   0.0241
13840000000.0000	   2.3104	   1.0643	   0.9028	   0.0263
13920000000.0000	   2.3234	   1.0711	   0.9000	   0.0224
14000000000.0000	   2.3270	   1.0550	   0.8977	   0.0284
14080000000.0000	   2.3253	   1.0652	   0.8965	   0.0241
14160000000.0000	   2.3383	   1.0553	   0.8900	   0.0256
14240000000.0000	   2.3300	   1.0527	   0.8916	   0.0252
14320000000.0000	   2.3439	   1.0416	   0.8868	   0.0236
14400000000.0000	   2.3450	   1.0288	   0.8899	   0.0250
14480000000.0000	   2.3501	   1.0278	   0.8913	   0.0268
14560000000.0000	   2.3493	   1.0245	   0.8920	   0.0304
14640000000.0000	   2.3445	   1.0236	   0.8886	   0.0333
14720000000.0000	   2.3389	   1.0093	   0.8833	   0.0377
14800000000.0000	   2.3306	   1.0060	   0.8834	   0.0345
14880000000.0000	   2.3319	   0.9905	   0.8808	   0.0350
14960000000.0000	   2.3245	   0.9920	   0.8851	   0.0327
15040000000.0000	   2.3354	   0.9818	   0.8830	   0.0329
15120000000.0000	   2.3212	   0.9776	   0.8867	   0.0352
15200000000.0000	   2.3269	   0.9874	   0.8875	   0.0294
15280000000.0000	   2.3217	   0.9746	   0.8873	   0.0341
15360000000.0000	   2.3107	   0.9887	   0.8914	   0.0279
15440000000.0000	   2.3168	   0.9830	   0.8885	   0.0294
15520000000.0000	   2.3000	   0.9870	   0.8938	   0.0264
15600000000.0000	   2.3085	   0.9976	   0.8916	   0.0219
15680000000.0000	   2.2926	   0.9863	   0.8942	   0.0241
15760000000.0000	   2.2909	   1.0115	   0.8964	   0.0143
15840000000.0000	   2.2948	   0.9988	   0.8920	   0.0170
15920000000.0000	   2.2775	   1.0097	   0.8979	   0.0117
16000000000.0000	   2.2920	   1.0168	   0.8935	   0.0088
16080000000.0000	   2.2738	   1.0125	   0.8979	   0.0082
16160000000.0000	   2.2837	   1.0273	   0.8948	   0.0018
16240000000.0000	   2.2840	   1.0181	   0.8943	   0.0054
16320000000.0000	   2.2800	   1.0266	   0.8961	  -0.0003
16400000000.0000	   2.2856	   1.0198	   0.8950	  -0.0002
16480000000.0000	   2.2790	   1.0189	   0.8950	  -0.0011
16560000000.0000	   2.2884	   1.0196	   0.8938	  -0.0020
16640000000.0000	   2.2881	   1.0105	   0.8942	  -0.0003
16720000000.0000	   2.2877	   1.0069	   0.8938	  -0.0014
16800000000.0000	   2.2871	   0.9989	   0.8933	   0.0008
16880000000.0000	   2.2863	   0.9934	   0.8937	   0.0012
16960000000.0000	   2.2920	   0.9799	   0.8935	   0.0034
17040000000.0000	   2.2880	   0.9793	   0.8944	   0.0034
17120000000.0000	   2.2914	   0.9629	   0.8938	   0.0081
17200000000.0000	   2.2823	   0.9625	   0.8962	   0.0068
17280000000.0000	   2.2955	   0.9533	   0.8922	   0.0095
17360000000.0000	   2.2840	   0.9432	   0.8971	   0.0119
17440000000.0000	   2.2903	   0.9492	   0.8955	   0.0113
17520000000.0000	   2.2869	   0.9337	   0.8967	   0.0152
17600000000.0000	   2.2827	   0.9402	   0.8976	   0.0124
17680000000.0000	   2.2921	   0.9287	   0.8946	   0.0167
17760000000.0000	   2.2780	   0.9341	   0.8995	   0.0149
17840000000.0000	   2.2914	   0.9365	   0.8945	   0.0143
17920000000.0000	   2.2798	   0.9277	   0.8985	   0.0167
18000000000.0000	   2.2851	   0.9480	   0.8968	   0.0116
