frequency	e'	e''	u'	u''
12640000000.0000	   3.5435	   2.8844	   1.4816	   0.1968
12720000000.0000	   3.5740	   2.8294	   1.4677	   0.2113
12800000000.0000	   3.6010	   2.7736	   1.4550	   0.2273
12880000000.0000	   3.6298	   2.7296	   1.4416	   0.2331
12960000000.0000	   3.6770	   2.6866	   1.4226	   0.2421
13040000000.0000	   3.7020	   2.6365	   1.4112	   0.2493
13120000000.0000	   3.7462	   2.6288	   1.3928	   0.2454
13200000000.0000	   3.7977	   2.5753	   1.3756	   0.2560
13280000000.0000	   3.8078	   2.5656	   1.3675	   0.2495
13360000000.0000	   3.8857	   2.5569	   1.3423	   0.2496
13440000000.0000	   3.8938	   2.5198	   1.3383	   0.2540
13520000000.0000	   3.9570	   2.5444	   1.3193	   0.2416
13600000000.0000	   4.0095	   2.4946	   1.3048	   0.2513
13680000000.0000	   4.0271	   2.5132	   1.2999	   0.2394
13760000000.0000	   4.1093	   2.4924	   1.2782	   0.2406
13840000000.0000	   4.1207	   2.4703	   1.2761	   0.2417
13920000000.0000	   4.1902	   2.4907	   1.2588	   0.2338
14000000000.0000	   4.2249	   2.4494	   1.2499	   0.2430
14080000000.0000	   4.2521	   2.4793	   1.2399	   0.2325
14160000000.0000	   4.3153	   2.4492	   1.2231	   0.2373
14240000000.0000	   4.3135	   2.4442	   1.2218	   0.2347
14320000000.0000	   4.3833	   2.4411	   1.2054	   0.2311
14400000000.0000	   4.3978	   2.4191	   1.2051	   0.2317
14480000000.0000	   4.4201	   2.4238	   1.2020	   0.2299
14560000000.0000	   4.4231	   2.4053	   1.2019	   0.2348
14640000000.0000	   4.4270	   2.3924	   1.1968	   0.2391
14720000000.0000	   4.4323	   2.3534	   1.1904	   0.2474
14800000000.0000	   4.4378	   2.3422	   1.1866	   0.2452
14880000000.0000	   4.4611	   2.3032	   1.1799	   0.2494
14960000000.0000	   4.4389	   2.3113	   1.1863	   0.2450
15040000000.0000	   4.4871	   2.2981	   1.1765	   0.2455
15120000000.0000	   4.4551	   2.2821	   1.1841	   0.2486
15200000000.0000	   4.4805	   2.3115	   1.1794	   0.2390
15280000000.0000	   4.4797	   2.2709	   1.1790	   0.2482
15360000000.0000	   4.4531	   2.3093	   1.1844	   0.2372
15440000000.0000	   4.4937	   2.2951	   1.1750	   0.2405
15520000000.0000	   4.4426	   2.3029	   1.1855	   0.2362
15600000000.0000	   4.4985	   2.3350	   1.1730	   0.2284
15680000000.0000	   4.4687	   2.2948	   1.1782	   0.2360
15760000000.0000	   4.4748	   2.3610	   1.1762	   0.2191
15840000000.0000	   4.5067	   2.3290	   1.1672	   0.2263
15920000000.0000	   4.4758	   2.3657	   1.1738	   0.2165
16000000000.0000	   4.5428	   2.3820	   1.1579	   0.2132
16080000000.0000	   4.5089	   2.3611	   1.1637	   0.2163
16160000000.0000	   4.5426	   2.4167	   1.1545	   0.2031
16240000000.0000	   4.5698	   2.3937	   1.1484	   0.2096
16320000000.0000	   4.5786	   2.4297	   1.1460	   0.1999
16400000000.0000	   4.6249	   2.4109	   1.1350	   0.2027
16480000000.0000	   4.6194	   2.4192	   1.1340	   0.2018
16560000000.0000	   4.6645	   2.4318	   1.1248	   0.1992
16640000000.0000	   4.6815	   2.4154	   1.1206	   0.2031
16720000000.0000	   4.7069	   2.4188	   1.1135	   0.2011
16800000000.0000	   4.7204	   2.4042	   1.1088	   0.2050
16880000000.0000	   4.7367	   2.4018	   1.1044	   0.2058
16960000000.0000	   4.7573	   2.3813	   1.0995	   0.2085
17040000000.0000	   4.7688	   2.3833	   1.0953	   0.2078
17120000000.0000	   4.7871	   2.3460	   1.0906	   0.2158
17200000000.0000	   4.7695	   2.3507	   1.0922	   0.2142
17280000000.0000	   4.8175	   2.3323	   1.0805	   0.2184
17360000000.0000	   4.7750	   2.3126	   1.0891	   0.2219
17440000000.0000	   4.8019	   2.3428	   1.0819	   0.2164
17520000000.0000	   4.7917	   2.2789	   1.0824	   0.2287
17600000000.0000	   4.7706	   2.3188	   1.0845	   0.2201
17680000000.0000	   4.8111	   2.2805	   1.0749	   0.2283
17760000000.0000	   4.7546	   2.2854	   1.0862	   0.2263
17840000000.0000	   4.8026	   2.2963	   1.0738	   0.2239
17920000000.0000	   4.7729	   2.2427	   1.0786	   0.2339
18000000000.0000	   4.7669	   2.3096	   1.0789	   0.2204
