frequency	e'	e''	u'	u''
2000000000.0000	  21.5437	  21.0937	   1.2300	   0.0218
2080000000.0000	  21.1064	  20.8027	   1.2234	   0.0206
2160000000.0000	  20.7746	  20.6197	   1.2296	   0.0062
2240000000.0000	  20.4781	  20.3548	   1.2285	  -0.0001
2320000000.0000	  20.1024	  20.1522	   1.2286	  -0.0131
2400000000.0000	  19.8765	  19.9756	   1.2244	  -0.0236
2480000000.0000	  19.5338	  19.7534	   1.2186	  -0.0263
2560000000.0000	  19.3133	  19.6217	   1.2177	  -0.0414
2640000000.0000	  19.0162	  19.4001	   1.2049	  -0.0366
2720000000.0000	  18.7655	  19.3125	   1.2112	  -0.0483
2800000000.0000	  18.5748	  19.1372	   1.2004	  -0.0516
2880000000.0000	  18.2839	  19.0220	   1.2007	  -0.0553
2960000000.0000	  18.1393	  18.9484	   1.1951	  -0.0657
3040000000.0000	  17.8904	  18.7638	   1.1923	  -0.0632
3120000000.0000	  17.6725	  18.7422	   1.1923	  -0.0745
3200000000.0000	  17.4605	  18.5528	   1.1806	  -0.0723
3280000000.0000	  17.1823	  18.5577	   1.1876	  -0.0720
3360000000.0000	  17.0621	  18.4488	   1.1775	  -0.0815
3440000000.0000	  16.7305	  18.2848	   1.1746	  -0.0736
3520000000.0000	  16.5185	  18.2980	   1.1739	  -0.0773
3600000000.0000	  16.3044	  18.1190	   1.1696	  -0.0751
3680000000.0000	  16.0348	  18.0606	   1.1703	  -0.0783
3760000000.0000	  15.8262	  17.9110	   1.1598	  -0.0786
3840000000.0000	  15.5192	  17.8177	   1.1621	  -0.0761
3920000000.0000	  15.3187	  17.7678	   1.1587	  -0.0819
4000000000.0000	  15.0778	  17.6261	   1.1586	  -0.0835
4080000000.0000	  14.7795	  17.5666	   1.1604	  -0.0847
4160000000.0000	  14.5079	  17.4889	   1.1629	  -0.0879
4240000000.0000	  14.2488	  17.4583	   1.1686	  -0.0905
4320000000.0000	  13.9928	  17.3282	   1.1699	  -0.0929
4400000000.0000	  13.7146	  17.2816	   1.1759	  -0.0969
4480000000.0000	  13.4481	  17.1560	   1.1770	  -0.0974
4560000000.0000	  13.1300	  17.0874	   1.1847	  -0.1002
4640000000.0000	  12.8905	  17.0230	   1.1879	  -0.1033
4720000000.0000	  12.5801	  16.9130	   1.1956	  -0.1037
4800000000.0000	  12.3013	  16.9092	   1.2013	  -0.1106
4880000000.0000	  12.0726	  16.7976	   1.2062	  -0.1118
4960000000.0000	  11.7728	  16.7855	   1.2119	  -0.1206
5040000000.0000	  11.5980	  16.7193	   1.2117	  -0.1226
5120000000.0000	  11.3180	  16.6474	   1.2188	  -0.1258
5200000000.0000	  11.1341	  16.6368	   1.2177	  -0.1345
5280000000.0000	  10.9082	  16.5289	   1.2212	  -0.1346
5360000000.0000	  10.7014	  16.5571	   1.2215	  -0.1455
5440000000.0000	  10.5378	  16.4971	   1.2186	  -0.1498
5520000000.0000	  10.3437	  16.4962	   1.2184	  -0.1561
5600000000.0000	  10.2102	  16.4523	   1.2125	  -0.1604
5680000000.0000	  10.0207	  16.4100	   1.2138	  -0.1662
5760000000.0000	   9.8928	  16.4150	   1.2053	  -0.1733
5840000000.0000	   9.7237	  16.3678	   1.2033	  -0.1780
5920000000.0000	   9.5866	  16.3718	   1.1993	  -0.1853
6000000000.0000	   9.4827	  16.3482	   1.1920	  -0.1927
6080000000.0000	   9.2741	  16.3238	   1.1890	  -0.1996
6160000000.0000	   9.2249	  16.3436	   1.1806	  -0.2044
6240000000.0000	   9.0136	  16.2917	   1.1818	  -0.2135
6320000000.0000	   8.9110	  16.3011	   1.1731	  -0.2217
6400000000.0000	   8.7279	  16.2473	   1.1711	  -0.2268
6480000000.0000	   8.5911	  16.2606	   1.1676	  -0.2369
6560000000.0000	   8.4955	  16.1831	   1.1628	  -0.2405
6640000000.0000	   8.2543	  16.1421	   1.1630	  -0.2500
6720000000.0000	   8.1318	  16.0792	   1.1599	  -0.2534
6800000000.0000	   7.9002	  16.0529	   1.1616	  -0.2638
6880000000.0000	   7.7782	  15.9464	   1.1597	  -0.2677
6960000000.0000	   7.5680	  15.8452	   1.1630	  -0.2737
7040000000.0000	   7.3885	  15.7966	   1.1623	  -0.2821
7120000000.0000	   7.2542	  15.6309	   1.1637	  -0.2836
7200000000.0000	   7.0207	  15.5391	   1.1688	  -0.2920
7280000000.0000	   6.9067	  15.3777	   1.1704	  -0.2929
7360000000.0000	   6.6749	  15.2255	   1.1781	  -0.3005
7440000000.0000	   6.5935	  15.1034	   1.1769	  -0.3023
7520000000.0000	   6.4001	  14.8761	   1.1876	  -0.3045
7600000000.0000	   6.2926	  14.7743	   1.1879	  -0.3104
7680000000.0000	   6.2236	  14.5445	   1.1944	  -0.3072
7760000000.0000	   6.0505	  14.3803	   1.2025	  -0.3114
7840000000.0000	   5.9994	  14.2303	   1.2059	  -0.3119
7920000000.0000	   5.8261	  14.0355	   1.2168	  -0.3149
8000000000.0000	   5.7573	  13.9282	   1.2183	  -0.3165
8080000000.0000	   5.6346	  13.6972	   1.2307	  -0.3148
8160000000.0000	   5.5065	  13.5936	   1.2357	  -0.3204
8240000000.0000	   5.4458	  13.4212	   1.2422	  -0.3170
8320000000.0000	   5.3199	  13.2418	   1.2539	  -0.3195
8400000000.0000	   5.2282	  13.1027	   1.2590	  -0.3215
8480000000.0000	   5.0760	  12.9456	   1.2703	  -0.3253
8560000000.0000	   5.0042	  12.8230	   1.2746	  -0.3245
8640000000.0000	   4.9119	  12.6745	   1.2831	  -0.3266
8720000000.0000	   4.7799	  12.5120	   1.2939	  -0.3288
8800000000.0000	   4.6601	  12.4025	   1.3010	  -0.3336
8880000000.0000	   4.5571	  12.2851	   1.3075	  -0.3359
8960000000.0000	   4.4797	  12.1573	   1.3144	  -0.3378
9040000000.0000	   4.3479	  12.0567	   1.3215	  -0.3449
9120000000.0000	   4.2791	  11.9530	   1.3255	  -0.3466
9200000000.0000	   4.1681	  11.8477	   1.3312	  -0.3530
9280000000.0000	   4.1157	  11.7759	   1.3318	  -0.3536
9360000000.0000	   3.9978	  11.6263	   1.3441	  -0.3575
9440000000.0000	   3.8914	  11.6229	   1.3406	  -0.3696
9520000000.0000	   3.9100	  11.4900	   1.3415	  -0.3633
9600000000.0000	   3.7867	  11.4287	   1.3443	  -0.3721
9680000000.0000	   3.7957	  11.3808	   1.3397	  -0.3701
9760000000.0000	   3.7058	  11.2519	   1.3488	  -0.3741
9840000000.0000	   3.6785	  11.2123	   1.3425	  -0.3775
9920000000.0000	   3.6514	  11.0768	   1.3492	  -0.3742
10000000000.0000	   3.5765	  11.0518	   1.3476	  -0.3829
10080000000.0000	   3.6178	  10.9926	   1.3433	  -0.3794
10160000000.0000	   3.5323	  10.8712	   1.3517	  -0.3835
10240000000.0000	   3.5430	  10.8444	   1.3437	  -0.3838
10320000000.0000	   3.5039	  10.7100	   1.3526	  -0.3832
10400000000.0000	   3.4680	  10.6611	   1.3514	  -0.3868
10480000000.0000	   3.4725	  10.5657	   1.3533	  -0.3852
10560000000.0000	   3.3984	  10.4174	   1.3673	  -0.3873
10640000000.0000	   3.3889	  10.3253	   1.3687	  -0.3865
10720000000.0000	   3.3407	  10.2369	   1.3760	  -0.3895
10800000000.0000	   3.3229	  10.1107	   1.3832	  -0.3873
10880000000.0000	   3.2615	  10.0270	   1.3895	  -0.3930
10960000000.0000	   3.2646	   9.9021	   1.3978	  -0.3878
11040000000.0000	   3.1830	   9.8015	   1.4077	  -0.3953
11120000000.0000	   3.1706	   9.7367	   1.4106	  -0.3973
11200000000.0000	   3.1335	   9.5642	   1.4278	  -0.3920
11280000000.0000	   3.0519	   9.5235	   1.4310	  -0.4030
11360000000.0000	   3.0616	   9.3857	   1.4439	  -0.3963
11440000000.0000	   2.9418	   9.2838	   1.4597	  -0.4069
11520000000.0000	   2.9740	   9.2210	   1.4600	  -0.4007
11600000000.0000	   2.8986	   9.0721	   1.4819	  -0.4023
11680000000.0000	   2.8673	   9.0281	   1.4853	  -0.4025
11760000000.0000	   2.9626	   8.8377	   1.4983	  -0.3730
11840000000.0000	   2.8810	   8.8002	   1.4982	  -0.3788
11920000000.0000	   3.0381	   8.8676	   1.4626	  -0.3593
12000000000.0000	   2.9746	   8.8652	   1.4514	  -0.3806
12080000000.0000	   2.7632	   8.9256	   1.4552	  -0.4267
12160000000.0000	   2.7443	   8.7863	   1.4766	  -0.4231
12240000000.0000	   2.6484	   8.6937	   1.4927	  -0.4313
12320000000.0000	   2.6714	   8.6287	   1.4972	  -0.4231
12400000000.0000	   2.6438	   8.5206	   1.5114	  -0.4198
12480000000.0000	   2.6429	   8.4861	   1.5088	  -0.4173
12560000000.0000	   2.6551	   8.4162	   1.5139	  -0.4097
12640000000.0000	   2.6330	   8.3560	   1.5169	  -0.4097
12720000000.0000	   2.6354	   8.3421	   1.5120	  -0.4098
12800000000.0000	   2.6506	   8.2742	   1.5162	  -0.4013
12880000000.0000	   2.6224	   8.2257	   1.5175	  -0.4045
12960000000.0000	   2.6420	   8.2082	   1.5122	  -0.4008
13040000000.0000	   2.6400	   8.1372	   1.5165	  -0.3993
13120000000.0000	   2.5996	   8.1339	   1.5115	  -0.4060
13200000000.0000	   2.6606	   8.0898	   1.5076	  -0.3934
13280000000.0000	   2.6011	   8.0374	   1.5108	  -0.4025
13360000000.0000	   2.6289	   8.0815	   1.4956	  -0.4005
13440000000.0000	   2.6389	   7.9790	   1.5043	  -0.3936
13520000000.0000	   2.5976	   8.0284	   1.4928	  -0.4058
13600000000.0000	   2.6869	   7.9941	   1.4869	  -0.3914
13680000000.0000	   2.6105	   7.9547	   1.4915	  -0.4048
13760000000.0000	   2.6743	   8.0050	   1.4729	  -0.4001
13840000000.0000	   2.6874	   7.9270	   1.4798	  -0.3966
13920000000.0000	   2.6787	   7.9851	   1.4660	  -0.4032
14000000000.0000	   2.7631	   7.9416	   1.4621	  -0.3879
14080000000.0000	   2.6982	   7.9533	   1.4581	  -0.3999
14160000000.0000	   2.7728	   7.9935	   1.4412	  -0.3924
14240000000.0000	   2.7585	   7.9203	   1.4472	  -0.3916
14320000000.0000	   2.7631	   7.9596	   1.4354	  -0.3971
14400000000.0000	   2.7771	   7.8982	   1.4418	  -0.3967
14480000000.0000	   2.7674	   7.8619	   1.4468	  -0.3991
14560000000.0000	   2.8051	   7.7983	   1.4519	  -0.3891
14640000000.0000	   2.8471	   7.7634	   1.4500	  -0.3776
14720000000.0000	   2.9081	   7.7267	   1.4455	  -0.3653
14800000000.0000	   2.8968	   7.7158	   1.4415	  -0.3686
14880000000.0000	   2.9368	   7.6900	   1.4376	  -0.3637
14960000000.0000	   2.8867	   7.6162	   1.4501	  -0.3697
15040000000.0000	   2.9055	   7.6277	   1.4459	  -0.3710
15120000000.0000	   2.8934	   7.5255	   1.4611	  -0.3665
15200000000.0000	   2.8419	   7.5425	   1.4605	  -0.3787
15280000000.0000	   2.8825	   7.4688	   1.4675	  -0.3671
15360000000.0000	   2.7864	   7.4346	   1.4779	  -0.3815
15440000000.0000	   2.8153	   7.4290	   1.4763	  -0.3758
15520000000.0000	   2.7419	   7.3413	   1.4935	  -0.3821
15600000000.0000	   2.7123	   7.3886	   1.4870	  -0.3915
15680000000.0000	   2.7303	   7.2967	   1.4988	  -0.3808
15760000000.0000	   2.6167	   7.3104	   1.5032	  -0.4010
15840000000.0000	   2.6596	   7.3012	   1.4994	  -0.3902
15920000000.0000	   2.5707	   7.2447	   1.5142	  -0.3999
16000000000.0000	   2.5770	   7.2995	   1.5023	  -0.4009
16080000000.0000	   2.5502	   7.2061	   1.5172	  -0.3955
16160000000.0000	   2.4726	   7.2526	   1.5118	  -0.4094
16240000000.0000	   2.5045	   7.2278	   1.5122	  -0.3972
16320000000.0000	   2.4401	   7.2132	   1.5148	  -0.4053
16400000000.0000	   2.4640	   7.2139	   1.5076	  -0.3974
16480000000.0000	   2.4330	   7.1809	   1.5113	  -0.3947
16560000000.0000	   2.4262	   7.1966	   1.5042	  -0.3952
16640000000.0000	   2.4385	   7.1572	   1.5038	  -0.3858
16720000000.0000	   2.4250	   7.1500	   1.4988	  -0.3849
16800000000.0000	   2.4388	   7.1174	   1.4963	  -0.3761
16880000000.0000	   2.4351	   7.0892	   1.4943	  -0.3727
16960000000.0000	   2.4543	   7.0562	   1.4905	  -0.3671
17040000000.0000	   2.4420	   7.0279	   1.4888	  -0.3655
17120000000.0000	   2.4824	   6.9867	   1.4863	  -0.3542
17200000000.0000	   2.4576	   6.9370	   1.4893	  -0.3560
17280000000.0000	   2.4771	   6.9385	   1.4810	  -0.3520
17360000000.0000	   2.4756	   6.8370	   1.4934	  -0.3467
17440000000.0000	   2.4532	   6.8388	   1.4886	  -0.3504
17520000000.0000	   2.4898	   6.7647	   1.4927	  -0.3397
17600000000.0000	   2.4370	   6.7279	   1.4975	  -0.3482
17680000000.0000	   2.4844	   6.7164	   1.4900	  -0.3382
17760000000.0000	   2.4523	   6.6142	   1.5066	  -0.3388
17840000000.0000	   2.4481	   6.6356	   1.4978	  -0.3420
17920000000.0000	   2.4719	   6.5368	   1.5096	  -0.3316
18000000000.0000	   2.4114	   6.5270	   1.5124	  -0.3434
