frequency	e'	e''	u'	u''
14560000000.0000	   1.8589	   2.0953	   1.8276	   0.1495
14640000000.0000	   1.8902	   2.0448	   1.8096	   0.1895
14720000000.0000	   1.9182	   2.0071	   1.7868	   0.2158
14800000000.0000	   1.9541	   1.9716	   1.7606	   0.2367
14880000000.0000	   1.9880	   1.9313	   1.7387	   0.2546
14960000000.0000	   2.0109	   1.9130	   1.7202	   0.2599
15040000000.0000	   2.0571	   1.8896	   1.6946	   0.2725
15120000000.0000	   2.0681	   1.8721	   1.6846	   0.2740
15200000000.0000	   2.1062	   1.8784	   1.6577	   0.2674
15280000000.0000	   2.1282	   1.8538	   1.6471	   0.2745
15360000000.0000	   2.1373	   1.8768	   1.6334	   0.2537
15440000000.0000	   2.1756	   1.8682	   1.6145	   0.2556
15520000000.0000	   2.1596	   1.8810	   1.6171	   0.2349
15600000000.0000	   2.1999	   1.9099	   1.5941	   0.2195
15680000000.0000	   2.1936	   1.8972	   1.6006	   0.2147
15760000000.0000	   2.1927	   1.9504	   1.5925	   0.1813
15840000000.0000	   2.2159	   1.9494	   1.5862	   0.1809
15920000000.0000	   2.1855	   1.9834	   1.5986	   0.1521
16000000000.0000	   2.2152	   2.0205	   1.5855	   0.1388
16080000000.0000	   2.1836	   2.0214	   1.6076	   0.1311
16160000000.0000	   2.1690	   2.0895	   1.6073	   0.1040
16240000000.0000	   2.1579	   2.0997	   1.6166	   0.1081
16320000000.0000	   2.0926	   2.1380	   1.6326	   0.0867
16400000000.0000	   2.0632	   2.1448	   1.6348	   0.0845
16480000000.0000	   1.9962	   2.1290	   1.6585	   0.0775
16560000000.0000	   1.9587	   2.1263	   1.6713	   0.0639
16640000000.0000	   1.9255	   2.0856	   1.6956	   0.0686
16720000000.0000	   1.8776	   2.0551	   1.7238	   0.0650
16800000000.0000	   1.8461	   2.0186	   1.7525	   0.0730
16880000000.0000	   1.8106	   1.9692	   1.7898	   0.0863
16960000000.0000	   1.7752	   1.9203	   1.8274	   0.0971
17040000000.0000	   1.7466	   1.8674	   1.8645	   0.1224
17120000000.0000	   1.7180	   1.7958	   1.9114	   0.1599
17200000000.0000	   1.6847	   1.7365	   1.9557	   0.1907
17280000000.0000	   1.6756	   1.6620	   1.9911	   0.2482
17360000000.0000	   1.6418	   1.5787	   2.0463	   0.3044
17440000000.0000	   1.6398	   1.5144	   2.0687	   0.3711
17520000000.0000	   1.6306	   1.4129	   2.1046	   0.4652
17600000000.0000	   1.6217	   1.3490	   2.1221	   0.5362
17680000000.0000	   1.6447	   1.2555	   2.1122	   0.6499
17760000000.0000	   1.6363	   1.1728	   2.1175	   0.7438
17840000000.0000	   1.6745	   1.1043	   2.0622	   0.8357
17920000000.0000	   1.6891	   1.0073	   2.0255	   0.9479
18000000000.0000	   1.7210	   0.9568	   1.9574	   1.0054
