frequency	e'	e''	u'	u''
4640000000.0000	   6.8129	   8.8578	   1.0525	   0.1141
4720000000.0000	   6.7209	   8.7382	   1.0578	   0.1188
4800000000.0000	   6.6428	   8.6784	   1.0628	   0.1141
4880000000.0000	   6.5767	   8.5741	   1.0685	   0.1169
4960000000.0000	   6.4731	   8.5180	   1.0771	   0.1128
5040000000.0000	   6.4282	   8.4390	   1.0787	   0.1153
5120000000.0000	   6.3300	   8.3650	   1.0893	   0.1199
5200000000.0000	   6.2687	   8.3131	   1.0906	   0.1164
5280000000.0000	   6.1983	   8.2263	   1.0940	   0.1231
5360000000.0000	   6.1322	   8.1882	   1.0966	   0.1187
5440000000.0000	   6.0802	   8.1186	   1.0921	   0.1206
5520000000.0000	   6.0175	   8.0740	   1.0925	   0.1219
5600000000.0000	   5.9853	   8.0169	   1.0842	   0.1213
5680000000.0000	   5.9293	   7.9466	   1.0847	   0.1223
5760000000.0000	   5.8888	   7.9113	   1.0746	   0.1181
5840000000.0000	   5.8435	   7.8460	   1.0689	   0.1185
5920000000.0000	   5.8151	   7.8114	   1.0645	   0.1134
6000000000.0000	   5.7935	   7.7431	   1.0544	   0.1086
6080000000.0000	   5.7362	   7.7092	   1.0493	   0.1026
6160000000.0000	   5.7449	   7.6614	   1.0389	   0.0998
6240000000.0000	   5.6927	   7.6036	   1.0389	   0.0932
6320000000.0000	   5.6806	   7.5656	   1.0298	   0.0838
6400000000.0000	   5.6443	   7.5076	   1.0249	   0.0813
6480000000.0000	   5.6239	   7.4702	   1.0239	   0.0726
6560000000.0000	   5.6072	   7.3940	   1.0184	   0.0694
6640000000.0000	   5.5542	   7.3505	   1.0182	   0.0634
6720000000.0000	   5.5482	   7.2993	   1.0127	   0.0607
6800000000.0000	   5.5176	   7.2504	   1.0127	   0.0567
6880000000.0000	   5.5028	   7.1927	   1.0105	   0.0522
6960000000.0000	   5.4763	   7.1414	   1.0106	   0.0491
7040000000.0000	   5.4593	   7.1091	   1.0104	   0.0432
7120000000.0000	   5.4365	   7.0367	   1.0092	   0.0428
7200000000.0000	   5.4034	   7.0110	   1.0133	   0.0394
7280000000.0000	   5.3892	   6.9482	   1.0131	   0.0396
7360000000.0000	   5.3374	   6.9083	   1.0192	   0.0377
7440000000.0000	   5.3351	   6.8660	   1.0175	   0.0376
7520000000.0000	   5.2796	   6.8097	   1.0236	   0.0405
7600000000.0000	   5.2612	   6.7834	   1.0244	   0.0377
7680000000.0000	   5.2333	   6.7065	   1.0271	   0.0441
7760000000.0000	   5.1759	   6.6820	   1.0325	   0.0443
7840000000.0000	   5.1659	   6.6251	   1.0335	   0.0473
7920000000.0000	   5.0919	   6.5875	   1.0403	   0.0499
8000000000.0000	   5.0706	   6.5697	   1.0408	   0.0502
8080000000.0000	   5.0138	   6.5176	   1.0462	   0.0554
8160000000.0000	   4.9574	   6.5147	   1.0499	   0.0538
8240000000.0000	   4.9123	   6.4812	   1.0527	   0.0589
8320000000.0000	   4.8303	   6.4618	   1.0632	   0.0594
8400000000.0000	   4.7524	   6.4408	   1.0679	   0.0588
8480000000.0000	   4.6330	   6.4238	   1.0771	   0.0605
8560000000.0000	   4.5186	   6.3950	   1.0837	   0.0654
8640000000.0000	   4.3917	   6.3289	   1.0944	   0.0694
8720000000.0000	   4.2461	   6.2422	   1.1050	   0.0750
8800000000.0000	   4.1279	   6.1320	   1.1128	   0.0826
8880000000.0000	   4.0445	   6.0115	   1.1173	   0.0903
8960000000.0000	   4.0041	   5.8691	   1.1208	   0.1000
9040000000.0000	   3.9644	   5.7694	   1.1247	   0.1034
9120000000.0000	   3.9655	   5.6679	   1.1226	   0.1099
9200000000.0000	   3.9467	   5.5840	   1.1250	   0.1134
9280000000.0000	   3.9608	   5.5246	   1.1208	   0.1181
9360000000.0000	   3.9430	   5.4489	   1.1238	   0.1243
9440000000.0000	   3.9463	   5.4207	   1.1193	   0.1209
9520000000.0000	   3.9644	   5.3396	   1.1139	   0.1282
9600000000.0000	   3.9511	   5.3084	   1.1111	   0.1278
9680000000.0000	   3.9914	   5.2604	   1.1004	   0.1316
9760000000.0000	   3.9851	   5.2052	   1.0998	   0.1354
9840000000.0000	   4.0000	   5.1706	   1.0921	   0.1328
9920000000.0000	   4.0107	   5.1118	   1.0882	   0.1376
10000000000.0000	   4.0246	   5.0993	   1.0832	   0.1339
10080000000.0000	   4.0732	   5.0447	   1.0742	   0.1377
10160000000.0000	   4.0604	   5.0136	   1.0746	   0.1369
10240000000.0000	   4.0950	   4.9789	   1.0651	   0.1361
10320000000.0000	   4.0987	   4.9361	   1.0650	   0.1395
10400000000.0000	   4.1166	   4.9133	   1.0611	   0.1390
10480000000.0000	   4.1346	   4.8633	   1.0587	   0.1431
10560000000.0000	   4.1162	   4.8422	   1.0637	   0.1455
10640000000.0000	   4.1214	   4.8102	   1.0616	   0.1490
10720000000.0000	   4.1316	   4.7924	   1.0615	   0.1536
10800000000.0000	   4.1175	   4.7518	   1.0623	   0.1616
10880000000.0000	   4.1061	   4.7517	   1.0611	   0.1648
10960000000.0000	   4.1040	   4.7125	   1.0573	   0.1764
11040000000.0000	   4.0695	   4.6974	   1.0535	   0.1823
11120000000.0000	   4.0721	   4.6729	   1.0425	   0.1868
11200000000.0000	   4.0232	   4.6239	   1.0366	   0.1958
11280000000.0000	   4.0090	   4.6326	   1.0237	   0.1889
11360000000.0000	   4.0061	   4.5831	   1.0136	   0.1912
11440000000.0000	   3.9536	   4.5852	   1.0107	   0.1811
11520000000.0000	   3.9786	   4.5569	   0.9970	   0.1749
11600000000.0000	   3.9219	   4.5363	   0.9993	   0.1694
11680000000.0000	   3.9178	   4.5568	   0.9926	   0.1565
11760000000.0000	   3.8992	   4.4730	   0.9889	   0.1645
11840000000.0000	   3.8374	   4.4923	   0.9860	   0.1480
11920000000.0000	   3.9097	   4.4565	   0.9594	   0.1408
12000000000.0000	   3.9037	   4.4291	   0.9570	   0.1173
12080000000.0000	   3.9171	   4.5230	   0.9644	   0.0834
12160000000.0000	   3.8862	   4.5089	   0.9754	   0.0797
12240000000.0000	   3.8298	   4.5385	   0.9865	   0.0678
12320000000.0000	   3.8254	   4.5191	   0.9889	   0.0649
12400000000.0000	   3.7793	   4.5103	   0.9977	   0.0603
12480000000.0000	   3.7649	   4.5080	   0.9989	   0.0525
12560000000.0000	   3.7457	   4.4832	   1.0027	   0.0514
12640000000.0000	   3.7102	   4.4726	   1.0081	   0.0451
12720000000.0000	   3.7059	   4.4676	   1.0087	   0.0404
12800000000.0000	   3.6863	   4.4479	   1.0129	   0.0398
12880000000.0000	   3.6603	   4.4402	   1.0187	   0.0333
12960000000.0000	   3.6620	   4.4207	   1.0194	   0.0317
13040000000.0000	   3.6367	   4.3863	   1.0255	   0.0302
13120000000.0000	   3.6219	   4.4061	   1.0261	   0.0216
13200000000.0000	   3.6328	   4.3622	   1.0269	   0.0266
13280000000.0000	   3.5848	   4.3503	   1.0343	   0.0193
13360000000.0000	   3.6160	   4.3654	   1.0274	   0.0171
13440000000.0000	   3.5791	   4.3112	   1.0364	   0.0212
13520000000.0000	   3.5822	   4.3603	   1.0336	   0.0108
13600000000.0000	   3.6127	   4.3037	   1.0315	   0.0189
13680000000.0000	   3.5722	   4.3096	   1.0395	   0.0116
13760000000.0000	   3.6195	   4.3070	   1.0318	   0.0119
13840000000.0000	   3.5968	   4.2615	   1.0387	   0.0157
13920000000.0000	   3.6183	   4.2895	   1.0340	   0.0110
14000000000.0000	   3.6350	   4.2393	   1.0332	   0.0204
14080000000.0000	   3.6060	   4.2660	   1.0340	   0.0134
14160000000.0000	   3.6461	   4.2426	   1.0259	   0.0181
14240000000.0000	   3.6072	   4.2158	   1.0323	   0.0185
14320000000.0000	   3.6321	   4.2164	   1.0263	   0.0163
14400000000.0000	   3.6239	   4.1742	   1.0327	   0.0186
14480000000.0000	   3.6052	   4.1578	   1.0378	   0.0206
14560000000.0000	   3.5920	   4.1162	   1.0431	   0.0270
14640000000.0000	   3.5751	   4.0770	   1.0441	   0.0344
14720000000.0000	   3.5673	   4.0179	   1.0426	   0.0441
14800000000.0000	   3.5488	   3.9925	   1.0449	   0.0435
14880000000.0000	   3.5549	   3.9381	   1.0442	   0.0489
14960000000.0000	   3.5027	   3.9100	   1.0558	   0.0478
15040000000.0000	   3.5225	   3.8928	   1.0540	   0.0499
15120000000.0000	   3.4742	   3.8327	   1.0656	   0.0572
15200000000.0000	   3.4596	   3.8420	   1.0682	   0.0512
15280000000.0000	   3.4472	   3.7789	   1.0737	   0.0624
15360000000.0000	   3.3881	   3.7709	   1.0840	   0.0569
15440000000.0000	   3.3995	   3.7429	   1.0832	   0.0635
15520000000.0000	   3.3346	   3.7047	   1.0969	   0.0635
15600000000.0000	   3.3441	   3.7215	   1.0945	   0.0611
15680000000.0000	   3.3147	   3.6428	   1.1031	   0.0726
15760000000.0000	   3.2768	   3.6697	   1.1083	   0.0624
15840000000.0000	   3.2926	   3.6224	   1.1050	   0.0733
15920000000.0000	   3.2371	   3.6044	   1.1169	   0.0713
16000000000.0000	   3.2695	   3.6051	   1.1096	   0.0738
16080000000.0000	   3.2332	   3.5472	   1.1194	   0.0816
16160000000.0000	   3.2285	   3.5677	   1.1165	   0.0769
16240000000.0000	   3.2419	   3.5250	   1.1155	   0.0891
16320000000.0000	   3.2225	   3.5194	   1.1188	   0.0874
16400000000.0000	   3.2527	   3.4835	   1.1136	   0.0966
16480000000.0000	   3.2389	   3.4512	   1.1151	   0.1029
16560000000.0000	   3.2595	   3.4420	   1.1103	   0.1078
16640000000.0000	   3.2682	   3.3970	   1.1097	   0.1187
16720000000.0000	   3.2782	   3.3683	   1.1061	   0.1244
16800000000.0000	   3.2867	   3.3268	   1.1026	   0.1357
16880000000.0000	   3.2977	   3.2930	   1.0993	   0.1449
16960000000.0000	   3.3133	   3.2493	   1.0955	   0.1546
17040000000.0000	   3.3178	   3.2178	   1.0917	   0.1621
17120000000.0000	   3.3392	   3.1602	   1.0865	   0.1764
17200000000.0000	   3.3283	   3.1258	   1.0856	   0.1828
17280000000.0000	   3.3646	   3.0906	   1.0738	   0.1930
17360000000.0000	   3.3468	   3.0318	   1.0770	   0.2040
17440000000.0000	   3.3645	   3.0230	   1.0684	   0.2076
17520000000.0000	   3.3735	   2.9479	   1.0636	   0.2225
17600000000.0000	   3.3621	   2.9373	   1.0613	   0.2224
17680000000.0000	   3.4016	   2.8904	   1.0479	   0.2340
17760000000.0000	   3.3719	   2.8513	   1.0518	   0.2387
17840000000.0000	   3.4110	   2.8381	   1.0364	   0.2396
17920000000.0000	   3.4088	   2.7715	   1.0343	   0.2511
18000000000.0000	   3.4120	   2.7904	   1.0285	   0.2448
