frequency	e'	e''	u'	u''
11200000000.0000	   2.8059	   4.1442	   1.2288	   0.4949
11280000000.0000	   2.8968	   4.1690	   1.1727	   0.4646
11360000000.0000	   2.9928	   4.1642	   1.1290	   0.4405
11440000000.0000	   3.0203	   4.2078	   1.1040	   0.4011
11520000000.0000	   3.1002	   4.2512	   1.0731	   0.3633
11600000000.0000	   3.0985	   4.2844	   1.0688	   0.3328
11680000000.0000	   3.1149	   4.3674	   1.0590	   0.2943
11760000000.0000	   3.1221	   4.3569	   1.0514	   0.2817
11840000000.0000	   3.0676	   4.4281	   1.0514	   0.2459
11920000000.0000	   3.1236	   4.4554	   1.0257	   0.2200
12000000000.0000	   3.0998	   4.4689	   1.0282	   0.1812
12080000000.0000	   3.0806	   4.5716	   1.0453	   0.1344
12160000000.0000	   3.0459	   4.5823	   1.0611	   0.1227
12240000000.0000	   2.9770	   4.6258	   1.0784	   0.1029
12320000000.0000	   2.9545	   4.6380	   1.0853	   0.0918
12400000000.0000	   2.8984	   4.6386	   1.0986	   0.0832
12480000000.0000	   2.8622	   4.6584	   1.1051	   0.0679
12560000000.0000	   2.8340	   4.6484	   1.1125	   0.0634
12640000000.0000	   2.7835	   4.6455	   1.1220	   0.0524
12720000000.0000	   2.7616	   4.6528	   1.1265	   0.0431
12800000000.0000	   2.7269	   4.6388	   1.1356	   0.0402
12880000000.0000	   2.6857	   4.6333	   1.1450	   0.0301
12960000000.0000	   2.6735	   4.6346	   1.1483	   0.0247
13040000000.0000	   2.6361	   4.6029	   1.1601	   0.0209
13120000000.0000	   2.5962	   4.6271	   1.1647	   0.0089
13200000000.0000	   2.5971	   4.5961	   1.1682	   0.0139
13280000000.0000	   2.5303	   4.5897	   1.1798	   0.0040
13360000000.0000	   2.5246	   4.6131	   1.1758	   0.0010
13440000000.0000	   2.4742	   4.5608	   1.1873	   0.0048
13520000000.0000	   2.4330	   4.5995	   1.1865	  -0.0088
13600000000.0000	   2.4431	   4.5502	   1.1872	  -0.0023
13680000000.0000	   2.3728	   4.5336	   1.1997	  -0.0137
13760000000.0000	   2.3942	   4.5364	   1.1939	  -0.0169
13840000000.0000	   2.3623	   4.4810	   1.2062	  -0.0150
13920000000.0000	   2.3490	   4.4964	   1.2057	  -0.0239
14000000000.0000	   2.3574	   4.4496	   1.2095	  -0.0150
14080000000.0000	   2.2996	   4.4530	   1.2169	  -0.0246
14160000000.0000	   2.3121	   4.4330	   1.2140	  -0.0213
14240000000.0000	   2.2671	   4.3819	   1.2270	  -0.0199
14320000000.0000	   2.2580	   4.3741	   1.2275	  -0.0243
14400000000.0000	   2.2407	   4.3174	   1.2426	  -0.0204
14480000000.0000	   2.2079	   4.2792	   1.2570	  -0.0190
14560000000.0000	   2.1882	   4.2285	   1.2694	  -0.0107
14640000000.0000	   2.1660	   4.1765	   1.2779	   0.0008
14720000000.0000	   2.1501	   4.1202	   1.2847	   0.0123
14800000000.0000	   2.1175	   4.0670	   1.2959	   0.0153
14880000000.0000	   2.1050	   4.0017	   1.3061	   0.0250
14960000000.0000	   2.0592	   3.9356	   1.3284	   0.0296
15040000000.0000	   2.0579	   3.8916	   1.3386	   0.0397
15120000000.0000	   2.0177	   3.8044	   1.3631	   0.0560
15200000000.0000	   1.9910	   3.7645	   1.3787	   0.0618
15280000000.0000	   1.9844	   3.6711	   1.3965	   0.0894
15360000000.0000	   1.9284	   3.6088	   1.4203	   0.0995
15440000000.0000	   1.9388	   3.5389	   1.4301	   0.1278
15520000000.0000	   1.8982	   3.4454	   1.4554	   0.1522
15600000000.0000	   1.9086	   3.4015	   1.4589	   0.1774
15680000000.0000	   1.9142	   3.2884	   1.4705	   0.2220
15760000000.0000	   1.9046	   3.2454	   1.4732	   0.2427
15840000000.0000	   1.9542	   3.1607	   1.4573	   0.2920
15920000000.0000	   1.9562	   3.0895	   1.4538	   0.3263
16000000000.0000	   2.0244	   3.0499	   1.4192	   0.3601
16080000000.0000	   2.0636	   2.9648	   1.3946	   0.4000
16160000000.0000	   2.1160	   2.9481	   1.3526	   0.4136
16240000000.0000	   2.1966	   2.8999	   1.3049	   0.4420
16320000000.0000	   2.2502	   2.8839	   1.2654	   0.4413
16400000000.0000	   2.3401	   2.8643	   1.2136	   0.4423
16480000000.0000	   2.3963	   2.8495	   1.1743	   0.4372
16560000000.0000	   2.4726	   2.8662	   1.1350	   0.4208
16640000000.0000	   2.5402	   2.8627	   1.1022	   0.4080
16720000000.0000	   2.5968	   2.8750	   1.0750	   0.3865
16800000000.0000	   2.6482	   2.8865	   1.0510	   0.3698
16880000000.0000	   2.6916	   2.9017	   1.0340	   0.3502
16960000000.0000	   2.7382	   2.9157	   1.0189	   0.3323
17040000000.0000	   2.7653	   2.9370	   1.0094	   0.3136
17120000000.0000	   2.8009	   2.9382	   0.9998	   0.3024
17200000000.0000	   2.8036	   2.9554	   0.9986	   0.2853
17280000000.0000	   2.8420	   2.9734	   0.9888	   0.2722
17360000000.0000	   2.8367	   2.9660	   0.9936	   0.2635
17440000000.0000	   2.8475	   3.0007	   0.9912	   0.2480
17520000000.0000	   2.8542	   2.9791	   0.9925	   0.2450
17600000000.0000	   2.8366	   3.0106	   0.9966	   0.2294
17680000000.0000	   2.8643	   3.0062	   0.9922	   0.2264
17760000000.0000	   2.8248	   3.0078	   1.0047	   0.2185
17840000000.0000	   2.8449	   3.0341	   0.9995	   0.2080
17920000000.0000	   2.8332	   3.0023	   1.0061	   0.2089
18000000000.0000	   2.8081	   3.0468	   1.0116	   0.1948
