frequency	e'	e''	u'	u''
8160000000.0000	   3.3280	   1.7515	   0.7788	   0.0846
8240000000.0000	   3.3171	   1.7448	   0.7854	   0.0843
8320000000.0000	   3.2888	   1.7301	   0.8005	   0.0878
8400000000.0000	   3.2671	   1.7265	   0.8096	   0.0843
8480000000.0000	   3.2465	   1.7118	   0.8147	   0.0876
8560000000.0000	   3.2193	   1.7056	   0.8237	   0.0943
8640000000.0000	   3.2036	   1.6936	   0.8321	   0.0935
8720000000.0000	   3.1838	   1.6847	   0.8403	   0.0968
8800000000.0000	   3.1606	   1.6800	   0.8462	   0.0990
8880000000.0000	   3.1518	   1.6724	   0.8495	   0.0990
8960000000.0000	   3.1308	   1.6539	   0.8567	   0.1050
9040000000.0000	   3.1177	   1.6583	   0.8633	   0.0999
9120000000.0000	   3.1115	   1.6416	   0.8626	   0.1030
9200000000.0000	   3.0874	   1.6397	   0.8709	   0.1014
9280000000.0000	   3.0911	   1.6364	   0.8692	   0.0987
9360000000.0000	   3.0746	   1.6251	   0.8750	   0.1022
9440000000.0000	   3.0668	   1.6305	   0.8762	   0.0936
9520000000.0000	   3.0630	   1.6144	   0.8754	   0.0946
9600000000.0000	   3.0472	   1.6215	   0.8787	   0.0918
9680000000.0000	   3.0595	   1.6122	   0.8742	   0.0872
9760000000.0000	   3.0426	   1.5992	   0.8789	   0.0912
9840000000.0000	   3.0358	   1.6034	   0.8796	   0.0811
9920000000.0000	   3.0333	   1.5843	   0.8783	   0.0839
10000000000.0000	   3.0252	   1.5910	   0.8837	   0.0788
10080000000.0000	   3.0351	   1.5724	   0.8796	   0.0774
10160000000.0000	   3.0203	   1.5684	   0.8850	   0.0772
10240000000.0000	   3.0183	   1.5645	   0.8821	   0.0718
10320000000.0000	   3.0159	   1.5503	   0.8845	   0.0738
10400000000.0000	   3.0078	   1.5494	   0.8872	   0.0706
10480000000.0000	   3.0089	   1.5324	   0.8865	   0.0689
10560000000.0000	   3.0004	   1.5291	   0.8934	   0.0706
10640000000.0000	   2.9885	   1.5256	   0.8946	   0.0679
10720000000.0000	   2.9936	   1.5174	   0.8970	   0.0669
10800000000.0000	   2.9777	   1.5100	   0.9029	   0.0676
10880000000.0000	   2.9711	   1.5082	   0.9063	   0.0628
10960000000.0000	   2.9662	   1.5001	   0.9108	   0.0651
11040000000.0000	   2.9474	   1.4996	   0.9165	   0.0626
11120000000.0000	   2.9524	   1.4957	   0.9204	   0.0586
11200000000.0000	   2.9271	   1.4917	   0.9295	   0.0623
11280000000.0000	   2.9239	   1.5041	   0.9339	   0.0544
11360000000.0000	   2.9216	   1.4938	   0.9407	   0.0574
11440000000.0000	   2.8972	   1.5072	   0.9518	   0.0548
11520000000.0000	   2.9012	   1.5074	   0.9525	   0.0514
11600000000.0000	   2.8779	   1.5067	   0.9650	   0.0577
11680000000.0000	   2.8726	   1.5338	   0.9699	   0.0521
11760000000.0000	   2.8492	   1.5161	   0.9715	   0.0649
11840000000.0000	   2.8139	   1.5400	   0.9759	   0.0589
11920000000.0000	   2.8179	   1.5259	   0.9594	   0.0527
12000000000.0000	   2.7970	   1.4949	   0.9660	   0.0389
12080000000.0000	   2.8150	   1.5110	   0.9850	   0.0204
12160000000.0000	   2.8151	   1.5122	   0.9975	   0.0272
12240000000.0000	   2.7983	   1.5283	   1.0113	   0.0281
12320000000.0000	   2.7997	   1.5325	   1.0137	   0.0312
12400000000.0000	   2.7797	   1.5277	   1.0227	   0.0390
12480000000.0000	   2.7691	   1.5351	   1.0264	   0.0372
12560000000.0000	   2.7655	   1.5248	   1.0278	   0.0447
12640000000.0000	   2.7486	   1.5222	   1.0335	   0.0464
12720000000.0000	   2.7502	   1.5197	   1.0333	   0.0473
12800000000.0000	   2.7436	   1.5093	   1.0366	   0.0559
12880000000.0000	   2.7335	   1.5049	   1.0435	   0.0556
12960000000.0000	   2.7411	   1.4997	   1.0438	   0.0581
13040000000.0000	   2.7302	   1.4828	   1.0516	   0.0643
13120000000.0000	   2.7314	   1.4911	   1.0542	   0.0614
13200000000.0000	   2.7375	   1.4653	   1.0552	   0.0756
13280000000.0000	   2.7185	   1.4683	   1.0663	   0.0773
13360000000.0000	   2.7448	   1.4679	   1.0619	   0.0849
13440000000.0000	   2.7299	   1.4476	   1.0698	   0.1027
13520000000.0000	   2.7464	   1.4667	   1.0702	   0.1066
13600000000.0000	   2.7654	   1.4377	   1.0657	   0.1316
13680000000.0000	   2.7543	   1.4464	   1.0701	   0.1438
13760000000.0000	   2.7897	   1.4430	   1.0533	   0.1595
13840000000.0000	   2.7855	   1.4309	   1.0452	   0.1856
13920000000.0000	   2.8072	   1.4528	   1.0252	   0.1936
14000000000.0000	   2.8204	   1.4412	   0.9964	   0.2150
14080000000.0000	   2.8122	   1.4702	   0.9733	   0.2153
14160000000.0000	   2.8311	   1.4729	   0.9377	   0.2134
14240000000.0000	   2.8086	   1.4749	   0.9191	   0.2094
14320000000.0000	   2.8133	   1.4868	   0.8961	   0.1900
14400000000.0000	   2.8105	   1.4692	   0.8840	   0.1798
14480000000.0000	   2.7931	   1.4754	   0.8798	   0.1679
14560000000.0000	   2.7881	   1.4738	   0.8743	   0.1576
14640000000.0000	   2.7716	   1.4662	   0.8686	   0.1515
14720000000.0000	   2.7568	   1.4578	   0.8625	   0.1435
14800000000.0000	   2.7480	   1.4454	   0.8625	   0.1336
14880000000.0000	   2.7396	   1.4301	   0.8637	   0.1285
14960000000.0000	   2.7351	   1.4278	   0.8701	   0.1218
15040000000.0000	   2.7454	   1.4149	   0.8687	   0.1221
15120000000.0000	   2.7319	   1.4153	   0.8712	   0.1247
15200000000.0000	   2.7406	   1.4335	   0.8678	   0.1186
15280000000.0000	   2.7260	   1.4278	   0.8613	   0.1216
15360000000.0000	   2.7057	   1.4552	   0.8589	   0.1083
15440000000.0000	   2.7001	   1.4529	   0.8517	   0.1007
15520000000.0000	   2.6628	   1.4576	   0.8567	   0.0892
15600000000.0000	   2.6645	   1.4657	   0.8556	   0.0756
15680000000.0000	   2.6350	   1.4459	   0.8606	   0.0718
15760000000.0000	   2.6239	   1.4720	   0.8684	   0.0546
15840000000.0000	   2.6228	   1.4505	   0.8653	   0.0522
15920000000.0000	   2.5957	   1.4575	   0.8770	   0.0443
16000000000.0000	   2.6133	   1.4589	   0.8751	   0.0360
16080000000.0000	   2.5887	   1.4444	   0.8833	   0.0354
16160000000.0000	   2.5932	   1.4601	   0.8844	   0.0243
16240000000.0000	   2.5971	   1.4421	   0.8848	   0.0283
16320000000.0000	   2.5877	   1.4484	   0.8909	   0.0212
16400000000.0000	   2.5988	   1.4362	   0.8904	   0.0188
16480000000.0000	   2.5872	   1.4303	   0.8926	   0.0186
16560000000.0000	   2.6023	   1.4330	   0.8927	   0.0154
16640000000.0000	   2.6053	   1.4172	   0.8936	   0.0178
16720000000.0000	   2.6048	   1.4116	   0.8949	   0.0156
16800000000.0000	   2.6096	   1.4037	   0.8928	   0.0166
16880000000.0000	   2.6076	   1.3948	   0.8943	   0.0177
16960000000.0000	   2.6136	   1.3842	   0.8941	   0.0175
17040000000.0000	   2.6114	   1.3793	   0.8946	   0.0175
17120000000.0000	   2.6125	   1.3614	   0.8941	   0.0219
17200000000.0000	   2.6042	   1.3576	   0.8966	   0.0200
17280000000.0000	   2.6124	   1.3467	   0.8933	   0.0219
17360000000.0000	   2.5985	   1.3360	   0.8984	   0.0237
17440000000.0000	   2.6024	   1.3402	   0.8975	   0.0225
17520000000.0000	   2.5927	   1.3207	   0.8994	   0.0263
17600000000.0000	   2.5849	   1.3264	   0.9020	   0.0228
17680000000.0000	   2.5893	   1.3104	   0.8992	   0.0267
17760000000.0000	   2.5642	   1.3082	   0.9072	   0.0260
17840000000.0000	   2.5762	   1.3081	   0.9036	   0.0233
17920000000.0000	   2.5564	   1.2856	   0.9085	   0.0283
18000000000.0000	   2.5509	   1.3072	   0.9115	   0.0221
