frequency	e'	e''	u'	u''
2000000000.0000	  10.6605	   9.9191	   1.1256	   0.2023
2080000000.0000	  10.4034	   9.7818	   1.1173	   0.2012
2160000000.0000	  10.1940	   9.6675	   1.1194	   0.1900
2240000000.0000	   9.9997	   9.5222	   1.1172	   0.1876
2320000000.0000	   9.7716	   9.4076	   1.1157	   0.1758
2400000000.0000	   9.6261	   9.2991	   1.1071	   0.1682
2480000000.0000	   9.4254	   9.1661	   1.0999	   0.1662
2560000000.0000	   9.2735	   9.0755	   1.0969	   0.1551
2640000000.0000	   9.1126	   8.9529	   1.0803	   0.1576
2720000000.0000	   8.9533	   8.8672	   1.0836	   0.1486
2800000000.0000	   8.8406	   8.7598	   1.0698	   0.1445
2880000000.0000	   8.6773	   8.6636	   1.0661	   0.1420
2960000000.0000	   8.5761	   8.5871	   1.0574	   0.1304
3040000000.0000	   8.4434	   8.4644	   1.0524	   0.1331
3120000000.0000	   8.3162	   8.4051	   1.0499	   0.1208
3200000000.0000	   8.2089	   8.2934	   1.0356	   0.1190
3280000000.0000	   8.0723	   8.2316	   1.0379	   0.1204
3360000000.0000	   7.9895	   8.1433	   1.0276	   0.1086
3440000000.0000	   7.8466	   8.0359	   1.0232	   0.1136
3520000000.0000	   7.7509	   7.9846	   1.0206	   0.1086
3600000000.0000	   7.6465	   7.8685	   1.0155	   0.1088
3680000000.0000	   7.5237	   7.7955	   1.0172	   0.1051
3760000000.0000	   7.4289	   7.7029	   1.0078	   0.1019
3840000000.0000	   7.3043	   7.6172	   1.0090	   0.1053
3920000000.0000	   7.2083	   7.5469	   1.0059	   0.1009
4000000000.0000	   7.0975	   7.4473	   1.0076	   0.1003
4080000000.0000	   6.9835	   7.3799	   1.0083	   0.0994
4160000000.0000	   6.8816	   7.2941	   1.0098	   0.0976
4240000000.0000	   6.7848	   7.2237	   1.0145	   0.0987
4320000000.0000	   6.6794	   7.1349	   1.0171	   0.0971
4400000000.0000	   6.5803	   7.0634	   1.0232	   0.0957
4480000000.0000	   6.4772	   6.9811	   1.0251	   0.0971
4560000000.0000	   6.3705	   6.9147	   1.0321	   0.0979
4640000000.0000	   6.2886	   6.8468	   1.0364	   0.0981
4720000000.0000	   6.1830	   6.7709	   1.0441	   0.1016
4800000000.0000	   6.1010	   6.7311	   1.0490	   0.0983
4880000000.0000	   6.0207	   6.6478	   1.0546	   0.1029
4960000000.0000	   5.9278	   6.6139	   1.0596	   0.0985
5040000000.0000	   5.8785	   6.5502	   1.0596	   0.1015
5120000000.0000	   5.7852	   6.4999	   1.0671	   0.1039
5200000000.0000	   5.7313	   6.4616	   1.0663	   0.0991
5280000000.0000	   5.6649	   6.3998	   1.0688	   0.1038
5360000000.0000	   5.6056	   6.3789	   1.0692	   0.0979
5440000000.0000	   5.5558	   6.3253	   1.0648	   0.0986
5520000000.0000	   5.4972	   6.3048	   1.0653	   0.0972
5600000000.0000	   5.4629	   6.2672	   1.0576	   0.0948
5680000000.0000	   5.4084	   6.2188	   1.0586	   0.0940
5760000000.0000	   5.3705	   6.2052	   1.0496	   0.0880
