frequency	e'	e''	u'	u''
15280000000.0000	   2.3164	   2.4587	   1.0962	  -0.0159
15360000000.0000	   2.2861	   2.4678	   1.0995	  -0.0249
15440000000.0000	   2.2936	   2.4518	   1.0969	  -0.0208
15520000000.0000	   2.2555	   2.4402	   1.1051	  -0.0267
15600000000.0000	   2.2645	   2.4508	   1.0996	  -0.0310
15680000000.0000	   2.2434	   2.4118	   1.1053	  -0.0269
15760000000.0000	   2.2241	   2.4376	   1.1053	  -0.0401
15840000000.0000	   2.2350	   2.4100	   1.1015	  -0.0343
15920000000.0000	   2.2030	   2.4083	   1.1083	  -0.0421
16000000000.0000	   2.2274	   2.4142	   1.1002	  -0.0434
16080000000.0000	   2.2056	   2.3824	   1.1075	  -0.0419
16160000000.0000	   2.2109	   2.4043	   1.1018	  -0.0502
16240000000.0000	   2.2228	   2.3817	   1.1012	  -0.0437
16320000000.0000	   2.2130	   2.3863	   1.1011	  -0.0516
16400000000.0000	   2.2364	   2.3742	   1.0965	  -0.0486
16480000000.0000	   2.2304	   2.3633	   1.0971	  -0.0487
16560000000.0000	   2.2506	   2.3726	   1.0916	  -0.0505
16640000000.0000	   2.2594	   2.3530	   1.0917	  -0.0465
16720000000.0000	   2.2658	   2.3511	   1.0890	  -0.0483
16800000000.0000	   2.2761	   2.3412	   1.0864	  -0.0450
16880000000.0000	   2.2792	   2.3324	   1.0857	  -0.0439
16960000000.0000	   2.2924	   2.3235	   1.0832	  -0.0432
17040000000.0000	   2.2912	   2.3170	   1.0827	  -0.0429
17120000000.0000	   2.3001	   2.3018	   1.0816	  -0.0389
17200000000.0000	   2.2902	   2.2957	   1.0832	  -0.0410
17280000000.0000	   2.3041	   2.2904	   1.0786	  -0.0384
17360000000.0000	   2.2856	   2.2719	   1.0854	  -0.0380
17440000000.0000	   2.2874	   2.2801	   1.0824	  -0.0399
17520000000.0000	   2.2813	   2.2488	   1.0866	  -0.0350
17600000000.0000	   2.2593	   2.2595	   1.0883	  -0.0423
17680000000.0000	   2.2734	   2.2433	   1.0859	  -0.0372
17760000000.0000	   2.2373	   2.2295	   1.0953	  -0.0407
17840000000.0000	   2.2486	   2.2353	   1.0891	  -0.0421
17920000000.0000	   2.2281	   2.1993	   1.0984	  -0.0383
18000000000.0000	   2.2115	   2.2214	   1.0985	  -0.0469
