frequency	e'	e''	u'	u''
8880000000.0000	   2.3125	   3.2625	   1.3287	   0.0278
8960000000.0000	   2.3030	   3.1650	   1.3323	   0.0382
9040000000.0000	   2.2921	   3.0974	   1.3347	   0.0423
9120000000.0000	   2.3046	   3.0328	   1.3308	   0.0497
9200000000.0000	   2.3049	   2.9776	   1.3314	   0.0516
9280000000.0000	   2.3230	   2.9446	   1.3241	   0.0543
9360000000.0000	   2.3286	   2.9053	   1.3244	   0.0568
9440000000.0000	   2.3343	   2.8898	   1.3216	   0.0497
9520000000.0000	   2.3452	   2.8586	   1.3181	   0.0494
9600000000.0000	   2.3415	   2.8479	   1.3183	   0.0452
9680000000.0000	   2.3578	   2.8333	   1.3138	   0.0444
9760000000.0000	   2.3498	   2.8082	   1.3196	   0.0454
9840000000.0000	   2.3424	   2.7965	   1.3197	   0.0409
9920000000.0000	   2.3365	   2.7722	   1.3240	   0.0449
10000000000.0000	   2.3306	   2.7685	   1.3270	   0.0418
10080000000.0000	   2.3384	   2.7407	   1.3283	   0.0481
10160000000.0000	   2.3162	   2.7224	   1.3359	   0.0504
10240000000.0000	   2.3136	   2.6983	   1.3357	   0.0558
10320000000.0000	   2.2964	   2.6669	   1.3438	   0.0658
10400000000.0000	   2.2858	   2.6426	   1.3471	   0.0740
10480000000.0000	   2.2775	   2.6005	   1.3511	   0.0884
10560000000.0000	   2.2605	   2.5660	   1.3579	   0.1033
10640000000.0000	   2.2492	   2.5215	   1.3569	   0.1214
10720000000.0000	   2.2482	   2.4833	   1.3536	   0.1406
10800000000.0000	   2.2439	   2.4297	   1.3467	   0.1617
10880000000.0000	   2.2459	   2.3902	   1.3336	   0.1778
10960000000.0000	   2.2645	   2.3435	   1.3139	   0.1947
11040000000.0000	   2.2725	   2.3049	   1.2952	   0.2029
11120000000.0000	   2.3057	   2.2780	   1.2692	   0.2032
11200000000.0000	   2.3158	   2.2513	   1.2514	   0.2035
11280000000.0000	   2.3411	   2.2545	   1.2301	   0.1869
11360000000.0000	   2.3680	   2.2408	   1.2163	   0.1775
11440000000.0000	   2.3666	   2.2562	   1.2106	   0.1583
11520000000.0000	   2.3931	   2.2646	   1.1984	   0.1420
11600000000.0000	   2.3796	   2.2700	   1.2038	   0.1295
11680000000.0000	   2.3820	   2.3040	   1.1993	   0.1111
11760000000.0000	   2.3700	   2.2886	   1.2003	   0.1112
11840000000.0000	   2.3359	   2.3227	   1.1995	   0.0903
11920000000.0000	   2.3531	   2.3162	   1.1805	   0.0800
12000000000.0000	   2.3306	   2.3025	   1.1854	   0.0527
12080000000.0000	   2.3359	   2.3360	   1.1986	   0.0225
12160000000.0000	   2.3192	   2.3398	   1.2136	   0.0172
12240000000.0000	   2.2918	   2.3624	   1.2258	   0.0061
12320000000.0000	   2.2814	   2.3643	   1.2317	   0.0032
12400000000.0000	   2.2502	   2.3665	   1.2436	  -0.0012
12480000000.0000	   2.2310	   2.3721	   1.2471	  -0.0096
12560000000.0000	   2.2130	   2.3652	   1.2539	  -0.0108
12640000000.0000	   2.1848	   2.3638	   1.2612	  -0.0181
12720000000.0000	   2.1738	   2.3628	   1.2659	  -0.0233
12800000000.0000	   2.1514	   2.3553	   1.2739	  -0.0249
12880000000.0000	   2.1287	   2.3505	   1.2821	  -0.0321
12960000000.0000	   2.1165	   2.3443	   1.2865	  -0.0345
13040000000.0000	   2.0932	   2.3266	   1.2970	  -0.0375
13120000000.0000	   2.0731	   2.3342	   1.3023	  -0.0455
13200000000.0000	   2.0684	   2.3123	   1.3071	  -0.0405
13280000000.0000	   2.0301	   2.3055	   1.3194	  -0.0494
13360000000.0000	   2.0322	   2.3077	   1.3178	  -0.0500
13440000000.0000	   2.0037	   2.2807	   1.3317	  -0.0477
13520000000.0000	   1.9922	   2.2991	   1.3342	  -0.0560
13600000000.0000	   1.9960	   2.2683	   1.3390	  -0.0475
13680000000.0000	   1.9634	   2.2620	   1.3522	  -0.0541
13760000000.0000	   1.9724	   2.2544	   1.3516	  -0.0513
13840000000.0000	   1.9512	   2.2289	   1.3655	  -0.0474
13920000000.0000	   1.9454	   2.2359	   1.3677	  -0.0503
14000000000.0000	   1.9396	   2.2070	   1.3757	  -0.0385
14080000000.0000	   1.9103	   2.2067	   1.3838	  -0.0420
14160000000.0000	   1.9116	   2.1877	   1.3858	  -0.0333
14240000000.0000	   1.8809	   2.1633	   1.3997	  -0.0296
14320000000.0000	   1.8800	   2.1472	   1.4021	  -0.0251
14400000000.0000	   1.8642	   2.1091	   1.4197	  -0.0156
14480000000.0000	   1.8499	   2.0891	   1.4343	  -0.0072
14560000000.0000	   1.8327	   2.0588	   1.4492	   0.0065
14640000000.0000	   1.8124	   2.0320	   1.4577	   0.0221
14720000000.0000	   1.7947	   1.9922	   1.4655	   0.0410
14800000000.0000	   1.7684	   1.9603	   1.4778	   0.0501
14880000000.0000	   1.7593	   1.9167	   1.4865	   0.0671
14960000000.0000	   1.7291	   1.8777	   1.5066	   0.0795
15040000000.0000	   1.7293	   1.8460	   1.5142	   0.0973
15120000000.0000	   1.7019	   1.7974	   1.5343	   0.1217
15200000000.0000	   1.6873	   1.7742	   1.5428	   0.1329
15280000000.0000	   1.6802	   1.7204	   1.5529	   0.1659
15360000000.0000	   1.6524	   1.6894	   1.5656	   0.1804
15440000000.0000	   1.6578	   1.6476	   1.5638	   0.2120
15520000000.0000	   1.6343	   1.6027	   1.5768	   0.2353
15600000000.0000	   1.6394	   1.5774	   1.5674	   0.2577
15680000000.0000	   1.6359	   1.5187	   1.5681	   0.2931
15760000000.0000	   1.6296	   1.4985	   1.5607	   0.3057
15840000000.0000	   1.6487	   1.4519	   1.5411	   0.3414
15920000000.0000	   1.6401	   1.4180	   1.5357	   0.3595
16000000000.0000	   1.6692	   1.3910	   1.5065	   0.3792
16080000000.0000	   1.6738	   1.3459	   1.4913	   0.4041
16160000000.0000	   1.6940	   1.3297	   1.4630	   0.4111
16240000000.0000	   1.7221	   1.2924	   1.4342	   0.4349
16320000000.0000	   1.7407	   1.2706	   1.4108	   0.4373
16400000000.0000	   1.7740	   1.2408	   1.3776	   0.4456
16480000000.0000	   1.7939	   1.2164	   1.3518	   0.4523
16560000000.0000	   1.8290	   1.1991	   1.3225	   0.4520
16640000000.0000	   1.8581	   1.1738	   1.2968	   0.4556
16720000000.0000	   1.8859	   1.1556	   1.2712	   0.4508
16800000000.0000	   1.9123	   1.1360	   1.2467	   0.4500
16880000000.0000	   1.9401	   1.1215	   1.2258	   0.4450
16960000000.0000	   1.9686	   1.1006	   1.2072	   0.4398
17040000000.0000	   1.9900	   1.0927	   1.1906	   0.4306
17120000000.0000	   2.0185	   1.0730	   1.1731	   0.4287
17200000000.0000	   2.0312	   1.0650	   1.1643	   0.4188
17280000000.0000	   2.0627	   1.0546	   1.1462	   0.4121
17360000000.0000	   2.0718	   1.0397	   1.1437	   0.4079
17440000000.0000	   2.0943	   1.0428	   1.1323	   0.3959
17520000000.0000	   2.1077	   1.0240	   1.1250	   0.3938
17600000000.0000	   2.1167	   1.0291	   1.1228	   0.3814
17680000000.0000	   2.1417	   1.0160	   1.1117	   0.3791
17760000000.0000	   2.1399	   1.0159	   1.1159	   0.3715
17840000000.0000	   2.1660	   1.0194	   1.1045	   0.3608
17920000000.0000	   2.1654	   1.0042	   1.1064	   0.3608
18000000000.0000	   2.1791	   1.0243	   1.1044	   0.3461
