frequency	e'	e''	u'	u''
2000000000.0000	  13.7377	  11.5773	   1.0765	   0.2526
2080000000.0000	  13.4930	  11.4382	   1.0632	   0.2524
2160000000.0000	  13.3078	  11.3371	   1.0648	   0.2383
2240000000.0000	  13.1316	  11.1912	   1.0590	   0.2328
2320000000.0000	  12.8959	  11.0891	   1.0557	   0.2174
2400000000.0000	  12.7577	  10.9878	   1.0479	   0.2041
2480000000.0000	  12.5490	  10.8632	   1.0379	   0.2015
2560000000.0000	  12.4027	  10.7796	   1.0359	   0.1847
2640000000.0000	  12.2306	  10.6578	   1.0188	   0.1853
2720000000.0000	  12.0658	  10.5860	   1.0238	   0.1734
2800000000.0000	  11.9473	  10.4810	   1.0087	   0.1643
2880000000.0000	  11.7664	  10.3895	   1.0066	   0.1605
2960000000.0000	  11.6633	  10.3218	   1.0002	   0.1468
3040000000.0000	  11.5159	  10.1987	   0.9942	   0.1473
3120000000.0000	  11.3721	  10.1509	   0.9944	   0.1342
3200000000.0000	  11.2474	  10.0480	   0.9796	   0.1304
3280000000.0000	  11.0984	  10.0006	   0.9852	   0.1311
3360000000.0000	  10.9981	   9.9151	   0.9755	   0.1181
3440000000.0000	  10.8176	   9.8074	   0.9702	   0.1219
3520000000.0000	  10.7028	   9.7732	   0.9699	   0.1160
3600000000.0000	  10.5676	   9.6543	   0.9656	   0.1143
3680000000.0000	  10.4087	   9.5806	   0.9695	   0.1103
3760000000.0000	  10.2706	   9.4808	   0.9622	   0.1061
3840000000.0000	  10.1118	   9.3949	   0.9651	   0.1072
3920000000.0000	   9.9827	   9.3116	   0.9637	   0.1029
4000000000.0000	   9.8347	   9.2008	   0.9679	   0.1033
4080000000.0000	   9.6881	   9.1184	   0.9714	   0.1027
4160000000.0000	   9.5442	   9.0157	   0.9773	   0.1030
4240000000.0000	   9.4250	   8.9373	   0.9846	   0.1043
4320000000.0000	   9.2958	   8.8140	   0.9889	   0.1063
4400000000.0000	   9.1722	   8.7335	   0.9990	   0.1083
4480000000.0000	   9.0539	   8.6353	   1.0015	   0.1121
4560000000.0000	   8.9267	   8.5544	   1.0103	   0.1186
4640000000.0000	   8.8358	   8.4836	   1.0150	   0.1219
4720000000.0000	   8.7136	   8.3952	   1.0220	   0.1308
4800000000.0000	   8.6183	   8.3667	   1.0265	   0.1309
4880000000.0000	   8.5366	   8.2806	   1.0282	   0.1378
4960000000.0000	   8.4270	   8.2588	   1.0318	   0.1360
5040000000.0000	   8.3673	   8.2015	   1.0276	   0.1392
5120000000.0000	   8.2554	   8.1629	   1.0324	   0.1431
5200000000.0000	   8.1874	   8.1418	   1.0286	   0.1375
5280000000.0000	   8.0977	   8.0887	   1.0277	   0.1404
5360000000.0000	   8.0172	   8.0838	   1.0267	   0.1318
