frequency	e'	e''	u'	u''
5440000000.0000	   3.0462	   1.9184	   0.9835	   0.1392
5520000000.0000	   2.9733	   1.9632	   0.9856	   0.1282
5600000000.0000	   2.9175	   1.9753	   0.9748	   0.1052
5680000000.0000	   2.8370	   1.9398	   0.9900	   0.0972
5760000000.0000	   2.7787	   1.9282	   0.9957	   0.0766
5840000000.0000	   2.7465	   1.8741	   1.0014	   0.0752
5920000000.0000	   2.7178	   1.8449	   1.0199	   0.0706
6000000000.0000	   2.7091	   1.8037	   1.0187	   0.0648
6080000000.0000	   2.6907	   1.7693	   1.0271	   0.0678
6160000000.0000	   2.6876	   1.7514	   1.0307	   0.0673
6240000000.0000	   2.6895	   1.7161	   1.0332	   0.0682
6320000000.0000	   2.6798	   1.6977	   1.0374	   0.0681
6400000000.0000	   2.6841	   1.6798	   1.0326	   0.0685
6480000000.0000	   2.6811	   1.6549	   1.0368	   0.0718
6560000000.0000	   2.6754	   1.6427	   1.0390	   0.0699
6640000000.0000	   2.6789	   1.6325	   1.0344	   0.0689
6720000000.0000	   2.6757	   1.6164	   1.0362	   0.0726
6800000000.0000	   2.6753	   1.6096	   1.0350	   0.0712
6880000000.0000	   2.6720	   1.5930	   1.0337	   0.0732
6960000000.0000	   2.6617	   1.5863	   1.0382	   0.0730
7040000000.0000	   2.6684	   1.5803	   1.0328	   0.0687
7120000000.0000	   2.6537	   1.5590	   1.0354	   0.0749
7200000000.0000	   2.6545	   1.5626	   1.0384	   0.0685
7280000000.0000	   2.6528	   1.5384	   1.0335	   0.0739
7360000000.0000	   2.6296	   1.5347	   1.0433	   0.0723
7440000000.0000	   2.6399	   1.5310	   1.0360	   0.0706
7520000000.0000	   2.6201	   1.5096	   1.0434	   0.0807
7600000000.0000	   2.6150	   1.5139	   1.0455	   0.0724
7680000000.0000	   2.6118	   1.4883	   1.0439	   0.0817
7760000000.0000	   2.5905	   1.4903	   1.0543	   0.0834
7840000000.0000	   2.5988	   1.4730	   1.0506	   0.0824
7920000000.0000	   2.5762	   1.4565	   1.0585	   0.0937
8000000000.0000	   2.5694	   1.4603	   1.0606	   0.0893
8080000000.0000	   2.5683	   1.4347	   1.0594	   0.0994
8160000000.0000	   2.5452	   1.4294	   1.0686	   0.1042
8240000000.0000	   2.5495	   1.4219	   1.0651	   0.1076
8320000000.0000	   2.5350	   1.4026	   1.0733	   0.1181
8400000000.0000	   2.5258	   1.3993	   1.0757	   0.1166
8480000000.0000	   2.5230	   1.3809	   1.0718	   0.1258
8560000000.0000	   2.5035	   1.3745	   1.0767	   0.1363
8640000000.0000	   2.5008	   1.3664	   1.0763	   0.1370
8720000000.0000	   2.4908	   1.3540	   1.0774	   0.1452
8800000000.0000	   2.4770	   1.3534	   1.0797	   0.1498
8880000000.0000	   2.4798	   1.3467	   1.0735	   0.1530
8960000000.0000	   2.4630	   1.3316	   1.0771	   0.1631
9040000000.0000	   2.4584	   1.3412	   1.0762	   0.1582
9120000000.0000	   2.4577	   1.3249	   1.0701	   0.1671
9200000000.0000	   2.4378	   1.3289	   1.0743	   0.1658
9280000000.0000	   2.4471	   1.3283	   1.0640	   0.1658
9360000000.0000	   2.4305	   1.3188	   1.0660	   0.1732
9440000000.0000	   2.4271	   1.3301	   1.0611	   0.1650
9520000000.0000	   2.4262	   1.3158	   1.0536	   0.1700
9600000000.0000	   2.4091	   1.3247	   1.0544	   0.1683
9680000000.0000	   2.4231	   1.3204	   1.0414	   0.1651
9760000000.0000	   2.4061	   1.3059	   1.0423	   0.1732
9840000000.0000	   2.3998	   1.3170	   1.0366	   0.1627
9920000000.0000	   2.4002	   1.2980	   1.0284	   0.1691
10000000000.0000	   2.3866	   1.3061	   1.0302	   0.1647
10080000000.0000	   2.4001	   1.2953	   1.0184	   0.1634
10160000000.0000	   2.3849	   1.2867	   1.0189	   0.1664
10240000000.0000	   2.3815	   1.2884	   1.0111	   0.1595
10320000000.0000	   2.3822	   1.2730	   1.0056	   0.1628
10400000000.0000	   2.3690	   1.2723	   1.0044	   0.1604
10480000000.0000	   2.3749	   1.2608	   0.9962	   0.1574
10560000000.0000	   2.3673	   1.2506	   0.9972	   0.1604
10640000000.0000	   2.3563	   1.2500	   0.9945	   0.1558
10720000000.0000	   2.3647	   1.2409	   0.9881	   0.1550
10800000000.0000	   2.3475	   1.2305	   0.9905	   0.1561
10880000000.0000	   2.3458	   1.2325	   0.9872	   0.1479
10960000000.0000	   2.3438	   1.2192	   0.9854	   0.1509
11040000000.0000	   2.3267	   1.2189	   0.9886	   0.1458
11120000000.0000	   2.3366	   1.2134	   0.9837	   0.1395
11200000000.0000	   2.3138	   1.2052	   0.9887	   0.1428
11280000000.0000	   2.3137	   1.2174	   0.9879	   0.1297
11360000000.0000	   2.3173	   1.2037	   0.9877	   0.1331
11440000000.0000	   2.2941	   1.2155	   0.9955	   0.1261
11520000000.0000	   2.3081	   1.2168	   0.9893	   0.1191
11600000000.0000	   2.2874	   1.2100	   0.9987	   0.1242
11680000000.0000	   2.2872	   1.2369	   0.9979	   0.1137
11760000000.0000	   2.2763	   1.2205	   0.9941	   0.1237
11840000000.0000	   2.2428	   1.2419	   0.9961	   0.1132
11920000000.0000	   2.2532	   1.2329	   0.9734	   0.1024
12000000000.0000	   2.2344	   1.2016	   0.9790	   0.0857
12080000000.0000	   2.2522	   1.2201	   0.9948	   0.0613
12160000000.0000	   2.2586	   1.2199	   1.0033	   0.0643
12240000000.0000	   2.2445	   1.2376	   1.0166	   0.0613
12320000000.0000	   2.2517	   1.2468	   1.0170	   0.0568
12400000000.0000	   2.2356	   1.2442	   1.0249	   0.0622
12480000000.0000	   2.2250	   1.2619	   1.0290	   0.0534
12560000000.0000	   2.2250	   1.2583	   1.0294	   0.0573
12640000000.0000	   2.2034	   1.2611	   1.0380	   0.0559
12720000000.0000	   2.2030	   1.2700	   1.0389	   0.0523
12800000000.0000	   2.1921	   1.2634	   1.0436	   0.0597
12880000000.0000	   2.1725	   1.2693	   1.0517	   0.0564
12960000000.0000	   2.1740	   1.2670	   1.0511	   0.0574
13040000000.0000	   2.1507	   1.2547	   1.0599	   0.0637
13120000000.0000	   2.1434	   1.2681	   1.0608	   0.0576
13200000000.0000	   2.1403	   1.2441	   1.0600	   0.0712
13280000000.0000	   2.1101	   1.2470	   1.0698	   0.0682
13360000000.0000	   2.1227	   1.2483	   1.0607	   0.0713
13440000000.0000	   2.0996	   1.2246	   1.0676	   0.0840
13520000000.0000	   2.0995	   1.2401	   1.0659	   0.0777
13600000000.0000	   2.1064	   1.2108	   1.0597	   0.0922
13680000000.0000	   2.0822	   1.2095	   1.0678	   0.0917
13760000000.0000	   2.1057	   1.2026	   1.0562	   0.0936
13840000000.0000	   2.0908	   1.1756	   1.0591	   0.1071
13920000000.0000	   2.0976	   1.1875	   1.0547	   0.1021
14000000000.0000	   2.1068	   1.1614	   1.0448	   0.1181
14080000000.0000	   2.0921	   1.1671	   1.0449	   0.1185
14160000000.0000	   2.1127	   1.1599	   1.0288	   0.1217
14240000000.0000	   2.0988	   1.1427	   1.0274	   0.1306
14320000000.0000	   2.1092	   1.1420	   1.0175	   0.1261
14400000000.0000	   2.1185	   1.1187	   1.0106	   0.1340
14480000000.0000	   2.1108	   1.1169	   1.0109	   0.1377
14560000000.0000	   2.1213	   1.1170	   1.0018	   0.1394
14640000000.0000	   2.1131	   1.1063	   0.9917	   0.1473
14720000000.0000	   2.1054	   1.1019	   0.9804	   0.1469
14800000000.0000	   2.1036	   1.0913	   0.9724	   0.1437
14880000000.0000	   2.0951	   1.0744	   0.9679	   0.1428
14960000000.0000	   2.0952	   1.0738	   0.9673	   0.1356
15040000000.0000	   2.1001	   1.0597	   0.9619	   0.1372
15120000000.0000	   2.0844	   1.0552	   0.9639	   0.1362
15200000000.0000	   2.0937	   1.0595	   0.9605	   0.1281
15280000000.0000	   2.0831	   1.0431	   0.9595	   0.1336
15360000000.0000	   2.0749	   1.0552	   0.9611	   0.1220
15440000000.0000	   2.0803	   1.0414	   0.9546	   0.1247
15520000000.0000	   2.0581	   1.0426	   0.9608	   0.1197
15600000000.0000	   2.0717	   1.0480	   0.9545	   0.1131
15680000000.0000	   2.0538	   1.0299	   0.9565	   0.1165
15760000000.0000	   2.0513	   1.0516	   0.9586	   0.1015
15840000000.0000	   2.0585	   1.0319	   0.9494	   0.1049
15920000000.0000	   2.0367	   1.0387	   0.9581	   0.0983
16000000000.0000	   2.0572	   1.0417	   0.9497	   0.0915
16080000000.0000	   2.0390	   1.0273	   0.9532	   0.0934
16160000000.0000	   2.0449	   1.0411	   0.9504	   0.0819
16240000000.0000	   2.0509	   1.0242	   0.9455	   0.0871
16320000000.0000	   2.0422	   1.0283	   0.9503	   0.0798
16400000000.0000	   2.0562	   1.0226	   0.9451	   0.0758
16480000000.0000	   2.0479	   1.0108	   0.9444	   0.0773
16560000000.0000	   2.0587	   1.0151	   0.9420	   0.0717
16640000000.0000	   2.0651	   0.9990	   0.9390	   0.0748
16720000000.0000	   2.0601	   0.9931	   0.9403	   0.0718
16800000000.0000	   2.0683	   0.9869	   0.9354	   0.0711
16880000000.0000	   2.0682	   0.9754	   0.9354	   0.0734
16960000000.0000	   2.0727	   0.9668	   0.9348	   0.0705
17040000000.0000	   2.0757	   0.9600	   0.9327	   0.0702
17120000000.0000	   2.0765	   0.9447	   0.9323	   0.0743
17200000000.0000	   2.0740	   0.9440	   0.9334	   0.0706
17280000000.0000	   2.0833	   0.9310	   0.9291	   0.0733
17360000000.0000	   2.0728	   0.9222	   0.9346	   0.0734
17440000000.0000	   2.0825	   0.9239	   0.9318	   0.0714
17520000000.0000	   2.0750	   0.9058	   0.9343	   0.0760
17600000000.0000	   2.0710	   0.9146	   0.9365	   0.0697
17680000000.0000	   2.0809	   0.8978	   0.9330	   0.0745
17760000000.0000	   2.0623	   0.8984	   0.9418	   0.0731
17840000000.0000	   2.0759	   0.8998	   0.9364	   0.0693
17920000000.0000	   2.0626	   0.8806	   0.9421	   0.0751
18000000000.0000	   2.0625	   0.9010	   0.9451	   0.0667
