frequency	e'	e''	u'	u''
7760000000.0000	   5.3128	   5.1512	   1.1002	   0.0116
7840000000.0000	   5.2911	   5.1010	   1.1020	   0.0151
7920000000.0000	   5.2132	   5.0691	   1.1096	   0.0181
8000000000.0000	   5.1811	   5.0444	   1.1112	   0.0197
8080000000.0000	   5.1200	   4.9935	   1.1177	   0.0257
8160000000.0000	   5.0639	   4.9735	   1.1223	   0.0266
8240000000.0000	   5.0232	   4.9277	   1.1253	   0.0334
8320000000.0000	   4.9566	   4.8907	   1.1350	   0.0365
8400000000.0000	   4.9071	   4.8497	   1.1383	   0.0387
8480000000.0000	   4.8409	   4.8171	   1.1448	   0.0425
8560000000.0000	   4.7884	   4.7830	   1.1478	   0.0479
8640000000.0000	   4.7339	   4.7368	   1.1547	   0.0520
8720000000.0000	   4.6654	   4.7032	   1.1614	   0.0554
8800000000.0000	   4.6080	   4.6693	   1.1664	   0.0593
8880000000.0000	   4.5563	   4.6387	   1.1696	   0.0634
8960000000.0000	   4.5105	   4.5840	   1.1740	   0.0698
9040000000.0000	   4.4523	   4.5596	   1.1787	   0.0707
9120000000.0000	   4.4217	   4.5113	   1.1783	   0.0765
9200000000.0000	   4.3702	   4.4687	   1.1819	   0.0794
9280000000.0000	   4.3515	   4.4357	   1.1785	   0.0840
9360000000.0000	   4.3074	   4.3889	   1.1817	   0.0897
9440000000.0000	   4.2909	   4.3701	   1.1777	   0.0868
9520000000.0000	   4.2776	   4.3032	   1.1735	   0.0942
9600000000.0000	   4.2493	   4.2810	   1.1707	   0.0943
9680000000.0000	   4.2650	   4.2382	   1.1616	   0.0991
9760000000.0000	   4.2413	   4.1913	   1.1616	   0.1031
9840000000.0000	   4.2369	   4.1588	   1.1543	   0.1018
9920000000.0000	   4.2277	   4.1067	   1.1512	   0.1075
10000000000.0000	   4.2323	   4.0919	   1.1453	   0.1051
10080000000.0000	   4.2582	   4.0352	   1.1366	   0.1103
10160000000.0000	   4.2350	   4.0069	   1.1361	   0.1101
10240000000.0000	   4.2554	   3.9686	   1.1254	   0.1107
10320000000.0000	   4.2461	   3.9272	   1.1242	   0.1138
10400000000.0000	   4.2530	   3.9015	   1.1181	   0.1130
10480000000.0000	   4.2596	   3.8524	   1.1137	   0.1155
10560000000.0000	   4.2394	   3.8304	   1.1158	   0.1151
10640000000.0000	   4.2329	   3.7910	   1.1122	   0.1163
10720000000.0000	   4.2346	   3.7748	   1.1104	   0.1152
10800000000.0000	   4.2160	   3.7342	   1.1105	   0.1161
10880000000.0000	   4.2060	   3.7254	   1.1097	   0.1128
10960000000.0000	   4.2022	   3.6884	   1.1095	   0.1154
11040000000.0000	   4.1705	   3.6743	   1.1121	   0.1119
11120000000.0000	   4.1770	   3.6480	   1.1110	   0.1105
11200000000.0000	   4.1287	   3.6190	   1.1174	   0.1136
11280000000.0000	   4.1205	   3.6283	   1.1167	   0.1061
11360000000.0000	   4.1060	   3.5862	   1.1205	   0.1104
11440000000.0000	   4.0579	   3.5984	   1.1273	   0.1042
11520000000.0000	   4.0680	   3.5699	   1.1245	   0.1062
11600000000.0000	   4.0086	   3.5532	   1.1352	   0.1077
11680000000.0000	   4.0013	   3.5642	   1.1339	   0.1047
11760000000.0000	   3.9544	   3.4843	   1.1383	   0.1210
11840000000.0000	   3.9044	   3.5016	   1.1377	   0.1141
11920000000.0000	   3.9543	   3.4373	   1.1149	   0.1207
12000000000.0000	   3.9473	   3.3968	   1.1124	   0.1086
12080000000.0000	   3.9732	   3.4543	   1.1154	   0.0858
12160000000.0000	   3.9515	   3.4283	   1.1252	   0.0902
12240000000.0000	   3.9221	   3.4465	   1.1314	   0.0848
12320000000.0000	   3.9231	   3.4171	   1.1308	   0.0906
12400000000.0000	   3.8859	   3.3991	   1.1365	   0.0925
12480000000.0000	   3.8821	   3.3856	   1.1343	   0.0913
12560000000.0000	   3.8767	   3.3514	   1.1339	   0.0972
12640000000.0000	   3.8580	   3.3363	   1.1344	   0.0965
12720000000.0000	   3.8704	   3.3170	   1.1299	   0.0973
12800000000.0000	   3.8629	   3.2904	   1.1297	   0.1019
12880000000.0000	   3.8588	   3.2784	   1.1289	   0.0999
12960000000.0000	   3.8736	   3.2559	   1.1237	   0.1021
13040000000.0000	   3.8672	   3.2207	   1.1245	   0.1045
13120000000.0000	   3.8769	   3.2299	   1.1187	   0.0993
13200000000.0000	   3.8969	   3.1824	   1.1139	   0.1074
13280000000.0000	   3.8703	   3.1793	   1.1158	   0.1019
13360000000.0000	   3.9214	   3.1762	   1.1025	   0.1024
13440000000.0000	   3.9039	   3.1362	   1.1053	   0.1079
13520000000.0000	   3.9343	   3.1690	   1.0962	   0.0992
13600000000.0000	   3.9670	   3.1117	   1.0894	   0.1095
13680000000.0000	   3.9551	   3.1236	   1.0910	   0.1020
13760000000.0000	   4.0197	   3.1054	   1.0770	   0.1044
13840000000.0000	   4.0079	   3.0693	   1.0797	   0.1085
13920000000.0000	   4.0563	   3.0904	   1.0684	   0.1037
14000000000.0000	   4.0761	   3.0351	   1.0637	   0.1142
14080000000.0000	   4.0850	   3.0668	   1.0583	   0.1066
14160000000.0000	   4.1355	   3.0313	   1.0458	   0.1120
14240000000.0000	   4.1178	   3.0179	   1.0470	   0.1120
14320000000.0000	   4.1714	   3.0146	   1.0353	   0.1092
14400000000.0000	   4.1805	   2.9821	   1.0367	   0.1119
14480000000.0000	   4.1856	   2.9758	   1.0363	   0.1122
14560000000.0000	   4.1834	   2.9516	   1.0367	   0.1169
14640000000.0000	   4.1801	   2.9249	   1.0329	   0.1226
14720000000.0000	   4.1786	   2.8807	   1.0287	   0.1301
14800000000.0000	   4.1814	   2.8650	   1.0256	   0.1285
14880000000.0000	   4.2009	   2.8230	   1.0202	   0.1323
14960000000.0000	   4.1732	   2.8209	   1.0260	   0.1287
15040000000.0000	   4.2127	   2.8097	   1.0194	   0.1292
15120000000.0000	   4.1746	   2.7877	   1.0261	   0.1322
15200000000.0000	   4.1918	   2.8120	   1.0235	   0.1242
15280000000.0000	   4.1827	   2.7745	   1.0242	   0.1311
15360000000.0000	   4.1532	   2.8053	   1.0282	   0.1219
15440000000.0000	   4.1768	   2.7910	   1.0228	   0.1243
15520000000.0000	   4.1231	   2.7972	   1.0318	   0.1197
15600000000.0000	   4.1607	   2.8270	   1.0233	   0.1136
15680000000.0000	   4.1231	   2.7851	   1.0294	   0.1186
15760000000.0000	   4.1174	   2.8488	   1.0282	   0.1037
15840000000.0000	   4.1343	   2.8163	   1.0225	   0.1093
15920000000.0000	   4.0919	   2.8464	   1.0291	   0.1005
16000000000.0000	   4.1430	   2.8658	   1.0179	   0.0970
16080000000.0000	   4.0964	   2.8408	   1.0251	   0.0983
16160000000.0000	   4.1169	   2.8962	   1.0176	   0.0867
16240000000.0000	   4.1288	   2.8677	   1.0152	   0.0930
16320000000.0000	   4.1172	   2.8952	   1.0153	   0.0843
16400000000.0000	   4.1476	   2.8757	   1.0089	   0.0866
16480000000.0000	   4.1308	   2.8730	   1.0095	   0.0853
16560000000.0000	   4.1604	   2.8888	   1.0037	   0.0824
16640000000.0000	   4.1650	   2.8620	   1.0026	   0.0859
16720000000.0000	   4.1743	   2.8577	   0.9994	   0.0843
16800000000.0000	   4.1802	   2.8368	   0.9971	   0.0877
16880000000.0000	   4.1854	   2.8217	   0.9955	   0.0894
16960000000.0000	   4.2008	   2.8001	   0.9932	   0.0909
17040000000.0000	   4.1994	   2.7929	   0.9920	   0.0907
17120000000.0000	   4.2105	   2.7517	   0.9903	   0.0976
17200000000.0000	   4.1893	   2.7465	   0.9937	   0.0955
17280000000.0000	   4.2236	   2.7273	   0.9866	   0.0995
17360000000.0000	   4.1835	   2.6993	   0.9953	   0.1015
17440000000.0000	   4.1989	   2.7159	   0.9912	   0.0985
17520000000.0000	   4.1873	   2.6573	   0.9946	   0.1070
17600000000.0000	   4.1706	   2.6837	   0.9959	   0.0999
17680000000.0000	   4.1987	   2.6489	   0.9912	   0.1072
17760000000.0000	   4.1433	   2.6476	   1.0022	   0.1043
17840000000.0000	   4.1822	   2.6591	   0.9928	   0.1026
17920000000.0000	   4.1458	   2.6092	   1.0016	   0.1092
18000000000.0000	   4.1301	   2.6663	   1.0024	   0.0985
