frequency	e'	e''	u'	u''
16000000000.0000	   3.8988	   3.2258	   0.8970	  -0.0053
16080000000.0000	   3.8670	   3.1974	   0.9030	  -0.0030
16160000000.0000	   3.8906	   3.2524	   0.8965	  -0.0112
16240000000.0000	   3.9096	   3.2239	   0.8949	  -0.0044
16320000000.0000	   3.9117	   3.2581	   0.8937	  -0.0102
16400000000.0000	   3.9569	   3.2469	   0.8886	  -0.0071
16480000000.0000	   3.9570	   3.2496	   0.8875	  -0.0072
16560000000.0000	   3.9987	   3.2736	   0.8812	  -0.0081
16640000000.0000	   4.0154	   3.2596	   0.8799	  -0.0043
16720000000.0000	   4.0492	   3.2775	   0.8748	  -0.0054
16800000000.0000	   4.0680	   3.2689	   0.8722	  -0.0020
16880000000.0000	   4.0904	   3.2791	   0.8694	  -0.0011
16960000000.0000	   4.1216	   3.2747	   0.8658	   0.0010
17040000000.0000	   4.1333	   3.2945	   0.8644	   0.0006
17120000000.0000	   4.1693	   3.2849	   0.8608	   0.0057
17200000000.0000	   4.1602	   3.3059	   0.8621	   0.0040
17280000000.0000	   4.2150	   3.3258	   0.8549	   0.0066
17360000000.0000	   4.1905	   3.3355	   0.8602	   0.0072
17440000000.0000	   4.2095	   3.4058	   0.8561	   0.0037
17520000000.0000	   4.2160	   3.4020	   0.8574	   0.0091
17600000000.0000	   4.1883	   3.4911	   0.8579	   0.0017
17680000000.0000	   4.2237	   3.5306	   0.8526	   0.0061
17760000000.0000	   4.1384	   3.6042	   0.8618	   0.0018
17840000000.0000	   4.1432	   3.7165	   0.8538	  -0.0023
17920000000.0000	   4.0602	   3.7440	   0.8603	   0.0016
18000000000.0000	   3.9258	   3.8837	   0.8637	  -0.0098
