frequency	e'	e''	u'	u''
13520000000.0000	   3.9120	   2.5261	   1.3261	   0.2492
13600000000.0000	   3.9670	   2.4733	   1.3110	   0.2595
13680000000.0000	   3.9828	   2.4858	   1.3062	   0.2492
13760000000.0000	   4.0635	   2.4641	   1.2838	   0.2503
13840000000.0000	   4.0790	   2.4403	   1.2811	   0.2523
13920000000.0000	   4.1477	   2.4590	   1.2638	   0.2442
14000000000.0000	   4.1832	   2.4154	   1.2540	   0.2537
14080000000.0000	   4.2177	   2.4443	   1.2434	   0.2434
14160000000.0000	   4.2783	   2.4166	   1.2262	   0.2482
14240000000.0000	   4.2813	   2.4111	   1.2241	   0.2455
14320000000.0000	   4.3492	   2.4092	   1.2075	   0.2412
14400000000.0000	   4.3692	   2.3829	   1.2059	   0.2430
14480000000.0000	   4.3924	   2.3912	   1.2030	   0.2407
14560000000.0000	   4.3952	   2.3723	   1.2022	   0.2457
14640000000.0000	   4.4021	   2.3635	   1.1964	   0.2493
14720000000.0000	   4.4040	   2.3232	   1.1906	   0.2576
14800000000.0000	   4.4133	   2.3167	   1.1861	   0.2545
14880000000.0000	   4.4375	   2.2832	   1.1786	   0.2580
14960000000.0000	   4.4158	   2.2848	   1.1848	   0.2538
15040000000.0000	   4.4633	   2.2771	   1.1755	   0.2531
15120000000.0000	   4.4266	   2.2630	   1.1830	   0.2567
15200000000.0000	   4.4521	   2.2868	   1.1783	   0.2478
15280000000.0000	   4.4477	   2.2496	   1.1785	   0.2566
15360000000.0000	   4.4236	   2.2868	   1.1830	   0.2454
15440000000.0000	   4.4635	   2.2714	   1.1742	   0.2486
15520000000.0000	   4.4124	   2.2832	   1.1843	   0.2442
15600000000.0000	   4.4656	   2.3063	   1.1725	   0.2371
15680000000.0000	   4.4319	   2.2684	   1.1781	   0.2444
15760000000.0000	   4.4436	   2.3315	   1.1754	   0.2277
15840000000.0000	   4.4730	   2.2969	   1.1664	   0.2352
15920000000.0000	   4.4473	   2.3333	   1.1724	   0.2251
16000000000.0000	   4.5167	   2.3470	   1.1562	   0.2221
16080000000.0000	   4.4860	   2.3246	   1.1616	   0.2248
16160000000.0000	   4.5215	   2.3781	   1.1522	   0.2117
16240000000.0000	   4.5494	   2.3551	   1.1458	   0.2187
16320000000.0000	   4.5590	   2.3903	   1.1432	   0.2084
16400000000.0000	   4.6124	   2.3734	   1.1314	   0.2114
16480000000.0000	   4.6045	   2.3808	   1.1305	   0.2099
16560000000.0000	   4.6605	   2.3977	   1.1196	   0.2064
16640000000.0000	   4.6693	   2.3810	   1.1170	   0.2106
16720000000.0000	   4.6985	   2.3841	   1.1092	   0.2085
16800000000.0000	   4.7091	   2.3744	   1.1054	   0.2115
16880000000.0000	   4.7290	   2.3689	   1.1001	   0.2130
16960000000.0000	   4.7522	   2.3534	   1.0952	   0.2144
17040000000.0000	   4.7606	   2.3613	   1.0913	   0.2135
17120000000.0000	   4.7805	   2.3243	   1.0865	   0.2212
17200000000.0000	   4.7634	   2.3310	   1.0884	   0.2192
17280000000.0000	   4.8066	   2.3171	   1.0774	   0.2231
17360000000.0000	   4.7696	   2.2960	   1.0852	   0.2264
17440000000.0000	   4.7925	   2.3248	   1.0780	   0.2215
17520000000.0000	   4.7789	   2.2683	   1.0793	   0.2321
17600000000.0000	   4.7612	   2.3044	   1.0811	   0.2245
17680000000.0000	   4.7964	   2.2677	   1.0722	   0.2325
17760000000.0000	   4.7417	   2.2721	   1.0827	   0.2309
17840000000.0000	   4.7884	   2.2837	   1.0705	   0.2283
17920000000.0000	   4.7505	   2.2312	   1.0769	   0.2383
18000000000.0000	   4.7471	   2.2979	   1.0769	   0.2253
