frequency	e'	e''	u'	u''
7120000000.0000	   3.5378	   1.9656	   0.5528	   0.1885
7200000000.0000	   3.5328	   1.9557	   0.5562	   0.1740
7280000000.0000	   3.5327	   1.9292	   0.5538	   0.1607
7360000000.0000	   3.5160	   1.9206	   0.5668	   0.1456
7440000000.0000	   3.5241	   1.9180	   0.5719	   0.1284
7520000000.0000	   3.5067	   1.9023	   0.5876	   0.1224
7600000000.0000	   3.4982	   1.9069	   0.6037	   0.1062
7680000000.0000	   3.4886	   1.8889	   0.6161	   0.1036
7760000000.0000	   3.4673	   1.8940	   0.6370	   0.0977
7840000000.0000	   3.4663	   1.8789	   0.6495	   0.0903
7920000000.0000	   3.4368	   1.8703	   0.6669	   0.0921
8000000000.0000	   3.4266	   1.8739	   0.6822	   0.0861
8080000000.0000	   3.4136	   1.8535	   0.6944	   0.0895
8160000000.0000	   3.3887	   1.8517	   0.7120	   0.0900
8240000000.0000	   3.3818	   1.8431	   0.7215	   0.0922
8320000000.0000	   3.3616	   1.8278	   0.7391	   0.0964
8400000000.0000	   3.3459	   1.8208	   0.7501	   0.0943
8480000000.0000	   3.3303	   1.8054	   0.7570	   0.0981
8560000000.0000	   3.3117	   1.7994	   0.7666	   0.1046
8640000000.0000	   3.3011	   1.7867	   0.7775	   0.1032
8720000000.0000	   3.2888	   1.7814	   0.7879	   0.1040
8800000000.0000	   3.2739	   1.7795	   0.7959	   0.1054
8880000000.0000	   3.2694	   1.7777	   0.8021	   0.1036
8960000000.0000	   3.2546	   1.7652	   0.8118	   0.1072
9040000000.0000	   3.2443	   1.7749	   0.8222	   0.1012
9120000000.0000	   3.2417	   1.7656	   0.8255	   0.1013
9200000000.0000	   3.2216	   1.7686	   0.8371	   0.0987
9280000000.0000	   3.2249	   1.7724	   0.8401	   0.0948
9360000000.0000	   3.2109	   1.7678	   0.8496	   0.0961
9440000000.0000	   3.2052	   1.7782	   0.8549	   0.0864
9520000000.0000	   3.2007	   1.7677	   0.8585	   0.0854
9600000000.0000	   3.1874	   1.7791	   0.8657	   0.0806
9680000000.0000	   3.1999	   1.7750	   0.8655	   0.0753
9760000000.0000	   3.1871	   1.7666	   0.8739	   0.0765
9840000000.0000	   3.1844	   1.7757	   0.8776	   0.0652
9920000000.0000	   3.1864	   1.7614	   0.8808	   0.0651
10000000000.0000	   3.1872	   1.7723	   0.8896	   0.0570
10080000000.0000	   3.2070	   1.7623	   0.8909	   0.0524
10160000000.0000	   3.2033	   1.7731	   0.9028	   0.0478
10240000000.0000	   3.2093	   1.7887	   0.9078	   0.0395
10320000000.0000	   3.2029	   1.7997	   0.9206	   0.0401
10400000000.0000	   3.1843	   1.8200	   0.9313	   0.0385
10480000000.0000	   3.1711	   1.8149	   0.9374	   0.0401
10560000000.0000	   3.1494	   1.8172	   0.9498	   0.0431
10640000000.0000	   3.1277	   1.8131	   0.9558	   0.0417
10720000000.0000	   3.1277	   1.8094	   0.9633	   0.0416
10800000000.0000	   3.1072	   1.8011	   0.9739	   0.0416
10880000000.0000	   3.0989	   1.8034	   0.9834	   0.0371
10960000000.0000	   3.0927	   1.7976	   0.9952	   0.0372
11040000000.0000	   3.0728	   1.8035	   1.0089	   0.0342
11120000000.0000	   3.0768	   1.8044	   1.0211	   0.0289
11200000000.0000	   3.0524	   1.8101	   1.0398	   0.0312
11280000000.0000	   3.0491	   1.8321	   1.0570	   0.0228
11360000000.0000	   3.0458	   1.8343	   1.0772	   0.0254
11440000000.0000	   3.0172	   1.8627	   1.1042	   0.0226
11520000000.0000	   3.0212	   1.8798	   1.1235	   0.0227
11600000000.0000	   2.9880	   1.8975	   1.1570	   0.0307
11680000000.0000	   2.9741	   1.9468	   1.1859	   0.0324
11760000000.0000	   2.9382	   1.9515	   1.2185	   0.0553
11840000000.0000	   2.8827	   2.0042	   1.2560	   0.0652
11920000000.0000	   2.8631	   2.0161	   1.2777	   0.0911
12000000000.0000	   2.7990	   2.0119	   1.3262	   0.1197
12080000000.0000	   2.7599	   2.0501	   1.3797	   0.1646
12160000000.0000	   2.6947	   2.0441	   1.4148	   0.2652
12240000000.0000	   2.6193	   2.0359	   1.4113	   0.3791
12320000000.0000	   2.5753	   1.9950	   1.3398	   0.4925
12400000000.0000	   2.5341	   1.9408	   1.2305	   0.5695
12480000000.0000	   2.5132	   1.9020	   1.1052	   0.5738
12560000000.0000	   2.5175	   1.8562	   1.0023	   0.5443
12640000000.0000	   2.5158	   1.8271	   0.9363	   0.4882
12720000000.0000	   2.5286	   1.8088	   0.8959	   0.4280
12800000000.0000	   2.5380	   1.7906	   0.8763	   0.3790
12880000000.0000	   2.5357	   1.7830	   0.8736	   0.3318
12960000000.0000	   2.5473	   1.7812	   0.8715	   0.2929
13040000000.0000	   2.5347	   1.7661	   0.8796	   0.2661
13120000000.0000	   2.5323	   1.7803	   0.8885	   0.2347
13200000000.0000	   2.5367	   1.7652	   0.8944	   0.2229
13280000000.0000	   2.5033	   1.7680	   0.9128	   0.2053
13360000000.0000	   2.5142	   1.7759	   0.9159	   0.1922
13440000000.0000	   2.4844	   1.7543	   0.9304	   0.1944
13520000000.0000	   2.4759	   1.7684	   0.9412	   0.1832
13600000000.0000	   2.4737	   1.7342	   0.9435	   0.1918
13680000000.0000	   2.4371	   1.7241	   0.9579	   0.1933
13760000000.0000	   2.4474	   1.7061	   0.9519	   0.1964
13840000000.0000	   2.4267	   1.6627	   0.9540	   0.2134
13920000000.0000	   2.4309	   1.6519	   0.9466	   0.2145
14000000000.0000	   2.4401	   1.6005	   0.9298	   0.2308
14080000000.0000	   2.4321	   1.5860	   0.9182	   0.2308
14160000000.0000	   2.4633	   1.5552	   0.8931	   0.2293
14240000000.0000	   2.4656	   1.5226	   0.8810	   0.2285
14320000000.0000	   2.4951	   1.5046	   0.8642	   0.2140
14400000000.0000	   2.5208	   1.4711	   0.8540	   0.2066
14480000000.0000	   2.5360	   1.4628	   0.8505	   0.1968
14560000000.0000	   2.5573	   1.4554	   0.8440	   0.1871
14640000000.0000	   2.5640	   1.4457	   0.8359	   0.1815
14720000000.0000	   2.5713	   1.4355	   0.8284	   0.1724
14800000000.0000	   2.5769	   1.4249	   0.8274	   0.1594
14880000000.0000	   2.5829	   1.4111	   0.8270	   0.1495
14960000000.0000	   2.5850	   1.4086	   0.8336	   0.1377
15040000000.0000	   2.6018	   1.3995	   0.8353	   0.1299
15120000000.0000	   2.5929	   1.3937	   0.8429	   0.1258
15200000000.0000	   2.6043	   1.4020	   0.8489	   0.1129
15280000000.0000	   2.6025	   1.3882	   0.8532	   0.1128
15360000000.0000	   2.5957	   1.4003	   0.8632	   0.1017
15440000000.0000	   2.6083	   1.3933	   0.8650	   0.0992
15520000000.0000	   2.5894	   1.3931	   0.8764	   0.0930
15600000000.0000	   2.6067	   1.3999	   0.8808	   0.0855
15680000000.0000	   2.5958	   1.3821	   0.8885	   0.0865
15760000000.0000	   2.5983	   1.4063	   0.8992	   0.0742
15840000000.0000	   2.6102	   1.3931	   0.8978	   0.0759
15920000000.0000	   2.5979	   1.3997	   0.9115	   0.0720
16000000000.0000	   2.6260	   1.4036	   0.9120	   0.0685
16080000000.0000	   2.6176	   1.3920	   0.9221	   0.0715
16160000000.0000	   2.6372	   1.4092	   0.9248	   0.0656
16240000000.0000	   2.6559	   1.3983	   0.9257	   0.0745
16320000000.0000	   2.6649	   1.4092	   0.9324	   0.0728
16400000000.0000	   2.6947	   1.4068	   0.9308	   0.0775
16480000000.0000	   2.7020	   1.4128	   0.9313	   0.0820
16560000000.0000	   2.7344	   1.4279	   0.9271	   0.0842
16640000000.0000	   2.7508	   1.4280	   0.9237	   0.0916
16720000000.0000	   2.7674	   1.4462	   0.9193	   0.0929
16800000000.0000	   2.7827	   1.4585	   0.9109	   0.0974
16880000000.0000	   2.7898	   1.4780	   0.9052	   0.0994
16960000000.0000	   2.7986	   1.4882	   0.8973	   0.0987
17040000000.0000	   2.7925	   1.5065	   0.8932	   0.0958
17120000000.0000	   2.7951	   1.5042	   0.8882	   0.0971
17200000000.0000	   2.7864	   1.5141	   0.8889	   0.0945
17280000000.0000	   2.8010	   1.5189	   0.8826	   0.0951
17360000000.0000	   2.7893	   1.5232	   0.8847	   0.0975
17440000000.0000	   2.7988	   1.5501	   0.8796	   0.0957
17520000000.0000	   2.7914	   1.5520	   0.8761	   0.0989
17600000000.0000	   2.7800	   1.5866	   0.8739	   0.0937
17680000000.0000	   2.7845	   1.5969	   0.8647	   0.0947
17760000000.0000	   2.7488	   1.6206	   0.8676	   0.0913
17840000000.0000	   2.7476	   1.6486	   0.8593	   0.0830
17920000000.0000	   2.7090	   1.6476	   0.8600	   0.0830
18000000000.0000	   2.6819	   1.6904	   0.8596	   0.0717
