frequency	e'	e''	u'	u''
2000000000.0000	  10.1100	  11.0759	   1.1939	   0.0821
2080000000.0000	   9.8629	  10.8705	   1.1868	   0.0837
2160000000.0000	   9.6568	  10.7025	   1.1924	   0.0745
2240000000.0000	   9.4717	  10.5047	   1.1932	   0.0736
2320000000.0000	   9.2515	  10.3368	   1.1933	   0.0628
2400000000.0000	   9.1151	  10.1831	   1.1876	   0.0585
2480000000.0000	   8.9247	  10.0074	   1.1832	   0.0591
2560000000.0000	   8.7833	   9.8714	   1.1838	   0.0484
2640000000.0000	   8.6350	   9.7154	   1.1691	   0.0562
2720000000.0000	   8.4850	   9.5945	   1.1745	   0.0471
2800000000.0000	   8.3833	   9.4567	   1.1628	   0.0470
2880000000.0000	   8.2333	   9.3314	   1.1613	   0.0479
2960000000.0000	   8.1447	   9.2325	   1.1537	   0.0383
3040000000.0000	   8.0215	   9.0808	   1.1505	   0.0442
3120000000.0000	   7.9074	   9.0024	   1.1489	   0.0355
3200000000.0000	   7.8137	   8.8684	   1.1346	   0.0365
3280000000.0000	   7.6880	   8.7837	   1.1386	   0.0413
3360000000.0000	   7.6159	   8.6854	   1.1275	   0.0319
3440000000.0000	   7.4860	   8.5568	   1.1229	   0.0389
3520000000.0000	   7.3975	   8.4971	   1.1198	   0.0367
3600000000.0000	   7.3074	   8.3679	   1.1146	   0.0387
3680000000.0000	   7.1882	   8.2805	   1.1169	   0.0360
3760000000.0000	   7.0997	   8.1787	   1.1075	   0.0337
3840000000.0000	   6.9843	   8.0812	   1.1081	   0.0389
3920000000.0000	   6.8925	   7.9991	   1.1052	   0.0361
4000000000.0000	   6.7914	   7.8936	   1.1070	   0.0368
4080000000.0000	   6.6793	   7.8134	   1.1080	   0.0366
4160000000.0000	   6.5827	   7.7215	   1.1096	   0.0364
4240000000.0000	   6.4885	   7.6440	   1.1148	   0.0384
4320000000.0000	   6.3875	   7.5463	   1.1177	   0.0377
4400000000.0000	   6.2913	   7.4675	   1.1239	   0.0370
4480000000.0000	   6.1923	   7.3789	   1.1264	   0.0391
4560000000.0000	   6.0881	   7.3065	   1.1335	   0.0404
4640000000.0000	   6.0072	   7.2320	   1.1382	   0.0405
4720000000.0000	   5.9034	   7.1504	   1.1462	   0.0445
4800000000.0000	   5.8222	   7.1065	   1.1510	   0.0417
4880000000.0000	   5.7430	   7.0187	   1.1570	   0.0458
4960000000.0000	   5.6488	   6.9761	   1.1628	   0.0419
5040000000.0000	   5.5964	   6.9102	   1.1632	   0.0446
5120000000.0000	   5.5039	   6.8532	   1.1718	   0.0473
5200000000.0000	   5.4480	   6.8134	   1.1712	   0.0423
5280000000.0000	   5.3788	   6.7454	   1.1744	   0.0473
5360000000.0000	   5.3181	   6.7187	   1.1756	   0.0408
5440000000.0000	   5.2634	   6.6615	   1.1723	   0.0417
5520000000.0000	   5.2038	   6.6353	   1.1737	   0.0403
5600000000.0000	   5.1684	   6.5966	   1.1663	   0.0374
5680000000.0000	   5.1119	   6.5442	   1.1681	   0.0370
5760000000.0000	   5.0692	   6.5239	   1.1602	   0.0310
5840000000.0000	   5.0224	   6.4759	   1.1568	   0.0303
5920000000.0000	   4.9850	   6.4538	   1.1544	   0.0249
6000000000.0000	   4.9575	   6.4035	   1.1469	   0.0197
6080000000.0000	   4.8977	   6.3804	   1.1434	   0.0146
6160000000.0000	   4.8918	   6.3446	   1.1366	   0.0122
6240000000.0000	   4.8374	   6.2987	   1.1371	   0.0065
6320000000.0000	   4.8110	   6.2658	   1.1310	  -0.0005
6400000000.0000	   4.7694	   6.2217	   1.1271	  -0.0028
6480000000.0000	   4.7421	   6.1852	   1.1264	  -0.0096
6560000000.0000	   4.7196	   6.1269	   1.1226	  -0.0124
6640000000.0000	   4.6666	   6.0933	   1.1223	  -0.0183
6720000000.0000	   4.6465	   6.0496	   1.1189	  -0.0198
6800000000.0000	   4.6062	   6.0116	   1.1202	  -0.0238
6880000000.0000	   4.5772	   5.9559	   1.1195	  -0.0267
6960000000.0000	   4.5419	   5.9100	   1.1212	  -0.0280
7040000000.0000	   4.5175	   5.8771	   1.1207	  -0.0326
7120000000.0000	   4.4837	   5.8070	   1.1210	  -0.0313
7200000000.0000	   4.4495	   5.7773	   1.1243	  -0.0344
7280000000.0000	   4.4313	   5.7124	   1.1242	  -0.0324
7360000000.0000	   4.3809	   5.6725	   1.1298	  -0.0348
7440000000.0000	   4.3720	   5.6299	   1.1272	  -0.0347
7520000000.0000	   4.3234	   5.5716	   1.1332	  -0.0323
7600000000.0000	   4.3017	   5.5414	   1.1335	  -0.0357
7680000000.0000	   4.2768	   5.4691	   1.1362	  -0.0301
7760000000.0000	   4.2276	   5.4369	   1.1412	  -0.0310
7840000000.0000	   4.2204	   5.3798	   1.1417	  -0.0288
7920000000.0000	   4.1588	   5.3321	   1.1489	  -0.0270
8000000000.0000	   4.1412	   5.3023	   1.1490	  -0.0272
8080000000.0000	   4.1013	   5.2384	   1.1544	  -0.0222
8160000000.0000	   4.0608	   5.2093	   1.1579	  -0.0233
8240000000.0000	   4.0406	   5.1618	   1.1596	  -0.0184
8320000000.0000	   3.9912	   5.1167	   1.1686	  -0.0176
8400000000.0000	   3.9594	   5.0773	   1.1701	  -0.0182
8480000000.0000	   3.9110	   5.0385	   1.1755	  -0.0167
8560000000.0000	   3.8740	   5.0063	   1.1779	  -0.0143
8640000000.0000	   3.8393	   4.9621	   1.1831	  -0.0139
8720000000.0000	   3.7876	   4.9305	   1.1885	  -0.0141
8800000000.0000	   3.7437	   4.9031	   1.1927	  -0.0146
8880000000.0000	   3.7078	   4.8803	   1.1950	  -0.0151
8960000000.0000	   3.6730	   4.8382	   1.1995	  -0.0143
9040000000.0000	   3.6246	   4.8248	   1.2037	  -0.0190
9120000000.0000	   3.5996	   4.7927	   1.2049	  -0.0189
