frequency	e'	e''	u'	u''
2000000000.0000	  14.2917	  23.7625	   1.3494	   0.0413
2080000000.0000	  13.9248	  23.2018	   1.3404	   0.0393
2160000000.0000	  13.6179	  22.7702	   1.3480	   0.0269
2240000000.0000	  13.3559	  22.2911	   1.3491	   0.0226
2320000000.0000	  13.0252	  21.8627	   1.3490	   0.0076
2400000000.0000	  12.8311	  21.5003	   1.3452	  -0.0004
2480000000.0000	  12.5468	  21.0690	   1.3396	  -0.0027
2560000000.0000	  12.3404	  20.7650	   1.3391	  -0.0181
2640000000.0000	  12.1180	  20.3673	   1.3249	  -0.0118
2720000000.0000	  11.8724	  20.0892	   1.3322	  -0.0229
2800000000.0000	  11.7251	  19.7718	   1.3197	  -0.0253
2880000000.0000	  11.4793	  19.4679	   1.3202	  -0.0265
2960000000.0000	  11.3316	  19.2360	   1.3150	  -0.0361
3040000000.0000	  11.1497	  18.8909	   1.3119	  -0.0314
3120000000.0000	  10.9478	  18.6982	   1.3112	  -0.0425
3200000000.0000	  10.8031	  18.3919	   1.2969	  -0.0398
3280000000.0000	  10.5561	  18.1846	   1.3045	  -0.0361
3360000000.0000	  10.4552	  17.9751	   1.2937	  -0.0467
3440000000.0000	  10.2289	  17.6628	   1.2901	  -0.0378
3520000000.0000	  10.0461	  17.5077	   1.2895	  -0.0403
3600000000.0000	   9.9089	  17.2291	   1.2844	  -0.0377
3680000000.0000	   9.6999	  17.0263	   1.2869	  -0.0409
3760000000.0000	   9.5490	  16.7769	   1.2767	  -0.0409
3840000000.0000	   9.3405	  16.5509	   1.2779	  -0.0372
3920000000.0000	   9.1817	  16.3653	   1.2753	  -0.0404
4000000000.0000	   9.0149	  16.1168	   1.2757	  -0.0411
4080000000.0000	   8.8148	  15.9083	   1.2760	  -0.0391
4160000000.0000	   8.6271	  15.6907	   1.2787	  -0.0404
4240000000.0000	   8.4611	  15.5124	   1.2839	  -0.0416
4320000000.0000	   8.2998	  15.2772	   1.2850	  -0.0426
4400000000.0000	   8.1204	  15.0990	   1.2920	  -0.0457
4480000000.0000	   7.9660	  14.8834	   1.2921	  -0.0456
4560000000.0000	   7.7725	  14.6876	   1.3005	  -0.0459
4640000000.0000	   7.6314	  14.5175	   1.3038	  -0.0485
4720000000.0000	   7.4595	  14.3061	   1.3125	  -0.0464
4800000000.0000	   7.2903	  14.1825	   1.3189	  -0.0521
4880000000.0000	   7.1787	  13.9834	   1.3240	  -0.0513
4960000000.0000	   6.9904	  13.8579	   1.3316	  -0.0584
5040000000.0000	   6.9076	  13.7145	   1.3320	  -0.0590
5120000000.0000	   6.7493	  13.5585	   1.3416	  -0.0599
5200000000.0000	   6.6512	  13.4618	   1.3414	  -0.0673
5280000000.0000	   6.5467	  13.3049	   1.3450	  -0.0659
5360000000.0000	   6.4311	  13.2248	   1.3467	  -0.0748
5440000000.0000	   6.3524	  13.1073	   1.3441	  -0.0776
5520000000.0000	   6.2570	  13.0256	   1.3452	  -0.0819
5600000000.0000	   6.2051	  12.9265	   1.3383	  -0.0846
5680000000.0000	   6.1193	  12.8232	   1.3403	  -0.0887
5760000000.0000	   6.0636	  12.7664	   1.3313	  -0.0946
5840000000.0000	   5.9882	  12.6658	   1.3293	  -0.0975
5920000000.0000	   5.9354	  12.6097	   1.3253	  -0.1039
6000000000.0000	   5.8966	  12.5234	   1.3184	  -0.1095
6080000000.0000	   5.7960	  12.4670	   1.3140	  -0.1163
6160000000.0000	   5.8022	  12.4141	   1.3056	  -0.1185
6240000000.0000	   5.7041	  12.3216	   1.3062	  -0.1259
6320000000.0000	   5.6776	  12.2759	   1.2965	  -0.1339
6400000000.0000	   5.6006	  12.1927	   1.2936	  -0.1367
6480000000.0000	   5.5494	  12.1500	   1.2905	  -0.1468
6560000000.0000	   5.5309	  12.0565	   1.2843	  -0.1496
6640000000.0000	   5.4186	  11.9810	   1.2842	  -0.1576
6720000000.0000	   5.3850	  11.9126	   1.2788	  -0.1600
6800000000.0000	   5.2913	  11.8459	   1.2803	  -0.1673
6880000000.0000	   5.2488	  11.7481	   1.2775	  -0.1714
6960000000.0000	   5.1719	  11.6552	   1.2788	  -0.1757
7040000000.0000	   5.1051	  11.5904	   1.2775	  -0.1829
7120000000.0000	   5.0612	  11.4633	   1.2771	  -0.1838
7200000000.0000	   4.9714	  11.3837	   1.2809	  -0.1894
7280000000.0000	   4.9326	  11.2672	   1.2814	  -0.1903
7360000000.0000	   4.8369	  11.1581	   1.2878	  -0.1955
7440000000.0000	   4.8127	  11.0680	   1.2856	  -0.1972
7520000000.0000	   4.7303	  10.9284	   1.2939	  -0.1977
7600000000.0000	   4.6851	  10.8533	   1.2940	  -0.2030
7680000000.0000	   4.6620	  10.6967	   1.2990	  -0.1992
7760000000.0000	   4.5724	  10.5873	   1.3061	  -0.2021
7840000000.0000	   4.5615	  10.4732	   1.3095	  -0.2011
7920000000.0000	   4.4646	  10.3451	   1.3197	  -0.2028
8000000000.0000	   4.4435	  10.2632	   1.3210	  -0.2037
8080000000.0000	   4.3851	  10.1154	   1.3313	  -0.2004
8160000000.0000	   4.3230	  10.0440	   1.3363	  -0.2044
8240000000.0000	   4.3068	   9.9303	   1.3414	  -0.1996
8320000000.0000	   4.2382	   9.8236	   1.3519	  -0.2017
8400000000.0000	   4.2068	   9.7341	   1.3553	  -0.2019
8480000000.0000	   4.1204	   9.6429	   1.3652	  -0.2034
8560000000.0000	   4.0875	   9.5727	   1.3676	  -0.2018
8640000000.0000	   4.0389	   9.4789	   1.3753	  -0.2023
8720000000.0000	   3.9571	   9.3928	   1.3839	  -0.2041
8800000000.0000	   3.8855	   9.3327	   1.3903	  -0.2071
8880000000.0000	   3.8169	   9.2727	   1.3948	  -0.2087
8960000000.0000	   3.7696	   9.2001	   1.4003	  -0.2096
9040000000.0000	   3.6787	   9.1508	   1.4065	  -0.2159
9120000000.0000	   3.6289	   9.0881	   1.4092	  -0.2170
9200000000.0000	   3.5483	   9.0192	   1.4149	  -0.2220
9280000000.0000	   3.5041	   8.9751	   1.4152	  -0.2221
9360000000.0000	   3.4232	   8.8780	   1.4251	  -0.2228
