frequency	e'	e''	u'	u''
2000000000.0000	  10.5122	  12.5780	   1.0967	   0.1773
2080000000.0000	  10.3165	  12.2820	   1.0885	   0.1821
2160000000.0000	  10.1606	  12.0388	   1.0951	   0.1764
2240000000.0000	  10.0303	  11.7807	   1.0946	   0.1788
2320000000.0000	   9.8561	  11.5540	   1.0930	   0.1725
2400000000.0000	   9.7649	  11.3523	   1.0868	   0.1707
2480000000.0000	   9.6224	  11.1374	   1.0782	   0.1776
2560000000.0000	   9.5291	  10.9771	   1.0733	   0.1703
2640000000.0000	   9.4240	  10.7858	   1.0528	   0.1822
2720000000.0000	   9.3150	  10.6582	   1.0511	   0.1798
2800000000.0000	   9.2621	  10.5095	   1.0273	   0.1814
2880000000.0000	   9.1394	  10.3825	   1.0155	   0.1857
2960000000.0000	   9.0813	  10.2939	   0.9955	   0.1762
3040000000.0000	   8.9777	  10.1566	   0.9762	   0.1799
3120000000.0000	   8.8617	  10.1036	   0.9623	   0.1649
3200000000.0000	   8.7641	   9.9914	   0.9321	   0.1548
3280000000.0000	   8.6091	   9.9269	   0.9250	   0.1460
3360000000.0000	   8.5019	   9.8404	   0.9063	   0.1195
3440000000.0000	   8.3210	   9.7131	   0.8968	   0.1085
3520000000.0000	   8.1760	   9.6310	   0.8961	   0.0869
3600000000.0000	   8.0349	   9.4685	   0.8955	   0.0711
3680000000.0000	   7.8733	   9.3323	   0.9073	   0.0551
3760000000.0000	   7.7468	   9.1707	   0.9099	   0.0421
3840000000.0000	   7.6160	   9.0086	   0.9236	   0.0393
3920000000.0000	   7.5194	   8.8573	   0.9343	   0.0344
4000000000.0000	   7.4228	   8.6865	   0.9480	   0.0353
4080000000.0000	   7.3341	   8.5469	   0.9588	   0.0393
4160000000.0000	   7.2567	   8.4044	   0.9696	   0.0438
4240000000.0000	   7.1999	   8.2880	   0.9804	   0.0513
4320000000.0000	   7.1312	   8.1512	   0.9865	   0.0581
4400000000.0000	   7.0662	   8.0512	   0.9956	   0.0645
4480000000.0000	   7.0044	   7.9470	   0.9974	   0.0721
4560000000.0000	   6.9286	   7.8623	   1.0045	   0.0802
4640000000.0000	   6.8766	   7.7898	   1.0068	   0.0851
4720000000.0000	   6.7956	   7.7060	   1.0121	   0.0936
4800000000.0000	   6.7310	   7.6691	   1.0149	   0.0935
4880000000.0000	   6.6742	   7.5895	   1.0163	   0.0994
4960000000.0000	   6.5908	   7.5599	   1.0193	   0.0967
5040000000.0000	   6.5519	   7.5046	   1.0157	   0.0995
5120000000.0000	   6.4644	   7.4604	   1.0212	   0.1016
5200000000.0000	   6.4115	   7.4350	   1.0184	   0.0957
5280000000.0000	   6.3444	   7.3758	   1.0186	   0.0987
5360000000.0000	   6.2805	   7.3601	   1.0182	   0.0904
5440000000.0000	   6.2225	   7.3156	   1.0133	   0.0873
5520000000.0000	   6.1579	   7.2927	   1.0139	   0.0839
5600000000.0000	   6.1163	   7.2520	   1.0066	   0.0786
5680000000.0000	   6.0531	   7.2016	   1.0089	   0.0754
5760000000.0000	   6.0093	   7.1828	   1.0015	   0.0672
5840000000.0000	   5.9547	   7.1336	   0.9991	   0.0639
5920000000.0000	   5.9140	   7.1067	   0.9991	   0.0566
6000000000.0000	   5.8807	   7.0483	   0.9931	   0.0501
6080000000.0000	   5.8164	   7.0239	   0.9922	   0.0434
6160000000.0000	   5.8170	   6.9785	   0.9866	   0.0404
6240000000.0000	   5.7584	   6.9250	   0.9898	   0.0344
6320000000.0000	   5.7401	   6.8847	   0.9850	   0.0263
6400000000.0000	   5.6976	   6.8311	   0.9830	   0.0247
6480000000.0000	   5.6765	   6.7930	   0.9841	   0.0181
6560000000.0000	   5.6592	   6.7223	   0.9814	   0.0162
6640000000.0000	   5.6070	   6.6875	   0.9827	   0.0114
6720000000.0000	   5.5955	   6.6388	   0.9798	   0.0105
6800000000.0000	   5.5599	   6.5978	   0.9820	   0.0083
