frequency	e'	e''	u'	u''
2000000000.0000	   5.9348	   4.7564	   1.2026	   0.1401
2080000000.0000	   5.8431	   4.6537	   1.1976	   0.1499
2160000000.0000	   5.7701	   4.5609	   1.2033	   0.1512
2240000000.0000	   5.7083	   4.4580	   1.2032	   0.1621
2320000000.0000	   5.6246	   4.3795	   1.2019	   0.1594
2400000000.0000	   5.5926	   4.3005	   1.1908	   0.1642
2480000000.0000	   5.5302	   4.2181	   1.1777	   0.1744
2560000000.0000	   5.4921	   4.1536	   1.1700	   0.1713
2640000000.0000	   5.4588	   4.0844	   1.1433	   0.1825
2720000000.0000	   5.4107	   4.0312	   1.1383	   0.1805
2800000000.0000	   5.4092	   3.9773	   1.1078	   0.1789
2880000000.0000	   5.3676	   3.9244	   1.0907	   0.1809
2960000000.0000	   5.3595	   3.8914	   1.0696	   0.1669
3040000000.0000	   5.3310	   3.8385	   1.0494	   0.1657
3120000000.0000	   5.2955	   3.8234	   1.0376	   0.1483
3200000000.0000	   5.2797	   3.7896	   1.0101	   0.1341
3280000000.0000	   5.2407	   3.7657	   1.0036	   0.1273
3360000000.0000	   5.2131	   3.7479	   0.9898	   0.1048
3440000000.0000	   5.1614	   3.7151	   0.9810	   0.0930
3520000000.0000	   5.1270	   3.7035	   0.9779	   0.0769
3600000000.0000	   5.0792	   3.6617	   0.9749	   0.0649
3680000000.0000	   5.0206	   3.6370	   0.9825	   0.0513
3760000000.0000	   4.9709	   3.6078	   0.9814	   0.0371
3840000000.0000	   4.9134	   3.5673	   0.9875	   0.0317
3920000000.0000	   4.8657	   3.5322	   0.9921	   0.0251
4000000000.0000	   4.8077	   3.4865	   1.0055	   0.0231
4080000000.0000	   4.7604	   3.4513	   1.0128	   0.0191
4160000000.0000	   4.7124	   3.4022	   1.0219	   0.0189
4240000000.0000	   4.6710	   3.3601	   1.0326	   0.0230
4320000000.0000	   4.6272	   3.3100	   1.0410	   0.0262
4400000000.0000	   4.5866	   3.2700	   1.0524	   0.0307
4480000000.0000	   4.5496	   3.2297	   1.0573	   0.0351
4560000000.0000	   4.5073	   3.1949	   1.0658	   0.0427
4640000000.0000	   4.4823	   3.1614	   1.0715	   0.0464
4720000000.0000	   4.4437	   3.1282	   1.0796	   0.0548
4800000000.0000	   4.4203	   3.1149	   1.0831	   0.0550
4880000000.0000	   4.3930	   3.0768	   1.0865	   0.0621
4960000000.0000	   4.3616	   3.0722	   1.0902	   0.0608
5040000000.0000	   4.3513	   3.0474	   1.0870	   0.0649
5120000000.0000	   4.3153	   3.0339	   1.0936	   0.0684
5200000000.0000	   4.2988	   3.0284	   1.0908	   0.0635
5280000000.0000	   4.2774	   3.0100	   1.0913	   0.0669
5360000000.0000	   4.2573	   3.0117	   1.0898	   0.0596
5440000000.0000	   4.2386	   2.9989	   1.0837	   0.0578
5520000000.0000	   4.2168	   3.0023	   1.0843	   0.0560
5600000000.0000	   4.2067	   2.9995	   1.0755	   0.0500
5680000000.0000	   4.1859	   2.9843	   1.0776	   0.0474
5760000000.0000	   4.1677	   2.9936	   1.0692	   0.0385
5840000000.0000	   4.1493	   2.9830	   1.0653	   0.0352
5920000000.0000	   4.1411	   2.9866	   1.0645	   0.0264
6000000000.0000	   4.1257	   2.9678	   1.0579	   0.0195
6080000000.0000	   4.1031	   2.9759	   1.0556	   0.0114
6160000000.0000	   4.1036	   2.9646	   1.0507	   0.0081
6240000000.0000	   4.0805	   2.9542	   1.0522	   0.0003
6320000000.0000	   4.0707	   2.9488	   1.0472	  -0.0088
6400000000.0000	   4.0560	   2.9356	   1.0439	  -0.0110
6480000000.0000	   4.0430	   2.9262	   1.0454	  -0.0192
6560000000.0000	   4.0328	   2.9039	   1.0434	  -0.0225
6640000000.0000	   4.0087	   2.9023	   1.0437	  -0.0286
6720000000.0000	   4.0074	   2.8880	   1.0407	  -0.0314
6800000000.0000	   3.9909	   2.8752	   1.0418	  -0.0333
6880000000.0000	   3.9761	   2.8602	   1.0422	  -0.0379
6960000000.0000	   3.9633	   2.8428	   1.0434	  -0.0391
7040000000.0000	   3.9549	   2.8351	   1.0432	  -0.0434
7120000000.0000	   3.9388	   2.8083	   1.0430	  -0.0429
7200000000.0000	   3.9310	   2.8040	   1.0457	  -0.0449
7280000000.0000	   3.9230	   2.7767	   1.0442	  -0.0443
7360000000.0000	   3.8996	   2.7652	   1.0491	  -0.0461
7440000000.0000	   3.8998	   2.7524	   1.0458	  -0.0460
7520000000.0000	   3.8775	   2.7326	   1.0501	  -0.0432
7600000000.0000	   3.8711	   2.7256	   1.0503	  -0.0466
7680000000.0000	   3.8555	   2.6958	   1.0517	  -0.0419
7760000000.0000	   3.8350	   2.6972	   1.0559	  -0.0423
7840000000.0000	   3.8331	   2.6704	   1.0555	  -0.0407
7920000000.0000	   3.8020	   2.6606	   1.0606	  -0.0384
