frequency	e'	e''	u'	u''
17120000000.0000	   3.1391	   2.0737	   1.1509	   0.0913
17200000000.0000	   3.1217	   2.0691	   1.1536	   0.0899
17280000000.0000	   3.1381	   2.0508	   1.1489	   0.0967
17360000000.0000	   3.1041	   2.0304	   1.1593	   0.0988
17440000000.0000	   3.1118	   2.0356	   1.1544	   0.0991
17520000000.0000	   3.0915	   1.9905	   1.1617	   0.1096
17600000000.0000	   3.0707	   2.0047	   1.1641	   0.1028
17680000000.0000	   3.0878	   1.9672	   1.1603	   0.1149
17760000000.0000	   3.0361	   1.9539	   1.1743	   0.1139
17840000000.0000	   3.0614	   1.9529	   1.1646	   0.1156
17920000000.0000	   3.0266	   1.9015	   1.1774	   0.1268
18000000000.0000	   3.0156	   1.9318	   1.1771	   0.1169
