frequency	e'	e''	u'	u''
2000000000.0000	   6.7516	   4.8555	   1.2122	   0.1678
2080000000.0000	   6.6307	   4.7892	   1.2079	   0.1696
2160000000.0000	   6.5347	   4.7266	   1.2125	   0.1587
2240000000.0000	   6.4428	   4.6500	   1.2141	   0.1609
2320000000.0000	   6.3306	   4.5999	   1.2154	   0.1493
2400000000.0000	   6.2713	   4.5390	   1.2092	   0.1462
2480000000.0000	   6.1780	   4.4758	   1.2036	   0.1496
2560000000.0000	   6.1122	   4.4262	   1.2039	   0.1409
2640000000.0000	   6.0493	   4.3651	   1.1856	   0.1485
2720000000.0000	   5.9733	   4.3214	   1.1908	   0.1443
2800000000.0000	   5.9469	   4.2705	   1.1719	   0.1417
2880000000.0000	   5.8784	   4.2195	   1.1675	   0.1469
2960000000.0000	   5.8493	   4.1827	   1.1550	   0.1373
3040000000.0000	   5.8017	   4.1208	   1.1465	   0.1457
3120000000.0000	   5.7527	   4.0982	   1.1423	   0.1369
3200000000.0000	   5.7249	   4.0527	   1.1207	   0.1353
3280000000.0000	   5.6782	   4.0219	   1.1182	   0.1418
3360000000.0000	   5.6515	   3.9900	   1.1034	   0.1326
3440000000.0000	   5.6002	   3.9472	   1.0929	   0.1366
3520000000.0000	   5.5720	   3.9314	   1.0846	   0.1328
3600000000.0000	   5.5338	   3.8866	   1.0738	   0.1337
3680000000.0000	   5.4845	   3.8625	   1.0729	   0.1301
3760000000.0000	   5.4473	   3.8384	   1.0599	   0.1237
3840000000.0000	   5.3985	   3.8075	   1.0556	   0.1244
3920000000.0000	   5.3599	   3.7879	   1.0477	   0.1193
4000000000.0000	   5.3063	   3.7563	   1.0494	   0.1177
4080000000.0000	   5.2612	   3.7411	   1.0472	   0.1114
4160000000.0000	   5.2151	   3.7133	   1.0465	   0.1075
4240000000.0000	   5.1690	   3.6928	   1.0499	   0.1077
4320000000.0000	   5.1172	   3.6631	   1.0525	   0.1039
4400000000.0000	   5.0643	   3.6422	   1.0608	   0.1026
4480000000.0000	   5.0121	   3.6219	   1.0632	   0.0995
4560000000.0000	   4.9549	   3.6017	   1.0719	   0.1010
4640000000.0000	   4.9115	   3.5826	   1.0782	   0.0989
4720000000.0000	   4.8528	   3.5609	   1.0886	   0.1027
4800000000.0000	   4.8082	   3.5572	   1.0959	   0.0987
4880000000.0000	   4.7614	   3.5258	   1.1038	   0.1030
4960000000.0000	   4.7076	   3.5243	   1.1119	   0.0984
5040000000.0000	   4.6798	   3.4989	   1.1143	   0.1017
5120000000.0000	   4.6255	   3.4882	   1.1251	   0.1063
5200000000.0000	   4.5943	   3.4785	   1.1261	   0.1017
5280000000.0000	   4.5571	   3.4539	   1.1321	   0.1085
5360000000.0000	   4.5226	   3.4516	   1.1346	   0.1024
5440000000.0000	   4.4946	   3.4318	   1.1304	   0.1048
5520000000.0000	   4.4629	   3.4291	   1.1337	   0.1078
