frequency	e'	e''	u'	u''
11200000000.0000	   5.9200	   6.0620	   1.0839	   0.1268
11280000000.0000	   5.9004	   6.1004	   1.0824	   0.1169
11360000000.0000	   5.8836	   6.0338	   1.0864	   0.1211
11440000000.0000	   5.7856	   6.0642	   1.0951	   0.1106
11520000000.0000	   5.8226	   6.0270	   1.0891	   0.1131
11600000000.0000	   5.7206	   5.9889	   1.1027	   0.1119
11680000000.0000	   5.6991	   6.0163	   1.1012	   0.1064
11760000000.0000	   5.6665	   5.8464	   1.1077	   0.1264
11840000000.0000	   5.5983	   5.8683	   1.1074	   0.1184
11920000000.0000	   5.7655	   5.7907	   1.0781	   0.1302
12000000000.0000	   5.7915	   5.7952	   1.0695	   0.1152
12080000000.0000	   5.7896	   5.9960	   1.0667	   0.0794
12160000000.0000	   5.7244	   5.9577	   1.0790	   0.0795
12240000000.0000	   5.6433	   6.0025	   1.0868	   0.0683
12320000000.0000	   5.6496	   5.9646	   1.0871	   0.0714
12400000000.0000	   5.5826	   5.9352	   1.0953	   0.0700
12480000000.0000	   5.5824	   5.9368	   1.0920	   0.0666
12560000000.0000	   5.5732	   5.8863	   1.0938	   0.0702
12640000000.0000	   5.5525	   5.8852	   1.0940	   0.0660
12720000000.0000	   5.5729	   5.8819	   1.0893	   0.0643
12800000000.0000	   5.5569	   5.8559	   1.0912	   0.0652
12880000000.0000	   5.5363	   5.8504	   1.0918	   0.0602
12960000000.0000	   5.5674	   5.8480	   1.0866	   0.0597
13040000000.0000	   5.5507	   5.8092	   1.0887	   0.0598
13120000000.0000	   5.5571	   5.8612	   1.0828	   0.0504
13200000000.0000	   5.5959	   5.8019	   1.0798	   0.0578
13280000000.0000	   5.5306	   5.8178	   1.0838	   0.0486
13360000000.0000	   5.6107	   5.8601	   1.0701	   0.0463
13440000000.0000	   5.5672	   5.7804	   1.0779	   0.0515
13520000000.0000	   5.5853	   5.8932	   1.0688	   0.0367
13600000000.0000	   5.6607	   5.8179	   1.0625	   0.0476
13680000000.0000	   5.5874	   5.8584	   1.0677	   0.0357
13760000000.0000	   5.6994	   5.8781	   1.0518	   0.0369
13840000000.0000	   5.6659	   5.8234	   1.0585	   0.0397
13920000000.0000	   5.7114	   5.9021	   1.0476	   0.0313
14000000000.0000	   5.7651	   5.8151	   1.0451	   0.0441
14080000000.0000	   5.7326	   5.8870	   1.0419	   0.0333
14160000000.0000	   5.8412	   5.8733	   1.0279	   0.0391
14240000000.0000	   5.7909	   5.8378	   1.0330	   0.0389
14320000000.0000	   5.8542	   5.8864	   1.0215	   0.0340
14400000000.0000	   5.8477	   5.8431	   1.0252	   0.0352
14480000000.0000	   5.8180	   5.8343	   1.0300	   0.0342
14560000000.0000	   5.8150	   5.7631	   1.0337	   0.0419
14640000000.0000	   5.8287	   5.6991	   1.0328	   0.0520
14720000000.0000	   5.8524	   5.6145	   1.0306	   0.0639
14800000000.0000	   5.8653	   5.6125	   1.0269	   0.0624
14880000000.0000	   5.9057	   5.5672	   1.0224	   0.0680
14960000000.0000	   5.8195	   5.5533	   1.0334	   0.0648
15040000000.0000	   5.8417	   5.5696	   1.0289	   0.0645
15120000000.0000	   5.7571	   5.4849	   1.0403	   0.0726
15200000000.0000	   5.7217	   5.5384	   1.0382	   0.0625
15280000000.0000	   5.7157	   5.4325	   1.0402	   0.0751
15360000000.0000	   5.6155	   5.4444	   1.0478	   0.0653
15440000000.0000	   5.6545	   5.4186	   1.0418	   0.0685
15520000000.0000	   5.5550	   5.3631	   1.0548	   0.0668
15600000000.0000	   5.5708	   5.4411	   1.0472	   0.0560
15680000000.0000	   5.5455	   5.3228	   1.0537	   0.0667
15760000000.0000	   5.4741	   5.4152	   1.0563	   0.0485
15840000000.0000	   5.5239	   5.3673	   1.0498	   0.0568
15920000000.0000	   5.4209	   5.3730	   1.0612	   0.0475
16000000000.0000	   5.4840	   5.4348	   1.0482	   0.0427
16080000000.0000	   5.4323	   5.3565	   1.0566	   0.0475
16160000000.0000	   5.4110	   5.4508	   1.0517	   0.0331
16240000000.0000	   5.4474	   5.4093	   1.0488	   0.0403
16320000000.0000	   5.3978	   5.4416	   1.0510	   0.0305
16400000000.0000	   5.4529	   5.4362	   1.0420	   0.0332
16480000000.0000	   5.4323	   5.4107	   1.0439	   0.0347
16560000000.0000	   5.4581	   5.4459	   1.0374	   0.0311
16640000000.0000	   5.4814	   5.4007	   1.0364	   0.0368
16720000000.0000	   5.4897	   5.4154	   1.0318	   0.0339
16800000000.0000	   5.5157	   5.3759	   1.0287	   0.0400
16880000000.0000	   5.5294	   5.3652	   1.0262	   0.0413
16960000000.0000	   5.5424	   5.3273	   1.0252	   0.0441
17040000000.0000	   5.5415	   5.3234	   1.0233	   0.0433
17120000000.0000	   5.5770	   5.2632	   1.0206	   0.0526
17200000000.0000	   5.5475	   5.2433	   1.0237	   0.0515
17280000000.0000	   5.6068	   5.2360	   1.0144	   0.0549
17360000000.0000	   5.5577	   5.1529	   1.0246	   0.0607
17440000000.0000	   5.5492	   5.1875	   1.0221	   0.0554
17520000000.0000	   5.5665	   5.1004	   1.0231	   0.0658
17600000000.0000	   5.5058	   5.1051	   1.0286	   0.0600
17680000000.0000	   5.5653	   5.0683	   1.0216	   0.0674
17760000000.0000	   5.4735	   5.0143	   1.0360	   0.0679
17840000000.0000	   5.5181	   5.0522	   1.0260	   0.0642
17920000000.0000	   5.4964	   4.9480	   1.0339	   0.0751
18000000000.0000	   5.4347	   4.9975	   1.0379	   0.0646
