frequency	e'	e''	u'	u''
2000000000.0000	   6.6259	   4.8901	   1.1911	   0.2619
2080000000.0000	   6.5357	   4.8156	   1.1866	   0.2642
2160000000.0000	   6.4665	   4.7465	   1.1891	   0.2581
2240000000.0000	   6.4010	   4.6619	   1.1890	   0.2642
2320000000.0000	   6.3149	   4.6043	   1.1893	   0.2590
2400000000.0000	   6.2800	   4.5398	   1.1800	   0.2621
2480000000.0000	   6.2135	   4.4716	   1.1707	   0.2735
2560000000.0000	   6.1748	   4.4213	   1.1626	   0.2728
2640000000.0000	   6.1412	   4.3631	   1.1352	   0.2881
2720000000.0000	   6.0968	   4.3270	   1.1263	   0.2902
2800000000.0000	   6.0950	   4.2882	   1.0935	   0.2931
2880000000.0000	   6.0518	   4.2580	   1.0695	   0.2969
2960000000.0000	   6.0441	   4.2461	   1.0380	   0.2840
3040000000.0000	   6.0093	   4.2196	   1.0101	   0.2824
3120000000.0000	   5.9661	   4.2328	   0.9869	   0.2588
3200000000.0000	   5.9315	   4.2216	   0.9521	   0.2382
3280000000.0000	   5.8706	   4.2258	   0.9401	   0.2201
3360000000.0000	   5.8207	   4.2206	   0.9218	   0.1870
3440000000.0000	   5.7408	   4.1983	   0.9132	   0.1674
3520000000.0000	   5.6847	   4.1932	   0.9124	   0.1409
3600000000.0000	   5.6160	   4.1477	   0.9118	   0.1230
3680000000.0000	   5.5375	   4.1241	   0.9235	   0.1044
3760000000.0000	   5.4758	   4.0905	   0.9243	   0.0879
3840000000.0000	   5.4068	   4.0464	   0.9355	   0.0823
3920000000.0000	   5.3494	   4.0097	   0.9429	   0.0729
4000000000.0000	   5.2858	   3.9610	   0.9549	   0.0716
4080000000.0000	   5.2300	   3.9303	   0.9640	   0.0681
4160000000.0000	   5.1779	   3.8843	   0.9718	   0.0663
4240000000.0000	   5.1334	   3.8450	   0.9820	   0.0701
4320000000.0000	   5.0799	   3.8028	   0.9896	   0.0715
4400000000.0000	   5.0327	   3.7698	   0.9991	   0.0736
4480000000.0000	   4.9845	   3.7371	   1.0023	   0.0765
4560000000.0000	   4.9341	   3.7118	   1.0108	   0.0804
4640000000.0000	   4.8988	   3.6893	   1.0147	   0.0819
4720000000.0000	   4.8469	   3.6649	   1.0219	   0.0864
4800000000.0000	   4.8119	   3.6610	   1.0246	   0.0829
4880000000.0000	   4.7709	   3.6330	   1.0286	   0.0873
4960000000.0000	   4.7225	   3.6366	   1.0322	   0.0817
5040000000.0000	   4.6999	   3.6186	   1.0304	   0.0824
5120000000.0000	   4.6462	   3.6148	   1.0373	   0.0825
5200000000.0000	   4.6153	   3.6149	   1.0351	   0.0740
5280000000.0000	   4.5745	   3.6001	   1.0374	   0.0747
5360000000.0000	   4.5386	   3.6095	   1.0383	   0.0634
5440000000.0000	   4.5045	   3.5978	   1.0340	   0.0595
5520000000.0000	   4.4616	   3.6055	   1.0364	   0.0544
5600000000.0000	   4.4391	   3.6034	   1.0301	   0.0460
5680000000.0000	   4.3999	   3.5893	   1.0343	   0.0415
5760000000.0000	   4.3672	   3.5984	   1.0284	   0.0301
5840000000.0000	   4.3329	   3.5853	   1.0270	   0.0259
5920000000.0000	   4.3077	   3.5888	   1.0286	   0.0162
6000000000.0000	   4.2808	   3.5673	   1.0241	   0.0073
6080000000.0000	   4.2398	   3.5695	   1.0242	  -0.0006
6160000000.0000	   4.2280	   3.5556	   1.0216	  -0.0055
6240000000.0000	   4.1898	   3.5374	   1.0255	  -0.0138
6320000000.0000	   4.1664	   3.5268	   1.0238	  -0.0231
6400000000.0000	   4.1395	   3.5088	   1.0226	  -0.0261
6480000000.0000	   4.1148	   3.4914	   1.0265	  -0.0336
6560000000.0000	   4.0918	   3.4614	   1.0267	  -0.0378
6640000000.0000	   4.0577	   3.4509	   1.0290	  -0.0438
6720000000.0000	   4.0433	   3.4282	   1.0289	  -0.0458
6800000000.0000	   4.0171	   3.4089	   1.0327	  -0.0485
6880000000.0000	   3.9926	   3.3829	   1.0348	  -0.0519
6960000000.0000	   3.9697	   3.3583	   1.0386	  -0.0526
7040000000.0000	   3.9549	   3.3428	   1.0404	  -0.0568
7120000000.0000	   3.9305	   3.3042	   1.0421	  -0.0553
7200000000.0000	   3.9126	   3.2933	   1.0472	  -0.0572
7280000000.0000	   3.8995	   3.2558	   1.0476	  -0.0552
7360000000.0000	   3.8672	   3.2361	   1.0544	  -0.0564
7440000000.0000	   3.8648	   3.2176	   1.0530	  -0.0559
7520000000.0000	   3.8336	   3.1856	   1.0591	  -0.0523
7600000000.0000	   3.8217	   3.1731	   1.0605	  -0.0547
7680000000.0000	   3.8031	   3.1337	   1.0635	  -0.0492
7760000000.0000	   3.7747	   3.1262	   1.0686	  -0.0489
7840000000.0000	   3.7732	   3.0926	   1.0696	  -0.0467
7920000000.0000	   3.7350	   3.0728	   1.0760	  -0.0435
8000000000.0000	   3.7254	   3.0603	   1.0768	  -0.0436
8080000000.0000	   3.7026	   3.0299	   1.0808	  -0.0383
8160000000.0000	   3.6775	   3.0195	   1.0849	  -0.0374
8240000000.0000	   3.6660	   2.9966	   1.0858	  -0.0322
8320000000.0000	   3.6370	   2.9786	   1.0940	  -0.0304
8400000000.0000	   3.6185	   2.9622	   1.0957	  -0.0308
8480000000.0000	   3.5918	   2.9466	   1.0990	  -0.0278
8560000000.0000	   3.5667	   2.9357	   1.1016	  -0.0240
8640000000.0000	   3.5462	   2.9172	   1.1062	  -0.0234
8720000000.0000	   3.5159	   2.9116	   1.1108	  -0.0227
8800000000.0000	   3.4909	   2.9039	   1.1138	  -0.0216
8880000000.0000	   3.4699	   2.9020	   1.1153	  -0.0215
8960000000.0000	   3.4466	   2.8822	   1.1196	  -0.0195
9040000000.0000	   3.4186	   2.8899	   1.1234	  -0.0239
9120000000.0000	   3.4038	   2.8792	   1.1235	  -0.0230
