frequency	e'	e''	u'	u''
2000000000.0000	   7.3857	   4.7365	   1.0085	   0.2776
2080000000.0000	   7.3171	   4.6859	   0.9921	   0.2704
2160000000.0000	   7.2645	   4.6352	   0.9847	   0.2550
2240000000.0000	   7.2061	   4.5788	   0.9808	   0.2465
2320000000.0000	   7.1289	   4.5545	   0.9736	   0.2227
2400000000.0000	   7.0921	   4.5080	   0.9648	   0.2074
2480000000.0000	   7.0193	   4.4768	   0.9585	   0.1961
2560000000.0000	   6.9728	   4.4472	   0.9551	   0.1740
2640000000.0000	   6.9148	   4.4088	   0.9435	   0.1672
2720000000.0000	   6.8517	   4.3919	   0.9500	   0.1490
2800000000.0000	   6.8263	   4.3514	   0.9382	   0.1369
2880000000.0000	   6.7562	   4.3252	   0.9412	   0.1302
2960000000.0000	   6.7326	   4.2990	   0.9343	   0.1121
3040000000.0000	   6.6742	   4.2501	   0.9373	   0.1129
3120000000.0000	   6.6240	   4.2453	   0.9408	   0.0965
3200000000.0000	   6.5887	   4.1982	   0.9283	   0.0911
3280000000.0000	   6.5345	   4.1808	   0.9383	   0.0927
3360000000.0000	   6.5054	   4.1502	   0.9305	   0.0799
3440000000.0000	   6.4404	   4.1095	   0.9305	   0.0855
3520000000.0000	   6.4095	   4.1019	   0.9317	   0.0796
3600000000.0000	   6.3659	   4.0489	   0.9271	   0.0820
3680000000.0000	   6.3041	   4.0292	   0.9347	   0.0802
3760000000.0000	   6.2668	   4.0039	   0.9263	   0.0749
3840000000.0000	   6.2089	   3.9700	   0.9292	   0.0801
3920000000.0000	   6.1653	   3.9514	   0.9271	   0.0767
4000000000.0000	   6.1128	   3.9137	   0.9301	   0.0793
4080000000.0000	   6.0601	   3.9030	   0.9331	   0.0776
4160000000.0000	   6.0127	   3.8752	   0.9333	   0.0744
4240000000.0000	   5.9663	   3.8522	   0.9387	   0.0780
4320000000.0000	   5.9059	   3.8282	   0.9434	   0.0767
4400000000.0000	   5.8601	   3.8063	   0.9499	   0.0762
4480000000.0000	   5.7999	   3.7877	   0.9545	   0.0775
4560000000.0000	   5.7442	   3.7753	   0.9616	   0.0771
4640000000.0000	   5.7000	   3.7565	   0.9682	   0.0776
4720000000.0000	   5.6352	   3.7433	   0.9788	   0.0805
4800000000.0000	   5.5957	   3.7440	   0.9850	   0.0751
4880000000.0000	   5.5436	   3.7151	   0.9939	   0.0808
4960000000.0000	   5.4905	   3.7230	   1.0016	   0.0746
5040000000.0000	   5.4633	   3.6983	   1.0038	   0.0786
5120000000.0000	   5.4024	   3.6937	   1.0168	   0.0834
5200000000.0000	   5.3763	   3.6876	   1.0183	   0.0787
5280000000.0000	   5.3349	   3.6645	   1.0255	   0.0870
5360000000.0000	   5.3050	   3.6715	   1.0287	   0.0810
5440000000.0000	   5.2806	   3.6489	   1.0262	   0.0863
5520000000.0000	   5.2499	   3.6543	   1.0300	   0.0918
5600000000.0000	   5.2479	   3.6472	   1.0204	   0.0928
5680000000.0000	   5.2251	   3.6334	   1.0207	   0.1006
5760000000.0000	   5.2169	   3.6560	   1.0067	   0.0979
5840000000.0000	   5.2029	   3.6529	   0.9936	   0.1012
5920000000.0000	   5.1883	   3.6811	   0.9848	   0.0958
6000000000.0000	   5.1747	   3.6816	   0.9669	   0.0849
6080000000.0000	   5.1319	   3.7090	   0.9588	   0.0749
6160000000.0000	   5.1189	   3.7175	   0.9490	   0.0643
6240000000.0000	   5.0754	   3.7158	   0.9476	   0.0514
6320000000.0000	   5.0386	   3.7206	   0.9438	   0.0383
6400000000.0000	   5.0053	   3.7178	   0.9396	   0.0296
6480000000.0000	   4.9699	   3.7073	   0.9428	   0.0200
6560000000.0000	   4.9347	   3.6875	   0.9424	   0.0127
6640000000.0000	   4.8906	   3.6841	   0.9438	   0.0044
6720000000.0000	   4.8640	   3.6687	   0.9439	   0.0008
6800000000.0000	   4.8310	   3.6550	   0.9463	  -0.0050
6880000000.0000	   4.7964	   3.6296	   0.9486	  -0.0089
6960000000.0000	   4.7616	   3.6116	   0.9526	  -0.0119
7040000000.0000	   4.7444	   3.5955	   0.9531	  -0.0172
7120000000.0000	   4.7068	   3.5571	   0.9555	  -0.0158
7200000000.0000	   4.6843	   3.5535	   0.9597	  -0.0203
7280000000.0000	   4.6633	   3.5093	   0.9595	  -0.0186
7360000000.0000	   4.6209	   3.4962	   0.9668	  -0.0208
7440000000.0000	   4.6185	   3.4728	   0.9639	  -0.0218
7520000000.0000	   4.5755	   3.4401	   0.9704	  -0.0173
7600000000.0000	   4.5616	   3.4308	   0.9717	  -0.0218
7680000000.0000	   4.5382	   3.3837	   0.9735	  -0.0157
7760000000.0000	   4.5001	   3.3792	   0.9800	  -0.0158
7840000000.0000	   4.4994	   3.3421	   0.9794	  -0.0147
7920000000.0000	   4.4512	   3.3180	   0.9860	  -0.0101
8000000000.0000	   4.4401	   3.3092	   0.9869	  -0.0112
8080000000.0000	   4.4149	   3.2695	   0.9898	  -0.0049
8160000000.0000	   4.3833	   3.2614	   0.9939	  -0.0040
8240000000.0000	   4.3732	   3.2352	   0.9940	   0.0004
8320000000.0000	   4.3374	   3.2105	   1.0025	   0.0046
8400000000.0000	   4.3167	   3.1957	   1.0042	   0.0037
8480000000.0000	   4.2913	   3.1761	   1.0062	   0.0075
8560000000.0000	   4.2609	   3.1631	   1.0086	   0.0127
8640000000.0000	   4.2417	   3.1437	   1.0120	   0.0136
8720000000.0000	   4.2091	   3.1343	   1.0164	   0.0158
8800000000.0000	   4.1821	   3.1295	   1.0187	   0.0176
8880000000.0000	   4.1677	   3.1255	   1.0186	   0.0183
8960000000.0000	   4.1406	   3.1026	   1.0219	   0.0225
9040000000.0000	   4.1180	   3.1150	   1.0243	   0.0180
9120000000.0000	   4.1049	   3.0999	   1.0230	   0.0202
9200000000.0000	   4.0701	   3.1006	   1.0266	   0.0180
9280000000.0000	   4.0706	   3.1012	   1.0227	   0.0177
9360000000.0000	   4.0354	   3.0922	   1.0273	   0.0199
9440000000.0000	   4.0270	   3.1101	   1.0256	   0.0115
9520000000.0000	   4.0128	   3.0855	   1.0234	   0.0137
9600000000.0000	   3.9839	   3.0990	   1.0239	   0.0097
9680000000.0000	   3.9969	   3.0926	   1.0172	   0.0085
9760000000.0000	   3.9679	   3.0776	   1.0197	   0.0106
9840000000.0000	   3.9568	   3.0841	   1.0162	   0.0036
9920000000.0000	   3.9437	   3.0628	   1.0154	   0.0066
10000000000.0000	   3.9310	   3.0768	   1.0150	   0.0014
10080000000.0000	   3.9478	   3.0498	   1.0086	   0.0023
10160000000.0000	   3.9138	   3.0467	   1.0119	   0.0011
10240000000.0000	   3.9139	   3.0388	   1.0056	  -0.0026
10320000000.0000	   3.8995	   3.0197	   1.0066	  -0.0006
10400000000.0000	   3.8856	   3.0174	   1.0056	  -0.0032
10480000000.0000	   3.8820	   2.9928	   1.0034	  -0.0034
10560000000.0000	   3.8566	   2.9890	   1.0079	  -0.0029
10640000000.0000	   3.8361	   2.9730	   1.0076	  -0.0050
10720000000.0000	   3.8339	   2.9675	   1.0074	  -0.0051
10800000000.0000	   3.7994	   2.9468	   1.0117	  -0.0044
10880000000.0000	   3.7863	   2.9487	   1.0124	  -0.0089
10960000000.0000	   3.7716	   2.9258	   1.0150	  -0.0054
11040000000.0000	   3.7366	   2.9225	   1.0193	  -0.0083
11120000000.0000	   3.7375	   2.9092	   1.0194	  -0.0100
11200000000.0000	   3.6870	   2.8910	   1.0270	  -0.0065
11280000000.0000	   3.6778	   2.9069	   1.0274	  -0.0138
11360000000.0000	   3.6634	   2.8803	   1.0317	  -0.0083
11440000000.0000	   3.6164	   2.9000	   1.0394	  -0.0134
11520000000.0000	   3.6262	   2.8870	   1.0364	  -0.0123
11600000000.0000	   3.5760	   2.8802	   1.0469	  -0.0089
11680000000.0000	   3.5660	   2.9053	   1.0459	  -0.0122
11760000000.0000	   3.5285	   2.8545	   1.0477	   0.0023
11840000000.0000	   3.4773	   2.8808	   1.0467	  -0.0049
11920000000.0000	   3.5135	   2.8434	   1.0254	  -0.0031
12000000000.0000	   3.4902	   2.8074	   1.0250	  -0.0170
12080000000.0000	   3.5190	   2.8637	   1.0312	  -0.0394
12160000000.0000	   3.5015	   2.8561	   1.0400	  -0.0356
12240000000.0000	   3.4711	   2.8858	   1.0480	  -0.0402
12320000000.0000	   3.4704	   2.8846	   1.0474	  -0.0390
12400000000.0000	   3.4343	   2.8817	   1.0533	  -0.0367
12480000000.0000	   3.4192	   2.8947	   1.0528	  -0.0417
12560000000.0000	   3.4085	   2.8821	   1.0528	  -0.0380
12640000000.0000	   3.3755	   2.8862	   1.0552	  -0.0413
12720000000.0000	   3.3775	   2.8919	   1.0523	  -0.0436
12800000000.0000	   3.3534	   2.8804	   1.0542	  -0.0406
12880000000.0000	   3.3318	   2.8831	   1.0568	  -0.0452
12960000000.0000	   3.3315	   2.8763	   1.0542	  -0.0454
13040000000.0000	   3.3006	   2.8596	   1.0590	  -0.0455
13120000000.0000	   3.2907	   2.8819	   1.0564	  -0.0537
13200000000.0000	   3.2885	   2.8467	   1.0552	  -0.0469
13280000000.0000	   3.2441	   2.8536	   1.0612	  -0.0547
13360000000.0000	   3.2679	   2.8577	   1.0527	  -0.0544
13440000000.0000	   3.2241	   2.8263	   1.0599	  -0.0515
13520000000.0000	   3.2343	   2.8641	   1.0552	  -0.0604
13600000000.0000	   3.2444	   2.8140	   1.0539	  -0.0512
13680000000.0000	   3.2076	   2.8252	   1.0601	  -0.0591
13760000000.0000	   3.2417	   2.8151	   1.0521	  -0.0579
13840000000.0000	   3.2184	   2.7777	   1.0583	  -0.0533
13920000000.0000	   3.2379	   2.7995	   1.0531	  -0.0582
14000000000.0000	   3.2421	   2.7564	   1.0520	  -0.0481
14080000000.0000	   3.2230	   2.7758	   1.0522	  -0.0540
14160000000.0000	   3.2532	   2.7543	   1.0443	  -0.0495
14240000000.0000	   3.2231	   2.7365	   1.0493	  -0.0477
14320000000.0000	   3.2476	   2.7318	   1.0434	  -0.0495
14400000000.0000	   3.2469	   2.6969	   1.0484	  -0.0448
14480000000.0000	   3.2384	   2.6882	   1.0522	  -0.0427
14560000000.0000	   3.2386	   2.6714	   1.0538	  -0.0371
14640000000.0000	   3.2269	   2.6482	   1.0534	  -0.0288
14720000000.0000	   3.2208	   2.6259	   1.0501	  -0.0228
14800000000.0000	   3.2212	   2.6099	   1.0488	  -0.0216
14880000000.0000	   3.2168	   2.5795	   1.0485	  -0.0174
14960000000.0000	   3.2013	   2.5794	   1.0527	  -0.0195
15040000000.0000	   3.2207	   2.5681	   1.0495	  -0.0151
15120000000.0000	   3.1894	   2.5589	   1.0559	  -0.0126
